source,source_lower,target,target_lower,weight,context_level,chapters,num_chapters
Аракчеева,аракче,Салтыкова,салтык,1,sentence,33,1
Лопухина,лопух,Салтыкова,салтык,1,sentence,33,1
Аракчеева,аракче,Вязьмитинова,вязьмитин,1,sentence,33,1
Вязьмитинова,вязьмитин,Лопухина,лопух,1,sentence,33,1
Аракчеева,аракче,Лопухина,лопух,1,sentence,33,1
Кутузова,кутуз,Кутузову,кутузов,1,sentence,33,1
Mais,mais,Василия,васили,1,sentence,33,1
Allez,allez,Князь Василий,василий,1,sentence,33,1
Говорят,говорят,Кутузову,кутузов,1,sentence,33,1
Peut,peut,Анны Павловны,павловн,1,sentence,33,1
Кутузова,кутуз,Теперь,теперь,1,sentence,33,1
Василья,василь,Кутузова,кутуз,1,sentence,33,1
Empereur,empereur,Кутузовым,кутузовым,1,sentence,33,1
Empereur,empereur,Князь Василий,василий,1,sentence,33,1
Князь Василий,василий,Кутузовым,кутузовым,1,sentence,33,1
Петербурга,петербург,Смоленской,смоленск,1,sentence,34,1
Наполеона,наполеон,"Историк Наполеона
Тьер",тьер,1,sentence,34,1
Москву,москв,"Историк Наполеона
Тьер",тьер,1,sentence,34,1
Наполеона,наполеон,Царева,цар,1,sentence,34,1
Дорогобужа,дорогобуж,Наполеона,наполеон,1,sentence,34,1
Займища,займищ,Царева,цар,1,sentence,34,1
Синей Бороде,бород,Займища,займищ,1,sentence,34,1
Дорогобужа,дорогобуж,Займища,займищ,1,sentence,34,1
Займища,займищ,Москву,москв,1,sentence,34,1
Вязьмы,вязьм,Царева,цар,1,sentence,34,1
Синей Бороде,бород,Царева,цар,1,sentence,34,1
Дорогобужа,дорогобуж,Царева,цар,1,sentence,34,1
Москву,москв,Царева,цар,1,sentence,34,1
Синей Бороде,бород,Вязьмы,вязьм,1,sentence,34,1
Вязьмы,вязьм,Дорогобужа,дорогобуж,1,sentence,34,1
Синей Бороде,бород,Дорогобужа,дорогобуж,1,sentence,34,1
Дорогобужа,дорогобуж,Москву,москв,1,sentence,34,1
Alexandre,alexandre,Наполеона,наполеон,1,sentence,34,1
Alexandre,alexandre,Moscou,moscou,1,sentence,34,1
Вязьмы,вязьм,Цареву,царев,1,sentence,34,1
Наполеона,наполеон,Цареву,царев,1,sentence,34,1
Platow,platow,Кутузова,кутуз,1,sentence,34,1
Кутузова,кутуз,Матвей Иваныч Платов,плат,1,sentence,34,1
Un,un,Кутузова,кутуз,1,sentence,34,1
Platow,platow,Матвей Иваныч Платов,плат,1,sentence,34,1
Platow,platow,Un,un,1,sentence,34,1
Un,un,Матвей Иваныч Платов,плат,1,sentence,34,1
Лаврушку,лаврушк,Ростову,ростов,1,sentence,34,1
Денисова,денис,Лаврушку,лаврушк,1,sentence,34,1
Денисова,денис,Ростову,ростов,1,sentence,34,1
Le,le,Napol,napol,1,sentence,34,1
Наполеона,наполеон,Ростов,рост,1,sentence,34,1
Бонапарте,бонапарт,Лаврушку,лаврушк,1,sentence,34,1
Dieu,dieu,Lelorme,lelorme,1,sentence,34,1
Fran,fran,Lelorme,lelorme,1,sentence,34,1
Dieu,dieu,Ideville,ideville,1,sentence,34,1
Fran,fran,Ideville,ideville,1,sentence,34,1
Dieu,dieu,Fran,fran,1,sentence,34,1
Бонапарте,бонапарт,Знаю,зна,1,sentence,34,1
Cosaque,cosaque,Le,le,1,sentence,34,1
Don,don,Наполеона,наполеон,1,sentence,34,1
Don,don,Бертье,берть,1,sentence,34,1
Orient,orient,"Историк Наполеона
Тьер",тьер,1,sentence,34,1
Cosaque,cosaque,Napol,napol,1,sentence,34,1
Napol,napol,Orient,orient,1,sentence,34,1
Cosaque,cosaque,Orient,orient,1,sentence,34,1
Матвей Иваныч Платов,плат,Янкове,янков,1,sentence,34,1
Матвей Иваныч Платов,плат,Ростов,рост,1,sentence,34,1
Ильиным,ильиным,Матвей Иваныч Платов,плат,1,sentence,34,1
Ростов,рост,Янкове,янков,1,sentence,34,1
Ильиным,ильиным,Янкове,янков,1,sentence,34,1
Княжна Марья,марь,Москву,москв,1,sentence,35,1
Лысых Горах,горах,Десалем,десал,1,sentence,35,1
Десалем,десал,Москву,москв,1,sentence,35,1
Богучарово,богучарово,Десалем,десал,1,sentence,35,1
Десаль,десаль,Москву,москв,1,sentence,35,1
Богучарово,богучарово,Десаль,десаль,1,sentence,35,1
Душенька,душеньк,Княжна Марья,марь,1,sentence,35,1
Bourienne,bourienne,Богучарове,богучаров,1,sentence,35,1
Дуняша,дуняш,Пожалуйте,пожалуйт,1,sentence,35,1
Божьей,божь,Княжна,княжн,1,sentence,35,1
Павлу Петровичу,петрович,Петре Феодоровиче,феодорович,1,sentence,36,1
Богучарово,богучарово,Лысые Горы,гор,1,sentence,36,1
Богучаровым,богучаровым,Дрон,дрон,1,sentence,36,1
Богучаровым,богучаровым,Дронушкой,дронушк,1,sentence,36,1
Дрон,дрон,Дронушкой,дронушк,1,sentence,36,1
Богучарова,богучар,Лысые Горы,гор,1,sentence,36,1
Алпатыча,алпатыч,Богучарове,богучаров,1,sentence,36,1
Власть,власть,Дрон,дрон,1,sentence,36,1
Алпатыча,алпатыч,Оставь,оставь,1,sentence,36,1
Bourienne,bourienne,Ваше,ваш,1,sentence,37,1
Bourienne,bourienne,Marie,marie,1,sentence,37,1
Marie,marie,Потому,потом,1,sentence,37,1
Bourienne,bourienne,Рамо,рамо,1,sentence,37,1
Bourienne,bourienne,Вероятно,вероятно,1,sentence,37,1
Bourienne,bourienne,Дронушкой,дронушк,1,sentence,37,1
Дронушкой,дронушк,Амалье Карловне,карловн,1,sentence,37,1
Дронушкой,дронушк,Дуняша,дуняш,1,sentence,37,1
Амалье Карловне,карловн,Княжна Марья,марь,1,sentence,37,1
Bourienne,bourienne,Амалье Карловне,карловн,1,sentence,37,1
Bourienne,bourienne,Дуняша,дуняш,1,sentence,37,1
Bourienne,bourienne,Алпатыча,алпатыч,1,sentence,37,1
Дуняша,дуняш,Амалье Карловне,карловн,1,sentence,37,1
Алпатыча,алпатыч,Амалье Карловне,карловн,1,sentence,37,1
Андрей,андр,Чтобы,чтоб,1,sentence,37,1
Болконского,болконского,Рамо,рамо,1,sentence,37,1
Андрея,андре,Рамо,рамо,1,sentence,37,1
Bourienne,bourienne,Богучарово,богучарово,1,sentence,37,1
Дрон,дрон,Тихона,тихон,1,sentence,37,1
Дрон,дрон,Михаила Ивановича,иванович,1,sentence,37,1
Михаила Ивановича,иванович,Тихона,тихон,1,sentence,37,1
Алпатыча,алпатыч,Тихона,тихон,1,sentence,37,1
Алпатыча,алпатыч,Михаила Ивановича,иванович,1,sentence,37,1
Вязьмы,вязьм,Дронушкой,дронушк,1,sentence,37,1
Вязьмы,вязьм,Княжна Марья,марь,1,sentence,37,1
Дрон,дрон,Отчего,отчего,1,sentence,37,1
Алпатыча,алпатыч,Лошадей,лошад,1,sentence,37,1
Божьего,божьего,Дрон,дрон,1,sentence,37,1
Голодною,голодно,Дрон,дрон,1,sentence,37,1
Богучарове,богучаров,Дронушкой,дронушк,1,sentence,37,1
Господский,господский,Дрон,дрон,1,sentence,37,1
Слава Богу,бог,Уволь,уволь,1,sentence,37,1
Слава Богу,бог,Служил,служил,1,sentence,37,1
Слава Богу,бог,Только,только,1,sentence,38,1
Дуняша,дуняш,Михаил Иваныч,иваныч,1,sentence,38,1
Княжна Марья,марь,Никто,никто,1,sentence,38,1
Лизу,лиз,Тихона,тихон,1,sentence,39,1
Ду,ду,Княжна Марья,марь,1,sentence,39,1
Богучарова,богучар,Лаврушку,лаврушк,1,sentence,40,1
Богучарова,богучар,Янково,янково,1,sentence,40,1
Ильиным,ильиным,Янково,янково,1,sentence,40,1
Ростов,рост,Янково,янково,1,sentence,40,1
Лаврушку,лаврушк,Янково,янково,1,sentence,40,1
Ильина,иль,Янково,янково,1,sentence,40,1
Ильина,иль,Наполеона,наполеон,1,sentence,40,1
Богучарово,богучарово,Наполеона,наполеон,1,sentence,40,1
Богучарово,богучарово,Лаврушку,лаврушк,1,sentence,40,1
Богучарово,богучарово,Ильина,иль,1,sentence,40,1
Богучарова,богучар,Богучаровым,богучаровым,1,sentence,40,1
Богучаровым,богучаровым,Ильиным,ильиным,1,sentence,40,1
Богучаровым,богучаровым,Ростов,рост,1,sentence,40,1
Богучаровым,богучаровым,Ильина,иль,1,sentence,40,1
Молодцы,молодц,Ростов,рост,1,sentence,40,1
Ильина,иль,Французы,француз,1,sentence,40,1
Дуняша,дуняш,Ильина,иль,1,sentence,40,1
Лаврушку,лаврушк,Наши,наш,1,sentence,40,1
Бе,бе,Ильина,иль,1,sentence,40,1
Болконского,болконского,Моя,мо,1,sentence,40,1
Алпатыча,алпатыч,Болконского,болконского,1,sentence,40,1
Алпатыча,алпатыч,Моя,мо,1,sentence,40,1
Алпатыча,алпатыч,Или,ил,1,sentence,40,1
Алпатыча,алпатыч,Имею,име,1,sentence,40,1
Ильина,иль,Княжна Марья,марь,1,sentence,40,1
Алпатыча,алпатыч,Ильина,иль,1,sentence,40,1
Дрон,дрон,Очередь,очередь,1,sentence,41,1
Ваньку,ваньк,Очередь,очередь,1,sentence,41,1
Ваньку,ваньк,Дрон,дрон,1,sentence,41,1
Ильиным,ильиным,Карп,карп,1,sentence,41,1
Карп,карп,Лаврушку,лаврушк,1,sentence,41,1
Алпатыча,алпатыч,Карп,карп,1,sentence,41,1
Алпатыча,алпатыч,Ильиным,ильиным,1,sentence,41,1
Ростов,рост,Эй,эй,1,sentence,41,1
Ростов,рост,Шапки,шапк,1,sentence,41,1
Карп,карп,Нам,нам,1,sentence,41,1
Ростов,рост,Староста,старост,1,sentence,41,1
Алпатыча,алпатыч,Глупость,глупость,1,sentence,41,1
Карп,карп,Эх,эх,1,sentence,41,1
Дрон,дрон,Княжна Марья,марь,1,sentence,41,1
Андрея,андре,Ишь,ишь,1,sentence,41,1
Богучарова,богучар,Княжна Марья,марь,1,sentence,41,1
Дуняша,дуняш,Москву,москв,1,sentence,41,1
Княжна Марья,марь,Провиденья,провидень,1,sentence,41,1
России,росси,Ростов,рост,1,sentence,41,1
Богучарове,богучаров,России,росси,1,sentence,41,1
Княжна Марья,марь,Николай,николай,1,sentence,41,1
Болконском,болконск,Ростов,рост,1,sentence,41,1
Кутузова,кутуз,Царево,царево,1,sentence,42,1
Займища,займищ,Царево,царево,1,sentence,42,1
Андрей,андр,Царево,царево,1,sentence,42,1
Займища,займищ,Кутузова,кутуз,1,sentence,42,1
Андрей,андр,Займища,займищ,1,sentence,42,1
Слава Богу,бог,Говорят,говорят,1,sentence,42,1
Болконского,болконского,Васьки,васьк,1,sentence,42,1
Андрея,андре,Болконского,болконского,1,sentence,42,1
Андрея,андре,Васьки,васьк,1,sentence,42,1
Васьки,васьк,Денисова,денис,1,sentence,42,1
Андрей,андр,Денисова,денис,1,sentence,42,1
Барклаю,баркла,Кутузову,кутузов,1,sentence,42,1
Кутузову,кутузов,Толли,толл,1,sentence,42,1
Андрей,андр,Вчера,вчер,1,sentence,42,1
Андрея,андре,Царство,царство,1,sentence,42,1
Денисова,денис,Для,дл,1,sentence,42,1
Вязьмы,вязьм,Смоленской,смоленск,1,sentence,42,1
Кутузова,кутуз,Чт,чт,1,sentence,42,1
Денисова,денис,Чт,чт,1,sentence,42,1
Даю,да,Наполеона,наполеон,1,sentence,42,1
Даю,да,Денисова,денис,1,sentence,42,1
Денисову,денисов,Коновницын,коновниц,1,sentence,42,1
Денисову,денисов,Кивнув,кивнув,1,sentence,42,1
Кивнув,кивнув,Коновницын,коновниц,1,sentence,42,1
Денисова,денис,Цареву,царев,1,sentence,42,1
Аустерлицкого,аустерлицкого,Цареву,царев,1,sentence,42,1
Денисова,денис,Займища,займищ,1,sentence,42,1
Аустерлицкого,аустерлицкого,Займища,займищ,1,sentence,42,1
Аустерлицкого,аустерлицкого,Денисова,денис,1,sentence,42,1
Cygne,cygne,Genlis,genlis,1,sentence,43,1
Genlis,genlis,Les,les,1,sentence,43,1
Cygne,cygne,Les,les,1,sentence,43,1
Лысых Горах,горах,Кутузову,кутузов,1,sentence,43,1
Андрей,андр,Кутузову,кутузов,1,sentence,43,1
Кутузова,кутуз,России,росси,1,sentence,43,1
Благодарю,благодар,Кутузова,кутуз,1,sentence,43,1
Андрей,андр,Благодарю,благодар,1,sentence,43,1
Аустерлицем,аустерлиц,Кутузова,кутуз,1,sentence,43,1
Андрей,андр,Аустерлицем,аустерлиц,1,sentence,43,1
Слава Богу,бог,Иди,ид,1,sentence,43,1
Кутузова,кутуз,Турецкой,турецк,1,sentence,43,1
Каменский,каменский,Рущук,рущук,1,sentence,43,1
Gygne,gygne,Les,les,1,sentence,43,1
Les,les,Кутузова,кутуз,1,sentence,43,1
Les,les,Андрей,андр,1,sentence,43,1
Gygne,gygne,Кутузова,кутуз,1,sentence,43,1
Gygne,gygne,Андрей,андр,1,sentence,43,1
Андрей,андр,Кутузовым,кутузовым,1,sentence,43,1
Андрей,андр,Жанлис,жанлис,1,sentence,43,1
Английского,английского,России,росси,1,sentence,44,1
Английского,английского,Москву,москв,1,sentence,44,1
Бонапарте,бонапарт,Василия Львовича Пушкина,пушк,1,sentence,44,1
Бонапарте,бонапарт,Карпушки Чигирина,чигир,1,sentence,44,1
Василия Львовича Пушкина,пушк,Карпушки Чигирина,чигир,1,sentence,44,1
Москву,москв,Василия Львовича Пушкина,пушк,1,sentence,44,1
Москву,москв,Карпушки Чигирина,чигир,1,sentence,44,1
Charon,charon,Наполеона,наполеон,1,sentence,44,1
Наполеона,наполеон,Рассказывали,рассказывал,1,sentence,44,1
Наполеона,наполеон,Шиншин,шинш,1,sentence,44,1
Rentrez,rentrez,Наполеона,наполеон,1,sentence,44,1
Наполеона,наполеон,Нижний,нижний,1,sentence,44,1
Charon,charon,Рассказывали,рассказывал,1,sentence,44,1
Charon,charon,Шиншин,шинш,1,sentence,44,1
Charon,charon,Растопчина,растопч,1,sentence,44,1
Charon,charon,Rentrez,rentrez,1,sentence,44,1
Charon,charon,Москву,москв,1,sentence,44,1
Charon,charon,Нижний,нижний,1,sentence,44,1
Рассказывали,рассказывал,Шиншин,шинш,1,sentence,44,1
Рассказывали,рассказывал,Растопчина,растопч,1,sentence,44,1
Rentrez,rentrez,Рассказывали,рассказывал,1,sentence,44,1
Москву,москв,Рассказывали,рассказывал,1,sentence,44,1
Нижний,нижний,Рассказывали,рассказывал,1,sentence,44,1
Rentrez,rentrez,Шиншин,шинш,1,sentence,44,1
Нижний,нижний,Шиншин,шинш,1,sentence,44,1
Rentrez,rentrez,Растопчина,растопч,1,sentence,44,1
Нижний,нижний,Растопчина,растопч,1,sentence,44,1
Rentrez,rentrez,Москву,москв,1,sentence,44,1
Rentrez,rentrez,Нижний,нижний,1,sentence,44,1
Москву,москв,Нижний,нижний,1,sentence,44,1
Графиня Безухова,безух,Мамонову,мамонов,1,sentence,44,1
Нижний,нижний,Штраф,штраф,1,sentence,44,1
Жюли,жюл,Штраф,штраф,1,sentence,44,1
Жюли,жюл,Нижний,нижний,1,sentence,44,1
Quand,quand,Жюли,жюл,1,sentence,44,1
Жюли,жюл,Ростовых,ростовых,1,sentence,44,1
Жюли,жюл,Отчего,отчего,1,sentence,44,1
Москву,москв,Неужели,неужел,1,sentence,44,1
Амазонка,амазонк,Арк,арк,1,sentence,44,1
Амазонка,амазонк,Иоанна,иоанн,1,sentence,44,1
Арк,арк,Иоанна,иоанн,1,sentence,44,1
Ежели,ежел,Ростов,рост,1,sentence,44,1
Moscou,moscou,Qu,qu,1,sentence,44,1
Qu,qu,Пьером,пьер,1,sentence,44,1
Ничего,ничего,Пьером,пьер,1,sentence,44,1
Non,non,Пьером,пьер,1,sentence,44,1
Qui,qui,Жюли,жюл,1,sentence,44,1
Каково,каково,Москву,москв,1,sentence,44,1
Мари Болконская,болконска,Москву,москв,1,sentence,44,1
Мари Болконская,болконска,Каково,каково,1,sentence,44,1
Витгенштейн,витгенштейн,Вязьмы,вязьм,1,sentence,45,1
Поступить,поступить,Пьером,пьер,1,sentence,45,1
Пьером,пьер,Тогда,тогд,1,sentence,45,1
Одни,одн,Пьером,пьер,1,sentence,45,1
Напротив,напротив,Пьером,пьер,1,sentence,45,1
Бонапартовскою,бонапартовско,Петербурга,петербург,1,sentence,45,1
Граф,граф,Москву,москв,1,sentence,45,1
Леппихом,леппих,Пьером,пьер,1,sentence,45,1
Воронцово,воронцово,Леппихом,леппих,1,sentence,45,1
Воронцово,воронцово,Пьером,пьер,1,sentence,45,1
Aussit,aussit,Leppich,leppich,1,sentence,45,1
Aussit,aussit,Koutousoff,koutousoff,1,sentence,45,1
Koutousoff,koutousoff,Leppich,leppich,1,sentence,45,1
Leppich,leppich,Recommandez,recommandez,1,sentence,45,1
Воронцова,воронц,Лобного,лобного,1,sentence,45,1
Воронцова,воронц,Пьером,пьер,1,sentence,45,1
Лобного,лобного,Пьером,пьер,1,sentence,45,1
Лубянку,лубянк,Пьером,пьер,1,sentence,45,1
Куда,куд,Лубянку,лубянк,1,sentence,45,1
Куда,куд,Пьером,пьер,1,sentence,45,1
Дурак,дурак,Пьером,пьер,1,sentence,45,1
Лобное,лобно,Москву,москв,1,sentence,45,1
Евстафьевичу,евстафьевич,Можайск,можайск,1,sentence,45,1
Евстафьевичу,евстафьевич,Москву,москв,1,sentence,45,1
Можайск,можайск,Москву,москв,1,sentence,45,1
Перхушкове,перхушков,Пьером,пьер,1,sentence,45,1
Бородинское,бородинско,Шевардинском,шевардинск,1,sentence,46,1
Кутузову,кутузов,Наполеона,наполеон,1,sentence,46,1
Вены,вен,Москву,москв,1,sentence,46,1
Бородинское,бородинско,Шевардинское,шевардинско,1,sentence,46,1
Синей Бороде,бород,Утице,утиц,1,sentence,46,1
Москву,москв,Утице,утиц,1,sentence,46,1
Смоленской,смоленск,Утице,утиц,1,sentence,46,1
Кутузова,кутуз,Милорадович,милорадович,1,sentence,46,1
Бородинская,бородинска,Российской,российск,1,sentence,46,1
Шевардинский,шевардинский,Шевардинского,шевардинского,1,sentence,46,1
Кутузова,кутуз,Шевардинский,шевардинский,1,sentence,46,1
Один Багратион,багратион,Кутузова,кутуз,1,sentence,46,1
Барклай,барклай,Шевардинский,шевардинский,1,sentence,46,1
Толли,толл,Шевардинский,шевардинский,1,sentence,46,1
Один Багратион,багратион,Шевардинский,шевардинский,1,sentence,46,1
Бородинском,бородинск,Бородинское,бородинско,1,sentence,46,1
Бородинском,бородинск,Шевардинский,шевардинский,1,sentence,46,1
Бородинское,бородинско,Шевардинский,шевардинский,1,sentence,46,1
Колоче,колоч,Шевардине,шевардин,1,sentence,46,1
Колоче,колоч,Нового,нового,1,sentence,46,1
Войны,войн,Колоче,колоч,1,sentence,46,1
Нового,нового,Шевардине,шевардин,1,sentence,46,1
Войны,войн,Шевардине,шевардин,1,sentence,46,1
Бородине,бородин,Нового,нового,1,sentence,46,1
Бородине,бородин,Войны,войн,1,sentence,46,1
Войны,войн,Нового,нового,1,sentence,46,1
Бородинское,бородинско,Колоче,колоч,1,sentence,46,1
Бородинское,бородинско,Москву,москв,1,sentence,46,1
Бородинское,бородинско,Смоленской,смоленск,1,sentence,46,1
Колоче,колоч,Смоленской,смоленск,1,sentence,46,1
Колоче,колоч,Шевардинском,шевардинск,1,sentence,46,1
Валуеву,валуев,Колоче,колоч,1,sentence,46,1
Утице,утиц,Шевардинском,шевардинск,1,sentence,46,1
Бородине,бородин,Шевардинском,шевардинск,1,sentence,46,1
Валуеву,валуев,Шевардинском,шевардинск,1,sentence,46,1
Бородине,бородин,Утице,утиц,1,sentence,46,1
Валуеву,валуев,Утице,утиц,1,sentence,46,1
Бородине,бородин,Валуеву,валуев,1,sentence,46,1
Наполеона,наполеон,Утице,утиц,1,sentence,46,1
Наполеона,наполеон,Семеновским,семеновским,1,sentence,46,1
Колоче,колоч,России,росси,1,sentence,46,1
Колоче,колоч,Семеновским,семеновским,1,sentence,46,1
Бородиным,бородиным,Утице,утиц,1,sentence,46,1
России,росси,Утице,утиц,1,sentence,46,1
Семеновским,семеновским,Утице,утиц,1,sentence,46,1
Бородиным,бородиным,России,росси,1,sentence,46,1
Бородиным,бородиным,Семеновским,семеновским,1,sentence,46,1
России,росси,Семеновским,семеновским,1,sentence,46,1
Колоче,колоч,Шевардинский,шевардинский,1,sentence,46,1
Бородинского,бородинского,Гридневой,гриднев,1,sentence,46,1
Нового,нового,Утице,утиц,1,sentence,46,1
Бородинское,бородинско,Шевардинского,шевардинского,1,sentence,46,1
Несмотря,несмотр,Пьером,пьер,1,sentence,47,1
Бородино,бородино,Смоленская,смоленска,1,sentence,48,1
Валуеву,валуев,Наполеона,наполеон,1,sentence,48,1
Беззубово,беззубово,Захарьино,захарьино,1,sentence,48,1
Позвольте,позвольт,Пьером,пьер,1,sentence,48,1
Пьером,пьер,Там,там,1,sentence,48,1
Офицер,офицер,Пьером,пьер,1,sentence,48,1
Раевского,раевского,Шевардине,шевардин,1,sentence,48,1
Семеновское,семеновско,Шевардине,шевардин,1,sentence,48,1
Раевского,раевского,Семеновское,семеновско,1,sentence,48,1
Бозе,боз,Можайск,можайск,1,sentence,48,1
Бозе,боз,Тебе,теб,1,sentence,48,1
Богородице,богородиц,Бозе,боз,1,sentence,48,1
Можайск,можайск,Тебе,теб,1,sentence,48,1
Богородице,богородиц,Можайск,можайск,1,sentence,48,1
Богородице,богородиц,Тебе,теб,1,sentence,48,1
Граф,граф,Петр Кирилыч,кирилыч,1,sentence,49,1
Борис Друбецкой,друбецк,Пьером,пьер,1,sentence,49,1
Борису,борис,Кайсаров,кайсар,1,sentence,49,1
Кайсаров,кайсар,Пьером,пьер,1,sentence,49,1
Борису,борис,Кайсарову,кайсаров,1,sentence,49,1
Борису,борис,Дмитрием Сергеичем,сергеич,1,sentence,49,1
Кайсарову,кайсаров,Дмитрием Сергеичем,сергеич,1,sentence,49,1
Борису,борис,Кутузовым,кутузовым,1,sentence,49,1
Борису,борис,Друбецкого,друбецкого,1,sentence,49,1
Граф Бенигсен,бенигсен,Друбецкого,друбецкого,1,sentence,49,1
Граф Бенигсен,бенигсен,Кутузову,кутузов,1,sentence,49,1
Кутузова,кутуз,Позовите,позовит,1,sentence,49,1
Пьером,пьер,Хотите,хотит,1,sentence,49,1
Будешь,будешь,Геракова,герак,1,sentence,49,1
Долохов,долох,Кутузова,кутуз,1,sentence,49,1
Граф Бенигсен,бенигсен,"Проедете
Татаринову",татаринов,1,sentence,49,1
Кутузова,кутуз,"Проедете
Татаринову",татаринов,1,sentence,49,1
Горок,горок,Пьером,пьер,1,sentence,50,1
Андрей,андр,Князькова,князьк,1,sentence,51,1
Лысых Горах,горах,Наполеона,наполеон,1,sentence,51,1
Лысых Горах,горах,Отец,отец,1,sentence,51,1
Наполеона,наполеон,Отец,отец,1,sentence,51,1
Лысые Горы,гор,Отец,отец,1,sentence,51,1
Долохов,долох,Офицер Тимохин,тимох,1,sentence,51,1
Болконскому,болконском,Пьером,пьер,1,sentence,52,1
Болконскому,болконском,Тимохину,тимохин,1,sentence,52,1
Пьером,пьер,Тимохину,тимохин,1,sentence,52,1
Андрей,андр,Тимохину,тимохин,1,sentence,52,1
Eh,eh,Андрей,андр,1,sentence,52,1
Андрей,андр,Спроси,спрос,1,sentence,52,1
Свет,свет,Офицер Тимохин,тимох,1,sentence,52,1
Отчего,отчего,Пьером,пьер,1,sentence,52,1
Андрей,андр,Русскую,русску,1,sentence,52,1
Однако,однако,Пьером,пьер,1,sentence,52,1
Искусный,искусный,Пьером,пьер,1,sentence,52,1
От,от,Офицер Тимохин,тимох,1,sentence,52,1
Андрей,андр,Офицер Тимохин,тимох,1,sentence,52,1
Клаузевицом,клаузевиц,Пьером,пьер,1,sentence,52,1
Андрей,андр,Клаузевицом,клаузевиц,1,sentence,52,1
Вольцоген,вольцоген,Клаузевицом,клаузевиц,1,sentence,52,1
Андрея,андре,Клаузевицом,клаузевиц,1,sentence,52,1
Вольцоген,вольцоген,Пьером,пьер,1,sentence,52,1
Krieg,krieg,Raum,raum,1,sentence,52,1
Der Ansicht,ansicht,Preis,preis,1,sentence,52,1
Personen,personen,Zweck,zweck,1,sentence,52,1
Achtung,achtung,Personen,personen,1,sentence,52,1
Personen,personen,Privat,privat,1,sentence,52,1
Feind,feind,Personen,personen,1,sentence,52,1
Personen,personen,Verlust,verlust,1,sentence,52,1
Achtung,achtung,Zweck,zweck,1,sentence,52,1
Privat,privat,Zweck,zweck,1,sentence,52,1
Feind,feind,Zweck,zweck,1,sentence,52,1
Verlust,verlust,Zweck,zweck,1,sentence,52,1
Achtung,achtung,Privat,privat,1,sentence,52,1
Achtung,achtung,Feind,feind,1,sentence,52,1
Achtung,achtung,Verlust,verlust,1,sentence,52,1
Feind,feind,Privat,privat,1,sentence,52,1
Privat,privat,Verlust,verlust,1,sentence,52,1
Feind,feind,Verlust,verlust,1,sentence,52,1
Raum,raum,Андрей,андр,1,sentence,52,1
Пруссию,прусси,России,росси,1,sentence,52,1
Австрией,австри,Пруссию,прусси,1,sentence,52,1
Горки,горк,Однако,однако,1,sentence,52,1
Андрей,андр,Горки,горк,1,sentence,52,1
Beausset,beausset,Бородинского,бородинского,1,sentence,53,1
Fabvier,fabvier,Бородинского,бородинского,1,sentence,53,1
Beausset,beausset,Наполеона,наполеон,1,sentence,53,1
Европы,европ,Саламанке,саламанк,1,sentence,53,1
Европы,европ,Фабвье,фабвь,1,sentence,53,1
Саламанке,саламанк,Фабвье,фабвь,1,sentence,53,1
Боссе,босс,Бурбонов,бурбон,1,sentence,53,1
Paris,paris,Sire,sire,1,sentence,53,1
Paris,paris,Боссе,босс,1,sentence,53,1
Sire,sire,Боссе,босс,1,sentence,53,1
Moscou,moscou,Боссе,босс,1,sentence,53,1
Жераром,жерар,Риме,рим,1,sentence,53,1
Жераром,жерар,Наполеона,наполеон,1,sentence,53,1
Сикстинской,сикстинск,Христа,христ,1,sentence,53,1
Париже,париж,Риме,рим,1,sentence,53,1
Courte,courte,Наполеона,наполеон,1,sentence,53,1
Витебск,витебск,Фридланде,фридланд,1,sentence,53,1
Смоленской,смоленск,Фридланде,фридланд,1,sentence,53,1
Аустерлицем,аустерлиц,Витебск,витебск,1,sentence,53,1
Аустерлицем,аустерлиц,Смоленской,смоленск,1,sentence,53,1
De,de,Наполеона,наполеон,1,sentence,53,1
De,de,Moskowa,moskowa,1,sentence,53,1
De,de,Боссе,босс,1,sentence,53,1
Moskowa,moskowa,Наполеона,наполеон,1,sentence,53,1
Moskowa,moskowa,Боссе,босс,1,sentence,53,1
Votre Majest,majest,Боссе,босс,1,sentence,53,1
Колоче,колоч,Шевардинского,шевардинского,1,sentence,54,1
Наполеона,наполеон,Экмюльским,экмюльским,1,sentence,54,1
Даву,дав,Экмюльским,экмюльским,1,sentence,54,1
Наполеона,наполеон,Эльхингенский,эльхингенский,1,sentence,54,1
Ней,ней,Эльхингенский,эльхингенский,1,sentence,54,1
Компана,компан,Эльхингенский,эльхингенский,1,sentence,54,1
Компана,компан,Ней,ней,1,sentence,54,1
Пернетти,пернетт,Фриана,фриан,1,sentence,54,1
Десс,десс,Пернетти,пернетт,1,sentence,54,1
Компана,компан,Пернетти,пернетт,1,sentence,54,1
Компана,компан,Фриана,фриан,1,sentence,54,1
Начальник,начальник,Фуше,фуш,1,sentence,54,1
Вице,виц,Жераром,жерар,1,sentence,54,1
Жераром,жерар,Морана,моран,1,sentence,54,1
Наполеона,наполеон,Пернетти,пернетт,1,sentence,54,1
Пернетти,пернетт,Фуше,фуш,1,sentence,54,1
Наполеона,наполеон,Фуше,фуш,1,sentence,54,1
Понятовский,понятовский,Тучкова,тучк,1,sentence,54,1
Бородиным,бородиным,Вице,виц,1,sentence,54,1
Вице,виц,Фриана,фриан,1,sentence,54,1
