source,source_lower,target,target_lower,weight,context_level,chapters,num_chapters
Андрей,андр,Пропустите,пропустит,1,sentence,36,1
Андрей,андр,Несвицкого,несвицкого,1,sentence,36,1
Мака,мак,Несвицкий,несвицкий,1,sentence,36,1
Петр Бог,петр бог,Теперь,теперь,1,sentence,36,1
Hесвицкий,hесвицкий,Андрея,андре,1,sentence,36,1
Андрей,андр,Ничего,ничего,1,sentence,36,1
Несвицкий,несвицкий,Ничего,ничего,1,sentence,36,1
Андрея,андре,Вейротером,вейротер,1,sentence,36,1
Андрей,андр,Козловский,козловский,1,sentence,36,1
Князь Андрей,князь андр,Козловскому,козловском,1,sentence,36,1
Козловскому,козловском,Ну,ну,1,sentence,36,1
Андрей,андр,Честь,честь,1,sentence,36,1
Багратиону,багратион,Ну,ну,1,sentence,36,1
Кутузова,кутуз,Христос,христос,1,sentence,36,1
Болконскому,болконском,Садись,садись,1,sentence,36,1
Болконский,болконский,Садись,садись,1,sentence,36,1
Болконский,болконский,Кутузова,кутуз,1,sentence,36,1
Кутузова,кутуз,Садись,садись,1,sentence,36,1
Болконского,болконского,Еще,ещ,1,sentence,36,1
Бога,бог,Ежели,ежел,1,sentence,36,1
Бога,бог,Кутузова,кутуз,1,sentence,36,1
Ежели,ежел,Кутузова,кутуз,1,sentence,36,1
Кремсе,кремс,Ульмом,ульм,1,sentence,37,1
Наполеон,наполеон,Ульмом,ульм,1,sentence,37,1
Кремсе,кремс,Мака,мак,1,sentence,37,1
Мака,мак,Наполеон,наполеон,1,sentence,37,1
Кремсе,кремс,Наполеон,наполеон,1,sentence,37,1
Кутузова,кутуз,Наполеон,наполеон,1,sentence,37,1
Богемских,богемских,России,росси,1,sentence,37,1
Богемских,богемских,Буксгевденом,буксгевден,1,sentence,37,1
Богемских,богемских,Кутузова,кутуз,1,sentence,37,1
Буксгевденом,буксгевден,России,росси,1,sentence,37,1
Буксгевденом,буксгевден,Кутузова,кутуз,1,sentence,37,1
Вену,вен,Ольмюд,ольмюд,1,sentence,37,1
Кремсе,кремс,России,росси,1,sentence,37,1
Ольмюд,ольмюд,России,росси,1,sentence,37,1
Кремсе,кремс,Ольмюд,ольмюд,1,sentence,37,1
Кутузова,кутуз,Ольмюд,ольмюд,1,sentence,37,1
Достигнуть Цнайма,достигнуть цнайм,Цнайме,цнайм,1,sentence,37,1
Кремсе,кремс,Цнайме,цнайм,1,sentence,37,1
Вену,вен,Голлабрун,голлабрун,1,sentence,37,1
Багратиону,багратион,Вену,вен,1,sentence,37,1
Голлабрун,голлабрун,Цнайме,цнайм,1,sentence,37,1
Кутузова,кутуз,Мюрат,мюрат,1,sentence,37,1
Багратиону,багратион,Ностица,ностиц,1,sentence,37,1
Багратиону,багратион,Мюрат,мюрат,1,sentence,37,1
Мюрат,мюрат,Ностица,ностиц,1,sentence,37,1
Винценгероде,винценгерод,Кутузова,кутуз,1,sentence,37,1
Мюрат,мюрат,Ожидания Кутузова,ожидани кутуз,1,sentence,37,1
Голлабрун,голлабрун,Шенбрунне,шенбрунн,1,sentence,37,1
Бонапарте,бонапарт,Голлабрун,голлабрун,1,sentence,37,1
Голлабрун,голлабрун,Мюрат,мюрат,1,sentence,37,1
Мюрат,мюрат,Шенбрунне,шенбрунн,1,sentence,37,1
Empereur,empereur,Toutes,toutes,1,sentence,37,1
Russie,russie,Toutes,toutes,1,sentence,37,1
"Les
Autrichiens",les autrichiens,Vienne,vienne,1,sentence,37,1
Empereur,empereur,"Les
Autrichiens",les autrichiens,1,sentence,37,1
Empereur,empereur,Vienne,vienne,1,sentence,37,1
Андрей,андр,Грунт,грунт,1,sentence,38,1
Грунт,грунт,Кутузова,кутуз,1,sentence,38,1
Андрея,андре,Впрочем,впроч,1,sentence,38,1
Багратиону,багратион,Впрочем,впроч,1,sentence,38,1
Андрей,андр,Заедемте,заедемт,1,sentence,38,1
Солдаты,солдат,Тушин,туш,1,sentence,38,1
Андрей,андр,Покорно,покорно,1,sentence,38,1
Андрей,андр,Цнайме,цнайм,1,sentence,38,1
Долохова,долох,Суворовы,суворов,1,sentence,38,1
Empereur,empereur,Souvara,souvara,1,sentence,38,1
Бонапарте,бонапарт,Долохова,долох,1,sentence,38,1
Иван Лукич,иван лукич,Пойдемте,пойдемт,1,sentence,38,1
Ну,ну,Сидоров,сидор,1,sentence,38,1
Андрей,андр,Шенграбен,шенграбен,1,sentence,39,1
Ежели,ежел,Подольский,подольский,1,sentence,39,1
Ежели,ежел,Киевский,киевский,1,sentence,39,1
Травничку,травничк,Тушин,туш,1,sentence,39,1
Грунт,грунт,Князь Андрей,князь андр,1,sentence,40,1
Lemarrois,lemarrois,Бонапарте,бонапарт,1,sentence,40,1
Lemarrois,lemarrois,Мюрат,мюрат,1,sentence,40,1
Андрей,андр,Есть,есть,1,sentence,40,1
Андрея,андре,Хорошо,хорошо,1,sentence,40,1
Князь Багратион,князь багратион,Хорошо,хорошо,1,sentence,40,1
Жерков,жерк,Лепешки,лепешк,1,sentence,40,1
Италии,итали,Князь Андрей,князь андр,1,sentence,40,1
Князь Андрей,князь андр,Суворова,сувор,1,sentence,40,1
Багратиону,багратион,Италии,итали,1,sentence,40,1
Италии,итали,Суворова,сувор,1,sentence,40,1
Багратиону,багратион,Суворова,сувор,1,sentence,40,1
Багратиону,багратион,Чья,чь,1,sentence,40,1
Круши,круш,Медведев,медвед,1,sentence,40,1
Захарченком,захарченк,Тушину,тушин,1,sentence,40,1
Жерков,жерк,Кутузову,кутузов,1,sentence,40,1
Браунау,брауна,Жерков,жерк,1,sentence,40,1
Багратиону,багратион,Кутузову,кутузов,1,sentence,40,1
Багратиону,багратион,Браунау,брауна,1,sentence,40,1
Бога,бог,Помилуйте,помилуйт,1,sentence,41,1
Багратиону,багратион,Славно,славно,1,sentence,41,1
Багратиону,багратион,Молодцами,молодцам,1,sentence,41,1
Багратиону,багратион,Бога,бог,1,sentence,41,1
Азовского,азовского,Павлоградского,павлоградского,1,sentence,42,1
Ланн,ланн,Павлоградского,павлоградского,1,sentence,42,1
Павлоградского,павлоградского,Подольского,подольского,1,sentence,42,1
Азовского,азовского,Ланн,ланн,1,sentence,42,1
Азовского,азовского,Подольского,подольского,1,sentence,42,1
Ланн,ланн,Подольского,подольского,1,sentence,42,1
Браунау Кутузову,брауна кутузов,Долохова,долох,1,sentence,42,1
Павлоградского,павлоградского,Ростов,рост,1,sentence,42,1
Бога,бог,Денисова,денис,1,sentence,42,1
Прибавь,прибавь,Ростов,рост,1,sentence,42,1
Грачик,грачик,Прибавь,прибавь,1,sentence,42,1
Ох,ох,Ростов,рост,1,sentence,42,1
Никитенко,никитенко,Ростов,рост,1,sentence,42,1
Багратиону,багратион,Тушин,туш,1,sentence,43,1
Багратиона Тушину,багратион тушин,Шенграбен,шенграбен,1,sentence,43,1
Вишь,вишь,Тушин,туш,1,sentence,43,1
Князь Андрей,князь андр,Тушиным,тушиным,1,sentence,43,1
Ну,ну,Тушину,тушин,1,sentence,43,1
До,до,Тушин,туш,1,sentence,43,1
Жерков,жерк,Тушин,туш,1,sentence,44,1
Матвевна,матвевн,Тушин,туш,1,sentence,44,1
Бога,бог,Капитан,капитан,1,sentence,44,1
Бога,бог,Прикажите,прикажит,1,sentence,44,1
Отчего,отчего,Тушин,туш,1,sentence,44,1
Петров,петр,Цел,цел,1,sentence,44,1
Ничего,ничего,Тушину,тушин,1,sentence,44,1
Долохова,долох,Причем,прич,1,sentence,44,1
Долохова,долох,Кутузовым,кутузовым,1,sentence,44,1
Кутузовым,кутузовым,Причем,прич,1,sentence,44,1
Жерков,жерк,Каким,каким,1,sentence,44,1
Багратиону,багратион,Каким,каким,1,sentence,44,1
Андрей,андр,Ваше,ваш,1,sentence,44,1
Ваше,ваш,Тушин,туш,1,sentence,44,1
Болконского,болконского,Тушину,тушин,1,sentence,44,1
Князь Багратион,князь багратион,Тушину,тушин,1,sentence,44,1
Тушин,туш,Тушину,тушин,1,sentence,44,1
Денисова,денис,Теляниным,теляниным,1,sentence,44,1
Соня,сон,Теляниным,теляниным,1,sentence,44,1
Наташа,наташ,Теляниным,теляниным,1,sentence,44,1
Богданыч,богданыч,Теляниным,теляниным,1,sentence,44,1
Телянин,телян,Теляниным,теляниным,1,sentence,44,1
Денисова,денис,Соня,сон,1,sentence,44,1
Денисова,денис,Наташа,наташ,1,sentence,44,1
Богданыч,богданыч,Денисова,денис,1,sentence,44,1
Богданыч,богданыч,Соня,сон,1,sentence,44,1
Соня,сон,Телянин,телян,1,sentence,44,1
Богданыч,богданыч,Наташа,наташ,1,sentence,44,1
Наташа,наташ,Телянин,телян,1,sentence,44,1
Богданыч,богданыч,Телянин,телян,1,sentence,44,1
Никому,ником,Ростов,рост,1,sentence,44,1
Ай,ай,Мало,мало,1,sentence,44,1
Василий,василий,Сделай,сделай,1,sentence,45,1
Анатоль,анатоль,Андрей,андр,1,sentence,45,1
Андрей,андр,Долохова,долох,1,sentence,45,1
Анна Павловна,анн павловн,Прежде Пьер,прежд пьер,1,sentence,45,1
Ипполит,ипполит,Прежде Пьер,прежд пьер,1,sentence,45,1
Анна Павловна,анн павловн,Ежели,ежел,1,sentence,45,1
Vous,vous,Пьера,пьер,1,sentence,45,1
Vous,vous,Анна Павловна,анн павловн,1,sentence,45,1
Берлина,берл,Потсдаме,потсдам,1,sentence,45,1
Александра,александр,Берлина,берл,1,sentence,45,1
Берлина,берл,Вечер Анны Павловны,вечер анн павловн,1,sentence,45,1
Анна Павловна,анн павловн,Берлина,берл,1,sentence,45,1
Берлина,берл,Мортемаром,мортемар,1,sentence,45,1
Александра,александр,Потсдаме,потсдам,1,sentence,45,1
Вечер Анны Павловны,вечер анн павловн,Потсдаме,потсдам,1,sentence,45,1
Анна Павловна,анн павловн,Потсдаме,потсдам,1,sentence,45,1
Мортемаром,мортемар,Потсдаме,потсдам,1,sentence,45,1
Александра,александр,Вечер Анны Павловны,вечер анн павловн,1,sentence,45,1
Александра,александр,Анна Павловна,анн павловн,1,sentence,45,1
Александра,александр,Мортемаром,мортемар,1,sentence,45,1
Анна Павловна,анн павловн,Вечер Анны Павловны,вечер анн павловн,1,sentence,45,1
Вечер Анны Павловны,вечер анн павловн,Мортемаром,мортемар,1,sentence,45,1
Анна Павловна,анн павловн,Безухова,безух,1,sentence,45,1
Безухова,безух,Марии Феодоровны,мари феодоровн,1,sentence,45,1
Анна Павловна,анн павловн,Марии Феодоровны,мари феодоровн,1,sentence,45,1
Марии Феодоровны,мари феодоровн,Пьера,пьер,1,sentence,45,1
Attendez,attendez,Элен,элен,1,sentence,45,1
Et,et,Для,дл,1,sentence,45,1
Винесом,винес,Пьера,пьер,1,sentence,45,1
Анатоля,анатол,Николаю Андреевичу Болконскому,никола андреевич болконском,1,sentence,46,1
Пьера,пьер,Христос,христос,1,sentence,46,1
Tout,tout,Пьера,пьер,1,sentence,46,1
Василий,василий,Христос,христос,1,sentence,46,1
Tout,tout,Василий,василий,1,sentence,46,1
Tout,tout,Христос,христос,1,sentence,46,1
Молодость,молодость,После,посл,1,sentence,46,1
Василий,василий,Молодость,молодость,1,sentence,46,1
Лёлины,лёлин,Молодость,молодость,1,sentence,46,1
Василий,василий,После,посл,1,sentence,46,1
Лёлины,лёлин,После,посл,1,sentence,46,1
Василий,василий,Лёлины,лёлин,1,sentence,46,1
Анна Павловна Шерер,анн павловн шерер,Элен,элен,1,sentence,46,1
Петербурга,петербург,Сергею Кузьмичу,серге кузьмич,1,sentence,46,1
Петербурга,петербург,Сергеем Кузьмичем Вязмитиновым,серге кузьмич вязмитиновым,1,sentence,46,1
"Александра
Павловича",александр павлович,Петербурга,петербург,1,sentence,46,1
Сергею Кузьмичу,серге кузьмич,Сергеем Кузьмичем Вязмитиновым,серге кузьмич вязмитиновым,1,sentence,46,1
"Александра
Павловича",александр павлович,Сергею Кузьмичу,серге кузьмич,1,sentence,46,1
"Александра
Павловича",александр павлович,Сергеем Кузьмичем Вязмитиновым,серге кузьмич вязмитиновым,1,sentence,46,1
Князь Василий,князь василий,Сергею Кузьмичу,серге кузьмич,1,sentence,46,1
Viasmitinoff,viasmitinoff,Пьера,пьер,1,sentence,46,1
Viasmitinoff,viasmitinoff,Василий,василий,1,sentence,46,1
Еленой,елен,Парис,парис,1,sentence,46,1
Василью,василь,Из Москвы,из москв,1,sentence,46,1
Болконского,болконского,Василий,василий,1,sentence,46,1
Князь Василий,князь василий,Элен,элен,1,sentence,46,1
Ну,ну,Элен,элен,1,sentence,46,1
Василий,василий,Из Ольмюца,из ольмюц,1,sentence,46,1
Анна Павловна,анн павловн,Кажется,кажетс,1,sentence,46,1
Василью,василь,Леля,лел,1,sentence,46,1
Леля,лел,Ну,ну,1,sentence,46,1
Василью,василь,Ну,ну,1,sentence,46,1
Василий,василий,Сергею Кузьмичу,серге кузьмич,1,sentence,46,1
Василью,василь,Сергею Кузьмичу,серге кузьмич,1,sentence,46,1
Надо,надо,Пьера,пьер,1,sentence,46,1
Надо,надо,Сергею Кузьмичу,серге кузьмич,1,sentence,46,1
Друг,друг,Леля,лел,1,sentence,46,1
Пьера,пьер,Теперь,теперь,1,sentence,46,1
Василия,васили,Николай Андреич Болконский,николай андреич болконский,1,sentence,47,1
Василий,василий,Старик Болконский,старик болконский,1,sentence,47,1
Александра,александр,Старик Болконский,старик болконский,1,sentence,47,1
Василью,василь,Старик Болконский,старик болконский,1,sentence,47,1
Павле,павл,Старик Болконский,старик болконский,1,sentence,47,1
Александра,александр,Василий,василий,1,sentence,47,1
Василий,василий,Павле,павл,1,sentence,47,1
Александра,александр,Василью,василь,1,sentence,47,1
Александра,александр,Павле,павл,1,sentence,47,1
Василью,василь,Павле,павл,1,sentence,47,1
Василью,василь,Николая Андреича,никола андреич,1,sentence,47,1
Василия,васили,Николай Андреич,николай андреич,1,sentence,47,1
Василий,василий,Тихон,тихон,1,sentence,47,1
Слышите,слышит,Тихон,тихон,1,sentence,47,1
Bourienne,bourienne,Il,il,1,sentence,47,1
"Княгиня
Лизавета Карловна",княгин лизавет карловн,Марьей,марь,1,sentence,47,1
Бога,бог,Закидана,закидан,1,sentence,47,1
Анатоля,анатол,Князю Василью,княз василь,1,sentence,47,1
Анатоль,анатоль,Ежели,ежел,1,sentence,47,1
Bourienne,bourienne,Маша,маш,1,sentence,47,1
Ils,ils,Marie,marie,1,sentence,47,1
Bourienne,bourienne,Лизой,лиз,1,sentence,47,1
Катя,кат,Марьей,марь,1,sentence,47,1
Bourienne,bourienne,Voyons,voyons,1,sentence,47,1
Bourienne,bourienne,Je,je,1,sentence,47,1
Je,je,Marie,marie,1,sentence,47,1
Vous,vous,Лизой,лиз,1,sentence,47,1
Vous,vous,Марьей,марь,1,sentence,47,1
Лизой,лиз,Марьей,марь,1,sentence,47,1
Бога,бог,Которого,которого,1,sentence,47,1
Bourienne,bourienne,Василий,василий,1,sentence,48,1
Василий,василий,Марьей,марь,1,sentence,48,1
Bourienne,bourienne,Voil,voil,1,sentence,48,1
Bourienne,bourienne,Княжна Марья,княжн марь,1,sentence,48,1
Marie,marie,Voil,voil,1,sentence,48,1
Voil,voil,Княжна Марья,княжн марь,1,sentence,48,1
Marie,marie,Княжна Марья,княжн марь,1,sentence,48,1
Marie,marie,Василью,василь,1,sentence,48,1
Анатоля,анатол,Князь Василий,князь василий,1,sentence,48,1
Annette,annette,Василью,василь,1,sentence,48,1
Annette,annette,Ах,ах,1,sentence,48,1
Анатоля,анатол,Отчего,отчего,1,sentence,48,1
Annette,annette,Отчего,отчего,1,sentence,48,1
Annette,annette,Анатоля,анатол,1,sentence,48,1
Еще,ещ,Париж,париж,1,sentence,48,1
Василий,василий,Ипполит,ипполит,1,sentence,48,1
Анатоль,анатоль,Париж,париж,1,sentence,48,1
Анатоль,анатоль,Лысых Горах,лысых горах,1,sentence,48,1
Андрея,андре,Вон Лиза,вон лиз,1,sentence,48,1
Анатоля,анатол,Марьей,марь,1,sentence,48,1
Василий,василий,Для,дл,1,sentence,48,1
Анатоля,анатол,Князь Николай Андреевич,князь николай андреевич,1,sentence,48,1
Василью,василь,Князь Николай Андреевич,князь николай андреевич,1,sentence,48,1
Василью,василь,Марьей,марь,1,sentence,48,1
Василью,василь,Потсдаме,потсдам,1,sentence,48,1
Василий,василий,Напротив,напротив,1,sentence,48,1
Николай Андреевич,николай андреевич,Ну,ну,1,sentence,48,1
Анатоля,анатол,Николай Андреевич,николай андреевич,1,sentence,48,1
Василий,василий,Ведь,ведь,1,sentence,48,1
Анатоля,анатол,Николаю Андреевичу,никола андреевич,1,sentence,48,1
Марьей,марь,Но,но,1,sentence,48,1
Bourienne,bourienne,Неужели Am,неужел am,1,sentence,48,1
Марьей,марь,Неужели,неужел,1,sentence,49,1
Анатоль,анатоль,Марьей,марь,1,sentence,49,1
Анатоля,анатол,Василий,василий,1,sentence,49,1
Василий,василий,Николай Андреич,николай андреич,1,sentence,49,1
Анатоля,анатол,Николай Андреич,николай андреич,1,sentence,49,1
Марьей,марь,Тихон,тихон,1,sentence,49,1
Bourienne,bourienne,Тихон,тихон,1,sentence,49,1
Bourienne,bourienne,Non,non,1,sentence,49,1
Je,je,Марьей,марь,1,sentence,49,1
Князь Василий,князь василий,Марьей,марь,1,sentence,49,1
Василью,василь,Николай Андреич,николай андреич,1,sentence,49,1
Долго Ростовы,долго ростов,Николушка,николушк,1,sentence,50,1
Анна Михайловна,анн михайловн,Ростовых,ростовых,1,sentence,50,1
Бога,бог,Николушка,николушк,1,sentence,50,1
Анна Михайловна,анн михайловн,Николушка,николушк,1,sentence,50,1
Бога,бог,Но,но,1,sentence,50,1
Соня,сон,Честное,честно,1,sentence,50,1
Наташа,наташ,Честное,честно,1,sentence,50,1
Nicolas,nicolas,Соня,сон,1,sentence,50,1
Слава Богу,слав бог,Соня,сон,1,sentence,50,1
Кабы,каб,Николушка,николушк,1,sentence,50,1
Молчи,молч,Петя,пет,1,sentence,50,1
Nicolas,nicolas,Помни,помн,1,sentence,50,1
Безухова,безух,Петя,пет,1,sentence,50,1
Наташином,наташин,Петя,пет,1,sentence,50,1
Безухова,безух,Наташином,наташин,1,sentence,50,1
Безухова,безух,Наташа,наташ,1,sentence,50,1
Наташа,наташ,Наташином,наташин,1,sentence,50,1
Николушка,николушк,Петя,пет,1,sentence,50,1
Вера,вер,Николушка,николушк,1,sentence,50,1
Соня,сон,Шосс,шосс,1,sentence,50,1
Шелингу,шелинг,Шосс,шосс,1,sentence,50,1
Соня,сон,Шелингу,шелинг,1,sentence,50,1
Митинька,митиньк,Николушка,николушк,1,sentence,50,1
Борисе,борис,Павлоградского,павлоградского,1,sentence,50,1
Борисе,борис,Николушка,николушк,1,sentence,50,1
Николушка,николушк,Павлоградского,павлоградского,1,sentence,50,1
Ольмюц,ольмюц,России,росси,1,sentence,51,1
Борисе,борис,Измайловский,измайловский,1,sentence,51,1
Борисе,борис,Николай Ростов,николай рост,1,sentence,51,1
Измайловский,измайловский,Ольмюц,ольмюц,1,sentence,51,1
Николай Ростов,николай рост,Ольмюц,ольмюц,1,sentence,51,1
Измайловский,измайловский,Николай Ростов,николай рост,1,sentence,51,1
Ольмюц,ольмюц,Ростовой,ростов,1,sentence,51,1
Каролине Венгерке,каролин венгерк,Ольмюц,ольмюц,1,sentence,51,1
Бедуина,беду,Денисова,денис,1,sentence,51,1
Ольмюц,ольмюц,Ростов,рост,1,sentence,51,1
Борисе,борис,Измайловского,измайловского,1,sentence,51,1
Андреем Болконским,андре болконским,Пьера,пьер,1,sentence,51,1
Бергом,берг,Будем,буд,1,sentence,51,1
Николай,николай,Ростовой,ростов,1,sentence,51,1
Бергом,берг,Однако,однако,1,sentence,51,1
Ах,ах,Бергом,берг,1,sentence,51,1
"Александра
Павловича",александр павлович,Ростов,рост,1,sentence,51,1
Гаврилу,гаврил,Чт,чт,1,sentence,51,1
Анна Михайловна,анн михайловн,Багратиону,багратион,1,sentence,51,1
Борисе,борис,Письмо,письмо,1,sentence,51,1
Борисе,борис,Отчего,отчего,1,sentence,51,1
Альфонс Карлыч,альфонс карлыч,Борисе,борис,1,sentence,51,1
России,росси,Ростовой,ростов,1,sentence,51,1
Польше,польш,Ростовой,ростов,1,sentence,51,1
Польше,польш,России,росси,1,sentence,51,1
Арнауты,арнаут,Сибирь,сибирь,1,sentence,51,1
Арнауты,арнаут,Бергом,берг,1,sentence,51,1
Бергом,берг,Сибирь,сибирь,1,sentence,51,1
Но Борис,но борис,Ростов,рост,1,sentence,51,1
Бергом,берг,Но Борис,но борис,1,sentence,51,1
Андрей Болконский,андр болконский,Борисе,борис,1,sentence,51,1
Андрея,андре,Ростов,рост,1,sentence,51,1
Болконский,болконский,Вероятно,вероятно,1,sentence,51,1
Андрей,андр,Бергом,берг,1,sentence,51,1
Андрей,андр,Друбецкой,друбецк,1,sentence,51,1
Борисе,борис,России,росси,1,sentence,52,1
Борисе,борис,Ростовым,ростовым,1,sentence,52,1
Борисе,борис,Кутузовым,кутузовым,1,sentence,52,1
России,росси,Ростовым,ростовым,1,sentence,52,1
Кутузовым,кутузовым,России,росси,1,sentence,52,1
Кутузовым,кутузовым,Ростовым,ростовым,1,sentence,52,1
Кутузовская,кутузовска,России,росси,1,sentence,52,1
Всех,всех,Ростовой,ростов,1,sentence,52,1
Ростов,рост,Только,только,1,sentence,52,1
Разумеется,разумеетс,Ростов,рост,1,sentence,52,1
Денисова Бедуине,денис бедуин,Ростов,рост,1,sentence,52,1
Бедуина,беду,Ростов,рост,1,sentence,52,1
Бедуина,беду,Бедуину,бедуин,1,sentence,52,1
Пруссии,прусси,Эссена,эссен,1,sentence,52,1
Кутузовские,кутузовски,Пруссии,прусси,1,sentence,52,1
Бонапарте,бонапарт,Пруссии,прусси,1,sentence,52,1
Кутузовские,кутузовски,Эссена,эссен,1,sentence,52,1
Бонапарте,бонапарт,Эссена,эссен,1,sentence,52,1
Бонапарте,бонапарт,Кутузовские,кутузовски,1,sentence,52,1
Болконскому,болконском,Борисе,борис,1,sentence,53,1
Бергом,берг,Ольмюц,ольмюц,1,sentence,53,1
Болконскому,болконском,Ольмюц,ольмюц,1,sentence,53,1
Бергом,берг,Болконскому,болконском,1,sentence,53,1
Андрея,андре,Ольмюц,ольмюц,1,sentence,53,1
Болконского,болконского,Ольмюц,ольмюц,1,sentence,53,1
Кутузовым,кутузовым,Ольмюц,ольмюц,1,sentence,53,1
Болконского,болконского,Кутузовым,кутузовым,1,sentence,53,1
Болконский,болконский,Борисе,борис,1,sentence,53,1
Андрей,андр,Друбецким,друбецким,1,sentence,53,1
Борисе,борис,Курагина,кураг,1,sentence,53,1
Долгорукову,долгоруков,Кутузова,кутуз,1,sentence,53,1
Борисе,борис,Долгорукову,долгоруков,1,sentence,53,1
Бонапарте,бонапарт,Шварценберга,шварценберг,1,sentence,53,1
Кутузова,кутуз,Шварценберга,шварценберг,1,sentence,53,1
Вейротером,вейротер,Наполеон,наполеон,1,sentence,53,1
Болконский,болконский,Буонапарте,буонапарт,1,sentence,53,1
Болконский,болконский,Но,но,1,sentence,53,1
Буонапарте,буонапарт,Но,но,1,sentence,53,1
Билибина,билиб,Но,но,1,sentence,53,1
Главе,глав,Долгоруков,долгорук,1,sentence,53,1
Болконский,болконский,Хорошо,хорошо,1,sentence,53,1
Андрея,андре,Марк,марк,1,sentence,53,1
Андрея,андре,Бонапарте,бонапарт,1,sentence,53,1
Борисе,борис,Марк,марк,1,sentence,53,1
Бонапарте,бонапарт,Марк,марк,1,sentence,53,1
Долгоруков,долгорук,Марк,марк,1,sentence,53,1
Бонапарте,бонапарт,Борисе,борис,1,sentence,53,1
Бонапарте,бонапарт,Долгоруков,долгорук,1,sentence,53,1
Charmant,charmant,Болконский,болконский,1,sentence,53,1
Андрея,андре,Ах,ах,1,sentence,53,1
Долгоруков,долгорук,Долгоруковым,долгоруковым,1,sentence,53,1
Андрея,андре,Долгорукому,долгоруком,1,sentence,53,1
Андрей,андр,Долгорукому,долгоруком,1,sentence,53,1
Аустерлицкого,аустерлицкого,Болконского,болконского,1,sentence,53,1
Болконского,болконского,Измайловском,измайловск,1,sentence,53,1
Болконского,болконского,Долгоруков,долгорук,1,sentence,53,1
Аустерлицкого,аустерлицкого,Борисе,борис,1,sentence,53,1
Борисе,борис,Измайловском,измайловск,1,sentence,53,1
Аустерлицкого,аустерлицкого,Измайловском,измайловск,1,sentence,53,1
Аустерлицкого,аустерлицкого,Долгоруков,долгорук,1,sentence,53,1
Долгоруков,долгорук,Измайловском,измайловск,1,sentence,53,1
Багратиону,багратион,Денисова,денис,1,sentence,54,1
Багратиону,багратион,Николай Ростов,николай рост,1,sentence,54,1
Денисова,денис,Николай Ростов,николай рост,1,sentence,54,1
Денисова,денис,Продай,продай,1,sentence,54,1
Mais,mais,Ростовой,ростов,1,sentence,54,1
La,la,Pavlograd,pavlograd,1,sentence,54,1
La,la,Les,les,1,sentence,54,1
Вишау,виша,Ростов,рост,1,sentence,54,1
Коли,кол,Шенграбен,шенграбен,1,sentence,54,1
Кирстен,кирстен,Ростов,рост,1,sentence,54,1
Александра,александр,Савари,савар,1,sentence,55,1
Вишау,виша,Савари,савар,1,sentence,55,1
Долгоруков,долгорук,Савари,савар,1,sentence,55,1
Вишау,виша,Наполеон,наполеон,1,sentence,55,1
Вишау,виша,Долгоруков,долгорук,1,sentence,55,1
Кутузова,кутуз,Толстому,толстом,1,sentence,55,1
Долгоруковым,долгоруковым,Князь Андрей,князь андр,1,sentence,55,1
Долгоруковым,долгоруковым,Кутузова,кутуз,1,sentence,55,1
Билибиным,билибиным,Ну,ну,1,sentence,55,1
Долгоруков,долгорук,Ну,ну,1,sentence,55,1
Билибиным,билибиным,Долгоруков,долгорук,1,sentence,55,1
Билибина,билиб,Долгоруков,долгорук,1,sentence,55,1
Кутузову,кутузов,Несмотря,несмотр,1,sentence,55,1
Вейротером,вейротер,Князь Андрей,князь андр,1,sentence,55,1
Впрочем,впроч,Долгоруков,долгорук,1,sentence,55,1
Hohenloe,hohenloe,Wimpfen,wimpfen,1,sentence,55,1
Herr,herr,Hohenloe,hohenloe,1,sentence,55,1
Hohenloe,hohenloe,Prsch,prsch,1,sentence,55,1
Hohenloe,hohenloe,Lichtenstein,lichtenstein,1,sentence,55,1
Hohenloe,hohenloe,Langeron,langeron,1,sentence,55,1
Herr,herr,Wimpfen,wimpfen,1,sentence,55,1
Prsch,prsch,Wimpfen,wimpfen,1,sentence,55,1
Lichtenstein,lichtenstein,Wimpfen,wimpfen,1,sentence,55,1
Langeron,langeron,Wimpfen,wimpfen,1,sentence,55,1
Herr,herr,Prsch,prsch,1,sentence,55,1
Herr,herr,Lichtenstein,lichtenstein,1,sentence,55,1
Herr,herr,Langeron,langeron,1,sentence,55,1
Lichtenstein,lichtenstein,Prsch,prsch,1,sentence,55,1
Langeron,langeron,Prsch,prsch,1,sentence,55,1
Langeron,langeron,Lichtenstein,lichtenstein,1,sentence,55,1
Taisez,taisez,Долгоруков,долгорук,1,sentence,55,1
Аракчеев,аракче,Милорадович,милорадович,1,sentence,55,1
Дохтурова,дохтур,Милорадович,милорадович,1,sentence,55,1
Милорадович,милорадович,Неправда,неправд,1,sentence,55,1
Аракчеев,аракче,Дохтурова,дохтур,1,sentence,55,1
Аракчеев,аракче,Неправда,неправд,1,sentence,55,1
Дохтурова,дохтур,Неправда,неправд,1,sentence,55,1
Андрей,андр,Однако Михаил Иларионович,однако михаил иларионович,1,sentence,55,1
Долгорукову,долгоруков,Желаю,жела,1,sentence,55,1
Билибину,билибин,Долгорукову,долгоруков,1,sentence,55,1
Билибину,билибин,Желаю,жела,1,sentence,55,1
Князь Андрей,князь андр,Кутузовым,кутузовым,1,sentence,56,1
Брюнне,брюнн,Вейротером,вейротер,1,sentence,56,1
