source,source_lower,target,target_lower,weight,context_level,chapters,num_chapters
Армфельдтов,армфельдт,Франции,франци,1,sentence,5,1
Александра,александр,Франции,франци,1,sentence,5,1
Армфельдтов,армфельдт,Барклай,барклай,1,sentence,5,1
Вильне,вильн,Уже,уж,1,sentence,5,1
Балашев,балаш,Напротив,напротив,1,sentence,5,1
Vistule,vistule,Наполеона,наполеон,1,sentence,5,1
Бернадота,бернадот,России,росси,1,sentence,5,1
Наполеона,наполеон,Швеция,швеци,1,sentence,5,1
России,росси,Швеция,швеци,1,sentence,5,1
Балашев,балаш,Швеция,швеци,1,sentence,5,1
Европы,европ,Пруссию,прусси,1,sentence,5,1
Днепр,днепр,Европы,европ,1,sentence,5,1
Двину,двин,Днепр,днепр,1,sentence,5,1
Двину,двин,Европы,европ,1,sentence,5,1
Александра,александр,Уверьте,уверьт,1,sentence,5,1
Балашев,балаш,Дюрока,дюрок,1,sentence,6,1
Бессьер,бессьер,Коленкур,коленкур,1,sentence,6,1
Бертье,берть,Бессьер,бессьер,1,sentence,6,1
Moscou,moscou,Сколько,сколько,1,sentence,6,1
Впрочем,впроч,Коленкур,коленкур,1,sentence,6,1
Коленкур,коленкур,Наполеона,наполеон,1,sentence,6,1
Впрочем,впроч,Наполеона,наполеон,1,sentence,6,1
Испания,испани,Прошу,прош,1,sentence,6,1
Испания,испани,России,росси,1,sentence,6,1
Балашев,балаш,Прошу,прош,1,sentence,6,1
Прошу,прош,России,росси,1,sentence,6,1
Испания,испани,Наполеона,наполеон,1,sentence,6,1
Александра,александр,Испания,испани,1,sentence,6,1
Rome,rome,Полтаву,полтав,1,sentence,6,1
Moscou,moscou,Rome,rome,1,sentence,6,1
Rome,rome,Балашев,балаш,1,sentence,6,1
Rome,rome,Карл,карл,1,sentence,6,1
Moscou,moscou,Полтаву,полтав,1,sentence,6,1
Балашев,балаш,Полтаву,полтав,1,sentence,6,1
Карл,карл,Полтаву,полтав,1,sentence,6,1
Moscou,moscou,Балашев,балаш,1,sentence,6,1
Moscou,moscou,Карл,карл,1,sentence,6,1
Балашев,балаш,Карл,карл,1,sentence,6,1
Poltawa,poltawa,Коленкур,коленкур,1,sentence,6,1
Балашев,балаш,Коленкур,коленкур,1,sentence,6,1
Коленкур,коленкур,Петербурга,петербург,1,sentence,6,1
Коленкур,коленкур,Москву,москв,1,sentence,6,1
Poltawa,poltawa,Балашев,балаш,1,sentence,6,1
Poltawa,poltawa,Петербурга,петербург,1,sentence,6,1
Poltawa,poltawa,Москву,москв,1,sentence,6,1
Балашев,балаш,Петербурга,петербург,1,sentence,6,1
Александра,александр,Чего,чего,1,sentence,6,1
Баденских,баденских,Германии,германи,1,sentence,6,1
Веймарских,веймарских,Германии,германи,1,sentence,6,1
Виртембергских,виртембергских,Германии,германи,1,sentence,6,1
Баденских,баденских,Веймарских,веймарских,1,sentence,6,1
Баденских,баденских,Виртембергских,виртембергских,1,sentence,6,1
Веймарских,веймарских,Виртембергских,виртембергских,1,sentence,6,1
Alexandre,alexandre,Eh,eh,1,sentence,6,1
Балашевым,балашевым,Наполеона,наполеон,1,sentence,6,1
Александра,александр,Балашевым,балашевым,1,sentence,6,1
Анатоля Курагина,кураг,Пьером,пьер,1,sentence,7,1
Петербурга,петербург,Пьером,пьер,1,sentence,7,1
Анатоля Курагина,кураг,Москву,москв,1,sentence,7,1
Анатоля Курагина,кураг,Молдавскую,молдавску,1,sentence,7,1
Андрей,андр,Молдавскую,молдавску,1,sentence,7,1
Кутузова,кутуз,Молдавскую,молдавску,1,sentence,7,1
Кутузова,кутуз,Петербурга,петербург,1,sentence,7,1
Молдавскую,молдавску,Петербурга,петербург,1,sentence,7,1
Андрей,андр,Курагину,курагин,1,sentence,7,1
Андрей,андр,Ростову,ростов,1,sentence,7,1
Андрей,андр,Курагиным,курагиным,1,sentence,7,1
Курагиным,курагиным,Ростову,ростов,1,sentence,7,1
Анатоля Курагина,кураг,Турецкую,турецку,1,sentence,7,1
России,росси,Турецкую,турецку,1,sentence,7,1
Андрея,андре,Турецкую,турецку,1,sentence,7,1
Турецкой,турецк,Турецкую,турецку,1,sentence,7,1
Андрея,андре,Анатоля Курагина,кураг,1,sentence,7,1
Анатоля Курагина,кураг,Турецкой,турецк,1,sentence,7,1
России,росси,Турецкой,турецк,1,sentence,7,1
Андрея,андре,Турецкой,турецк,1,sentence,7,1
Пьером,пьер,Риме,рим,1,sentence,7,1
Пьером,пьер,Швейцарии,швейцари,1,sentence,7,1
Богучарове,богучаров,Пьером,пьер,1,sentence,7,1
Аустерлицком,аустерлицк,Пьером,пьер,1,sentence,7,1
Риме,рим,Швейцарии,швейцари,1,sentence,7,1
Богучарове,богучаров,Риме,рим,1,sentence,7,1
Аустерлицком,аустерлицк,Риме,рим,1,sentence,7,1
Богучарове,богучаров,Швейцарии,швейцари,1,sentence,7,1
Аустерлицком,аустерлицк,Швейцарии,швейцари,1,sentence,7,1
Аустерлицком,аустерлицк,Богучарове,богучаров,1,sentence,7,1
Анатоля Курагина,кураг,Турцию,турци,1,sentence,7,1
Валашки,валашк,Кутузова,кутуз,1,sentence,7,1
Букарешта,букарешт,Валашки,валашк,1,sentence,7,1
Валашки,валашк,Наполеона,наполеон,1,sentence,7,1
Андрей,андр,Валашки,валашк,1,sentence,7,1
Букарешта,букарешт,Кутузова,кутуз,1,sentence,7,1
Букарешта,букарешт,Наполеона,наполеон,1,sentence,7,1
Андрей,андр,Букарешта,букарешт,1,sentence,7,1
Барклаю,баркла,Болконский,болконский,1,sentence,7,1
Болконский,болконский,Толли,толл,1,sentence,7,1
Болконский,болконский,Кутузова,кутуз,1,sentence,7,1
Андрей,андр,Смоленского,смоленского,1,sentence,7,1
Андрей,андр,Дрисском,дрисск,1,sentence,7,1
Лысые Горы,гор,Смоленского,смоленского,1,sentence,7,1
Лысые Горы,гор,Дрисском,дрисск,1,sentence,7,1
Дрисском,дрисск,Смоленского,смоленского,1,sentence,7,1
Десаль,десаль,Швейцарии,швейцари,1,sentence,7,1
Андрей,андр,Каменского,каменского,1,sentence,7,1
Bourienne,bourienne,Каменского,каменского,1,sentence,7,1
Каменского,каменского,Княжна Марья,марь,1,sentence,7,1
Княжна Марья,марь,Николая,никола,1,sentence,7,1
Андрей,андр,Батюшка,батюшк,1,sentence,7,1
Батюшка,батюшк,Княжна Марья,марь,1,sentence,7,1
Андрей,андр,Тихона,тихон,1,sentence,7,1
Bourienne,bourienne,Тихона,тихон,1,sentence,7,1
Андрей,андр,Синей Бороде,бород,1,sentence,7,1
Андрей,андр,Слава Богу,бог,1,sentence,7,1
Андрея,андре,Ока,ок,1,sentence,7,1
Лысые Горы,гор,Им,им,1,sentence,7,1
Marie,marie,Ежели,ежел,1,sentence,7,1
Ежели,ежел,Княжна Марья,марь,1,sentence,7,1
Анатоля Курагина,кураг,Княжна Марья,марь,1,sentence,7,1
Adieu,adieu,Andr,andr,1,sentence,7,1
Андрей,андр,Лысогорского,лысогорского,1,sentence,7,1
Андрей,андр,Барклаю,баркла,1,sentence,8,1
Андрей,андр,Толли,толл,1,sentence,8,1
Дриссы,дрисс,Толли,толл,1,sentence,8,1
Болконскому,болконском,Анатоля Курагина,кураг,1,sentence,8,1
Болконскому,болконском,Петербурга,петербург,1,sentence,8,1
Андрея,андре,Курагину,курагин,1,sentence,8,1
Вильне,вильн,Толли,толл,1,sentence,8,1
Толли,толл,Тормасова,тормас,1,sentence,8,1
Один Багратион,багратион,Вильне,вильн,1,sentence,8,1
Один Багратион,багратион,Тормасова,тормас,1,sentence,8,1
Барклаю,баркла,Вильне,вильн,1,sentence,8,1
Вильне,вильн,Тормасова,тормас,1,sentence,8,1
Барклаю,баркла,Тормасова,тормас,1,sentence,8,1
Паулучи,паулуч,Штейнов,штейн,1,sentence,8,1
Паулучи,паулуч,Румянцев,румянц,1,sentence,8,1
Аракчеева,аракче,Паулучи,паулуч,1,sentence,8,1
Константин Павлович,павлович,Паулучи,паулуч,1,sentence,8,1
Армфельд,армфельд,Паулучи,паулуч,1,sentence,8,1
Вольцоген,вольцоген,Румянцев,румянц,1,sentence,8,1
Граф Бенигсен,бенигсен,Вольцоген,вольцоген,1,sentence,8,1
Аракчеева,аракче,Вольцоген,вольцоген,1,sentence,8,1
Вольцоген,вольцоген,Константин Павлович,павлович,1,sentence,8,1
Пфуль,пфуль,Румянцев,румянц,1,sentence,8,1
Граф Бенигсен,бенигсен,Пфуль,пфуль,1,sentence,8,1
Аракчеева,аракче,Пфуль,пфуль,1,sentence,8,1
Константин Павлович,павлович,Пфуль,пфуль,1,sentence,8,1
Румянцев,румянц,Штейнов,штейн,1,sentence,8,1
Аракчеева,аракче,Штейнов,штейн,1,sentence,8,1
Константин Павлович,павлович,Штейнов,штейн,1,sentence,8,1
Граф Бенигсен,бенигсен,Румянцев,румянц,1,sentence,8,1
Аракчеева,аракче,Румянцев,румянц,1,sentence,8,1
Константин Павлович,павлович,Румянцев,румянц,1,sentence,8,1
Армфельд,армфельд,Румянцев,румянц,1,sentence,8,1
Граф Бенигсен,бенигсен,Константин Павлович,павлович,1,sentence,8,1
Армфельд,армфельд,Граф Бенигсен,бенигсен,1,sentence,8,1
Аракчеева,аракче,Константин Павлович,павлович,1,sentence,8,1
Аракчеева,аракче,Армфельд,армфельд,1,sentence,8,1
Армфельд,армфельд,Константин Павлович,павлович,1,sentence,8,1
Граф Бенигсен,бенигсен,Волконский,волконский,1,sentence,8,1
Аракчеева,аракче,Волконский,волконский,1,sentence,8,1
Барклаю,баркла,Виленской,виленск,1,sentence,8,1
Александра,александр,Штейнов,штейн,1,sentence,8,1
Александра,александр,Пфуль,пфуль,1,sentence,8,1
Вольцоген,вольцоген,Пфуля,пфул,1,sentence,8,1
Вильне,вильн,Польши,польш,1,sentence,8,1
Один Багратион,багратион,Ермолов,ермол,1,sentence,8,1
России,росси,Суворова,сувор,1,sentence,8,1
Бонапарте,бонапарт,Пфуля,пфул,1,sentence,8,1
Бонапарте,бонапарт,Пфуль,пфуль,1,sentence,8,1
Вильне,вильн,Витебск,витебск,1,sentence,8,1
Вильне,вильн,Дриссы,дрисс,1,sentence,8,1
Витебск,витебск,Дриссы,дрисс,1,sentence,8,1
Петербурга,петербург,Румянцеву,румянцев,1,sentence,8,1
Барклай,барклай,Наполеона,наполеон,1,sentence,8,1
Александра,александр,Ростов,рост,1,sentence,8,1
Граф Бенигсен,бенигсен,Дриссы,дрисс,1,sentence,8,1
Дриссы,дрисс,Пфуля,пфул,1,sentence,8,1
Балашев,балаш,Шишков,шишк,1,sentence,8,1
Аракчеева,аракче,Шишков,шишк,1,sentence,8,1
Дриссы,дрисс,Шишков,шишк,1,sentence,8,1
Андрей,андр,Шишков,шишк,1,sentence,8,1
Аракчеева,аракче,Балашев,балаш,1,sentence,8,1
Балашев,балаш,Дриссы,дрисс,1,sentence,8,1
Андрей,андр,Балашев,балаш,1,sentence,8,1
Аракчеева,аракче,Дриссы,дрисс,1,sentence,8,1
Андрей,андр,Аракчеева,аракче,1,sentence,8,1
Андрея,андре,Барклай,барклай,1,sentence,9,1
Андрей,андр,Барклай,барклай,1,sentence,9,1
Барклай,барклай,Турцию,турци,1,sentence,9,1
Барклай,барклай,Болконскому,болконском,1,sentence,9,1
Андрея,андре,Граф Бенигсен,бенигсен,1,sentence,9,1
Граф Бенигсен,бенигсен,Турцию,турци,1,sentence,9,1
Андрея,андре,Болконскому,болконском,1,sentence,9,1
Болконскому,болконском,Турцию,турци,1,sentence,9,1
Мишо,мишо,Пфуля,пфул,1,sentence,9,1
Паулучи,паулуч,Чернышев,черныш,1,sentence,9,1
Болконского,болконского,Паулучи,паулуч,1,sentence,9,1
Болконского,болконского,Чернышев,черныш,1,sentence,9,1
Граф Бенигсен,бенигсен,Чернышев,черныш,1,sentence,9,1
Дрисского,дрисского,Чернышев,черныш,1,sentence,9,1
Граф Бенигсен,бенигсен,Болконского,болконского,1,sentence,9,1
Болконского,болконского,Дрисского,дрисского,1,sentence,9,1
Граф Бенигсен,бенигсен,Дрисского,дрисского,1,sentence,9,1
Андрей,андр,Винцингероде,винцингерод,1,sentence,9,1
Винцингероде,винцингерод,Пфуль,пфуль,1,sentence,9,1
Винцингероде,винцингерод,Мишо,мишо,1,sentence,9,1
Армфельд,армфельд,Винцингероде,винцингерод,1,sentence,9,1
Винцингероде,винцингерод,Толь,толь,1,sentence,9,1
Андрей,андр,Штейнов,штейн,1,sentence,9,1
Андрей,андр,Мишо,мишо,1,sentence,9,1
Андрей,андр,Армфельд,армфельд,1,sentence,9,1
Андрей,андр,Толь,толь,1,sentence,9,1
Вольцоген,вольцоген,Наполеона,наполеон,1,sentence,9,1
Вольцоген,вольцоген,Толь,толь,1,sentence,9,1
Пфуль,пфуль,Толь,толь,1,sentence,9,1
Мишо,мишо,Штейнов,штейн,1,sentence,9,1
Толь,толь,Штейнов,штейн,1,sentence,9,1
Армфельд,армфельд,Наполеона,наполеон,1,sentence,9,1
Наполеона,наполеон,Толь,толь,1,sentence,9,1
Армфельд,армфельд,Мишо,мишо,1,sentence,9,1
Мишо,мишо,Толь,толь,1,sentence,9,1
Андрей,андр,Чернышевым,чернышевым,1,sentence,9,1
Пфуль,пфуль,Чернышевым,чернышевым,1,sentence,9,1
Андрея,андре,Вейротер,вейротер,1,sentence,9,1
Вейротер,вейротер,Шмидт,шмидт,1,sentence,9,1
Вейротер,вейротер,Мак,мак,1,sentence,9,1
Андрея,андре,Шмидт,шмидт,1,sentence,9,1
Андрея,андре,Мак,мак,1,sentence,9,1
Мак,мак,Шмидт,шмидт,1,sentence,9,1
Пфуль,пфуль,Чернышев,черныш,1,sentence,9,1
Geschichte,geschichte,Grunde,grunde,1,sentence,9,1
Андрея,андре,Чернышев,черныш,1,sentence,9,1
Пфуля,пфул,Чернышев,черныш,1,sentence,9,1
Андрей,андр,Чернышев,черныш,1,sentence,9,1
Турцию,турци,Чернышев,черныш,1,sentence,9,1
Андрея,андре,Пфуля,пфул,1,sentence,9,1
Пфуля,пфул,Турцию,турци,1,sentence,9,1
Krieg,krieg,Андрея,андре,1,sentence,9,1
Андрей,андр,Аустерлицким,аустерлицким,1,sentence,9,1
Аустерлицким,аустерлицким,Пфуля,пфул,1,sentence,9,1
Пфуль,пфуль,Таков,так,1,sentence,9,1
Ауерштетом,ауерштет,Иеной,иен,1,sentence,9,1
Иеной,иен,Пфуль,пфуль,1,sentence,9,1
Ауерштетом,ауерштет,Пфуль,пфуль,1,sentence,9,1
Geschichte,geschichte,Ich,ich,1,sentence,9,1
Ich,ich,Teufel,teufel,1,sentence,9,1
Geschichte,geschichte,Teufel,teufel,1,sentence,9,1
Андрея,андре,Чернышевым,чернышевым,1,sentence,9,1
Болконскому,болконском,Пфуля,пфул,1,sentence,10,1
Drissa,drissa,Андрея,андре,1,sentence,10,1
Quant,quant,Андрея,андре,1,sentence,10,1
Андрея,андре,Паулучи,паулуч,1,sentence,10,1
Drissa,drissa,Sire,sire,1,sentence,10,1
Quant,quant,Sire,sire,1,sentence,10,1
Sire,sire,Паулучи,паулуч,1,sentence,10,1
Волконский,волконский,Штейнов,штейн,1,sentence,10,1
Паулучи,паулуч,Турцию,турци,1,sentence,10,1
Московской,московск,Петербургской,петербургск,1,sentence,10,1
Армфельд,армфельд,Московской,московск,1,sentence,10,1
Армфельд,армфельд,Петербургской,петербургск,1,sentence,10,1
Армфельд,армфельд,Пфуля,пфул,1,sentence,10,1
Пфуля,пфул,Толь,толь,1,sentence,10,1
Дрисский,дрисский,Толю,тол,1,sentence,10,1
Exellenz,exellenz,Пфуля,пфул,1,sentence,10,1
Аустерлицем,аустерлиц,Шенграбеном,шенграбен,1,sentence,10,1
Дрисского,дрисского,Мишо,мишо,1,sentence,10,1
Дрисского,дрисского,Пфуль,пфуль,1,sentence,10,1
Один Багратион,багратион,Наполеона,наполеон,1,sentence,10,1
Ростов,рост,Соне,сон,1,sentence,11,1
Малороссии,малоросси,Николай,николай,1,sentence,11,1
Польши,польш,Ростов,рост,1,sentence,11,1
Свенцян,свенцян,Свенцянах,свенцянах,1,sentence,11,1
Дриссы,дрисс,Свенцян,свенцян,1,sentence,11,1
Денисову,денисов,Николая,никола,1,sentence,11,1
Денисову,денисов,Николай,николай,1,sentence,11,1
Николая,никола,Николай,николай,1,sentence,11,1
Здржинский,здржинский,Фермопилами,фермопилам,1,sentence,11,1
Раевским,раевским,Фермопилами,фермопилам,1,sentence,11,1
Салтановская,салтановска,Фермопилами,фермопилам,1,sentence,11,1
Здржинский,здржинский,Раевским,раевским,1,sentence,11,1
Здржинский,здржинский,Салтановская,салтановска,1,sentence,11,1
Раевским,раевским,Салтановская,салтановска,1,sentence,11,1
Здржинский,здржинский,Здржинского,здржинского,1,sentence,11,1
Во,во,Ростов,рост,1,sentence,11,1
Во,во,Раевский,раевский,1,sentence,11,1
Раевский,раевский,Ростов,рост,1,sentence,11,1
Салтановскую,салтановску,Фермопилы,фермопил,1,sentence,11,1
Ильина,иль,Петю,пет,1,sentence,11,1
Здржинского,здржинского,Петю,пет,1,sentence,11,1
Здржинского,здржинского,Ростов,рост,1,sentence,11,1
Ильина,иль,Однако,однако,1,sentence,11,1
Здржинского,здржинского,Однако,однако,1,sentence,11,1
Однако,однако,Ростову,ростов,1,sentence,11,1
Ильина,иль,Ростову,ростов,1,sentence,11,1
Здржинского,здржинского,Ростову,ростов,1,sentence,11,1
Здржинский,здржинский,Ильина,иль,1,sentence,11,1
Марья Генриховна,генриховн,Польши,польш,1,sentence,11,1
Марья Генриховна,генриховн,Ильиным,ильиным,1,sentence,12,1
Марья Генриховна,генриховн,Лаврушку,лаврушк,1,sentence,12,1
Марья Генриховна,генриховн,Ильина,иль,1,sentence,12,1
Марья Генриховна,генриховн,Оставьте,оставьт,1,sentence,12,1
Марья Генриховна,генриховн,Нельзя,нельз,1,sentence,12,1
Витебск,витебск,Ростов,рост,1,sentence,13,1
Ростов,рост,Толстого,толстого,1,sentence,13,1
Витебск,витебск,Остермана,остерман,1,sentence,13,1
Остермана,остерман,Толстого,толстого,1,sentence,13,1
Витебск,витебск,Толстого,толстого,1,sentence,13,1
Ростов,рост,Андрей Севастьяныч,севастьяныч,1,sentence,14,1
Георгиевский,георгиевский,Остермана,остерман,1,sentence,14,1
Ростов,рост,Толстой,толст,1,sentence,14,1
Георгиевский,георгиевский,Толстой,толст,1,sentence,14,1
Георгиевский,георгиевский,Ростов,рост,1,sentence,14,1
Марьи Дмитриевны,дмитриевн,Москву,москв,1,sentence,15,1
Марьи Дмитриевны,дмитриевн,Ростовых,ростовых,1,sentence,15,1
Марьи Дмитриевны,дмитриевн,Наташи,наташ,1,sentence,15,1
Арбатскую,арбатску,Наташи,наташ,1,sentence,15,1
Мудров,мудр,Феллер,феллер,1,sentence,15,1
Метивье,метивь,Феллер,феллер,1,sentence,15,1
Феллер,феллер,Фриз,фриз,1,sentence,15,1
Наташи,наташ,Феллер,феллер,1,sentence,15,1
Метивье,метивь,Мудров,мудр,1,sentence,15,1
Мудров,мудр,Фриз,фриз,1,sentence,15,1
Мудров,мудр,Наташи,наташ,1,sentence,15,1
Метивье,метивь,Фриз,фриз,1,sentence,15,1
Метивье,метивь,Наташи,наташ,1,sentence,15,1
Наташи,наташ,Фриз,фриз,1,sentence,15,1
Schoss,schoss,Наташи,наташ,1,sentence,15,1
Nicolas,nicolas,Отрадном,отрадн,1,sentence,16,1
Курагиным,курагиным,Пьером,пьер,1,sentence,16,1
Курагиным,курагиным,Наташи,наташ,1,sentence,16,1
Аграфена Ивановна Белова,бел,Петровского,петровского,1,sentence,16,1
Москву,москв,Петровского,петровского,1,sentence,16,1
Петровского,петровского,Ростовых,ростовых,1,sentence,16,1
Отрадненская,отрадненска,Петровского,петровского,1,sentence,16,1
Аграфена Ивановна Белова,бел,Москву,москв,1,sentence,16,1
Аграфена Ивановна Белова,бел,Ростовых,ростовых,1,sentence,16,1
Аграфена Ивановна Белова,бел,Отрадненская,отрадненска,1,sentence,16,1
Москву,москв,Отрадненская,отрадненска,1,sentence,16,1
Отрадненская,отрадненска,Ростовых,ростовых,1,sentence,16,1
Настасья Ивановна,ивановн,Ростовых,ростовых,1,sentence,16,1
Беловой,белов,Божией Матери,матер,1,sentence,16,1
Божией Матери,матер,Наташи,наташ,1,sentence,16,1
Слава Богу,бог,Который,который,1,sentence,16,1
Растопчина,растопч,Ростовых,ростовых,1,sentence,17,1
Разумовских,разумовских,Ростову,ростов,1,sentence,17,1
Разумовских,разумовских,Ростовых,ростовых,1,sentence,17,1
Болконского,болконского,Анатоля Курагина,кураг,1,sentence,17,1
Мир,мир,Наташи,наташ,1,sentence,17,1
Андрея,андре,Слава Богу,бог,1,sentence,17,1
Анатоля,анатол,Слава Богу,бог,1,sentence,17,1
Анатоля,анатол,Андрея,андре,1,sentence,17,1
Наташи,наташ,Троицын,троиц,1,sentence,17,1
России,росси,Синода,синод,1,sentence,17,1
Иерусалим Твой,тв,Твоей,тво,1,sentence,17,1
России,росси,Твоей,тво,1,sentence,17,1
Святыне,святын,Твоей,тво,1,sentence,17,1
России,росси,Иерусалим Твой,тв,1,sentence,17,1
Святыне,святын,Иерусалим Твой,тв,1,sentence,17,1
России,росси,Святыне,святын,1,sentence,17,1
Его,его,Константин Павлович,павлович,1,sentence,17,1
Его,его,Иерусалим Твой,тв,1,sentence,17,1
Его,его,Израиль,израиль,1,sentence,17,1
Его,его,Тебе,теб,1,sentence,17,1
Константин Павлович,павлович,Твоею,твое,1,sentence,17,1
Константин Павлович,павлович,Иерусалим Твой,тв,1,sentence,17,1
Израиль,израиль,Константин Павлович,павлович,1,sentence,17,1
Константин Павлович,павлович,Тебе,теб,1,sentence,17,1
Ему,ем,Константин Павлович,павлович,1,sentence,17,1
Иерусалим Твой,тв,Твоею,твое,1,sentence,17,1
Израиль,израиль,Твоею,твое,1,sentence,17,1
Твоею,твое,Тебе,теб,1,sentence,17,1
Израиль,израиль,Иерусалим Твой,тв,1,sentence,17,1
Иерусалим Твой,тв,Тебе,теб,1,sentence,17,1
Ему,ем,Иерусалим Твой,тв,1,sentence,17,1
Израиль,израиль,Тебе,теб,1,sentence,17,1
Ему,ем,Израиль,израиль,1,sentence,17,1
Ему,ем,Тебе,теб,1,sentence,17,1
Его,его,Моисею,моисе,1,sentence,17,1
Моисею,моисе,Твоею,твое,1,sentence,17,1
Ему,ем,Моисею,моисе,1,sentence,17,1
Гедеону,гедеон,Его,его,1,sentence,17,1
Давиду,давид,Его,его,1,sentence,17,1
Его,его,Мадиама,мадиам,1,sentence,17,1
Амалика,амалик,Его,его,1,sentence,17,1
Голиафа,голиаф,Его,его,1,sentence,17,1
Гедеону,гедеон,Твоею,твое,1,sentence,17,1
Гедеону,гедеон,Ему,ем,1,sentence,17,1
Давиду,давид,Твоею,твое,1,sentence,17,1
Давиду,давид,Ему,ем,1,sentence,17,1
Мадиама,мадиам,Твоею,твое,1,sentence,17,1
Ему,ем,Мадиама,мадиам,1,sentence,17,1
Амалика,амалик,Твоею,твое,1,sentence,17,1
Амалика,амалик,Ему,ем,1,sentence,17,1
Голиафа,голиаф,Твоею,твое,1,sentence,17,1
Голиафа,голиаф,Ему,ем,1,sentence,17,1
Его,его,Твоей,тво,1,sentence,17,1
Иерусалим Твой,тв,Твоих,твоих,1,sentence,17,1
Иерусалим Твой,тв,Ти,ти,1,sentence,17,1
Твоих,твоих,Ти,ти,1,sentence,17,1
Твоей,тво,Твоего,твоего,1,sentence,17,1
Твоего,твоего,Твоих,твоих,1,sentence,17,1
Тебе Господь,господь,Твоею,твое,1,sentence,17,1
Твоей,тво,Твоею,твое,1,sentence,17,1
Тебе Господь,господь,Твоей,тво,1,sentence,17,1
Святому Духу,дух,Отцу,отц,1,sentence,17,1
Отцу,отц,Сыну,сын,1,sentence,17,1
Отцу,отц,Тя,тя,1,sentence,17,1
Отцу,отц,Тебе,теб,1,sentence,17,1
Святому Духу,дух,Сыну,сын,1,sentence,17,1
Святому Духу,дух,Тя,тя,1,sentence,17,1
Святому Духу,дух,Тебе,теб,1,sentence,17,1
Сыну,сын,Тя,тя,1,sentence,17,1
Сыну,сын,Тебе,теб,1,sentence,17,1
Тебе,теб,Тя,тя,1,sentence,17,1
Слава Богу,бог,Моисею,моисе,1,sentence,17,1
Слава Богу,бог,Гедеону,гедеон,1,sentence,17,1
Слава Богу,бог,Давиду,давид,1,sentence,17,1
Слава Богу,бог,Мадиама,мадиам,1,sentence,17,1
Слава Богу,бог,Твоего,твоего,1,sentence,17,1
Слава Богу,бог,Голиафа,голиаф,1,sentence,17,1
Амалика,амалик,Слава Богу,бог,1,sentence,17,1
Моисею,моисе,Твоего,твоего,1,sentence,17,1
Гедеону,гедеон,Твоего,твоего,1,sentence,17,1
Давиду,давид,Твоего,твоего,1,sentence,17,1
Мадиама,мадиам,Твоего,твоего,1,sentence,17,1
Голиафа,голиаф,Твоего,твоего,1,sentence,17,1
Амалика,амалик,Твоего,твоего,1,sentence,17,1
Апокалипсиса Иоанна Богослова,богосл,Наполеона,наполеон,1,sentence,18,1
Апокалипсисе,апокалипсис,Зде,зд,1,sentence,18,1
Napol,napol,Наполеона,наполеон,1,sentence,25,1
Napol,napol,Апокалипсисе,апокалипсис,1,sentence,25,1
Апокалипсисе,апокалипсис,Наполеона,наполеон,1,sentence,25,1
Антихрист,антихрист,Ростову,ростов,1,sentence,25,1
Антихрист,антихрист,Наполеона,наполеон,1,sentence,25,1
Russe Besuhof,besuhof,Napol,napol,1,sentence,25,1
Растопчина,растопч,Ростовым,ростовым,1,sentence,25,1
России,росси,Ростовым,ростовым,1,sentence,25,1
Пьером,пьер,Растопчину,растопчин,1,sentence,25,1
Георгием,георги,Пьером,пьер,1,sentence,25,1
Островненском,островненск,Пьером,пьер,1,sentence,25,1
Егерского,егерского,Пьером,пьер,1,sentence,25,1
Болконского,болконского,Пьером,пьер,1,sentence,25,1
Пьером,пьер,Ростов,рост,1,sentence,25,1
Георгием,георги,Островненском,островненск,1,sentence,25,1
Георгием,георги,Егерского,егерского,1,sentence,25,1
Болконского,болконского,Георгием,георги,1,sentence,25,1
Георгием,георги,Ростов,рост,1,sentence,25,1
Егерского,егерского,Островненском,островненск,1,sentence,25,1
Болконского,болконского,Островненском,островненск,1,sentence,25,1
Островненском,островненск,Ростов,рост,1,sentence,25,1
Болконского,болконского,Егерского,егерского,1,sentence,25,1
Егерского,егерского,Ростов,рост,1,sentence,25,1
Болконского,болконского,Ростов,рост,1,sentence,25,1
Болконском,болконск,Ростовым,ростовым,1,sentence,25,1
Болконском,болконск,Пьером,пьер,1,sentence,25,1
Nicolas,nicolas,Георгиевский,георгиевский,1,sentence,26,1
Болконский,болконский,России,росси,1,sentence,26,1
Слава Богу,бог,Петр Кирилыч,кирилыч,1,sentence,26,1
Достал,достал,Пьером,пьер,1,sentence,26,1
Пьером,пьер,Смоленской,смоленск,1,sentence,26,1
Метивье,метивь,Москву,москв,1,sentence,26,1
Метивье,метивь,Растопчина,растопч,1,sentence,26,1
Метивье,метивь,Шиншин,шинш,1,sentence,26,1
Метивье,метивь,Растопчину,растопчин,1,sentence,26,1
Растопчина,растопч,Шиншин,шинш,1,sentence,26,1
Растопчина,растопч,Растопчину,растопчин,1,sentence,26,1
Растопчину,растопчин,Шиншин,шинш,1,sentence,26,1
Москву,москв,Первопрестольной,первопрестольн,1,sentence,26,1
Неприятель,неприятель,России,росси,1,sentence,26,1
России,росси,Соне,сон,1,sentence,26,1
Кремль,кремль,Троицких,троицких,1,sentence,27,1
Кремль,кремль,Петю,пет,1,sentence,27,1
Несмотря,несмотр,Петю,пет,1,sentence,27,1
Петю,пет,Успенский,успенский,1,sentence,27,1
Несмотря,несмотр,Успенский,успенский,1,sentence,27,1
