token,count,rank,per_1k
входную,3,5436,0.0327
красивое,3,5437,0.0327
боя,3,5438,0.0327
священную,3,5439,0.0327
продолжалось,3,5440,0.0327
держала,3,5441,0.0327
затем,3,5442,0.0327
судьбы,3,5443,0.0327
имущества,3,5444,0.0327
берлин,3,5445,0.0327
почт,3,5446,0.0327
ключарева,3,5447,0.0327
совершить,3,5448,0.0327
перебила,3,5449,0.0327
ceux,3,5450,0.0327
религия,3,5451,0.0327
каменном,3,5452,0.0327
снег,3,5453,0.0327
grâce,3,5454,0.0327
истинную,3,5455,0.0327
бритою,3,5456,0.0327
рассуждения,3,5457,0.0327
руководителя,3,5458,0.0327
грех,3,5459,0.0327
яйца,3,5460,0.0327
здания,3,5461,0.0327
решила,3,5462,0.0327
уверенность,3,5463,0.0327
малейшие,3,5464,0.0327
вопросами,3,5465,0.0327
дмитриевна,3,5466,0.0327
молчании,3,5467,0.0327
друзей,3,5468,0.0327
дотронулась,3,5469,0.0327
кожу,3,5470,0.0327
aime,3,5471,0.0327
близкий,3,5472,0.0327
maman,3,5473,0.0327
comment,3,5474,0.0327
contre,3,5475,0.0327
manqué,3,5476,0.0327
приподнялся,3,5477,0.0327
ложа,3,5478,0.0327
категория,3,5479,0.0327
добры,3,5480,0.0327
простота,3,5481,0.0327
худых,3,5482,0.0327
сиденье,3,5483,0.0327
коляски,3,5484,0.0327
надобно,3,5485,0.0327
приходил,3,5486,0.0327
чуйке,3,5487,0.0327
подъема,3,5488,0.0327
publique,3,5489,0.0327
попал,3,5490,0.0327
повыехали,3,5491,0.0327
спасать,3,5492,0.0327
ведут,3,5493,0.0327
укладке,3,5494,0.0327
машина,3,5495,0.0327
зеркала,3,5496,0.0327
фарфора,3,5497,0.0327
задумалась,3,5498,0.0327
ключница,3,5499,0.0327
ряду,3,5500,0.0327
флигеля,3,5501,0.0327
кремле,3,5502,0.0327
робким,3,5503,0.0327
умрет,3,5504,0.0327
принялись,3,5505,0.0327
бегали,3,5506,0.0327
верху,3,5507,0.0327
блюда,3,5508,0.0327
завизжала,3,5509,0.0327
мавры,3,5510,0.0327
кузьминишны,3,5511,0.0327
пустой,3,5512,0.0327
погода,3,5513,0.0327
чернь,3,5514,0.0327
убедившись,3,5515,0.0327
вывозили,3,5516,0.0327
халате,3,5517,0.0327
козлы,3,5518,0.0327
приговаривая,3,5519,0.0327
сидеть,3,5520,0.0327
ефим,3,5521,0.0327
кучерском,3,5522,0.0327
спрашивайте,3,5523,0.0327
ужасное,3,5524,0.0327
калитке,3,5525,0.0327
стук,3,5526,0.0327
алексеевич,3,5527,0.0327
коридор,3,5528,0.0327
халат,3,5529,0.0327
переулки,3,5530,0.0327
овладели,3,5531,0.0327
церквами,3,5532,0.0327
странного,3,5533,0.0327
переводчика,3,5534,0.0327
пахнет,3,5535,0.0327
медом,3,5536,0.0327
вылетают,3,5537,0.0327
труда,3,5538,0.0327
ношами,3,5539,0.0327
колодезню,3,5540,0.0327
черных,3,5541,0.0327
памяти,3,5542,0.0327
дорогомиловского,3,5543,0.0327
москворецком,3,5544,0.0327
лавкам,3,5545,0.0327
добром,3,5546,0.0327
мишка,3,5547,0.0327
бессовестные,3,5548,0.0327
выйдя,3,5549,0.0327
минуточку,3,5550,0.0327
пустым,3,5551,0.0327
грязные,3,5552,0.0327
злодеев,3,5553,0.0327
администратору,3,5554,0.0327
занят,3,5555,0.0327
команде,3,5556,0.0327
сумасшедшего,3,5557,0.0327
корабль,3,5558,0.0327
жертва,3,5559,0.0327
лисьем,3,5560,0.0327
тулупчике,3,5561,0.0327
волна,3,5562,0.0327
тупым,3,5563,0.0327
трупа,3,5564,0.0327
хриплым,3,5565,0.0327
воскресну,3,5566,0.0327
размещались,3,5567,0.0327
сгорела,3,5568,0.0327
грустным,3,5569,0.0327
макара,3,5570,0.0327
абордаж,3,5571,0.0327
прихрамывая,3,5572,0.0327
ramball,3,5573,0.0327
veut,3,5574,0.0327
femmes,3,5575,0.0327
капитану,3,5576,0.0327
quelque,3,5577,0.0327
выпил,3,5578,0.0327
обворожительной,3,5579,0.0327
данило,3,5580,0.0327
терентьич,3,5581,0.0327
жар,3,5582,0.0327
ступила,3,5583,0.0327
перевязочном,3,5584,0.0327
воздвигалось,3,5585,0.0327
здание,3,5586,0.0327
горела,3,5587,0.0327
настоящая,3,5588,0.0327
николаевна,3,5589,0.0327
милое,3,5590,0.0327
проводи,3,5591,0.0327
пламени,3,5592,0.0327
армянское,3,5593,0.0327
анферовы,3,5594,0.0327
капоте,3,5595,0.0327
разъезд,3,5596,0.0327
проливать,3,5597,0.0327
священный,3,5598,0.0327
дитя,3,5599,0.0327
чудесно,3,5600,0.0327
милосердие,3,5601,0.0327
спасли,3,5602,0.0327
мосье,3,5603,0.0327
усиленное,2,5604,0.0218
сосредоточение,2,5605,0.0218
западной,2,5606,0.0218
кормили,2,5607,0.0218
границам,2,5608,0.0218
обманов,2,5609,0.0218
поджогов,2,5610,0.0218
века,2,5611,0.0218
преступления,2,5612,0.0218
произвело,2,5613,0.0218
герцогу,2,5614,0.0218
несоблюдение,2,5615,0.0218
континентальной,2,5616,0.0218
системы,2,5617,0.0218
властолюбие,2,5618,0.0218
твердость,2,5619,0.0218
следовательно,2,5620,0.0218
бумажку,2,5621,0.0218
frère,2,5622,0.0218
duc,2,5623,0.0218
современникам,2,5624,0.0218
острове,2,5625,0.0218
св,2,5626,0.0218
купцам,2,5627,0.0218
союз,2,5628,0.0218
зрения,2,5629,0.0218
потомков,2,5630,0.0218
созерцающих,2,5631,0.0218
простой,2,5632,0.0218
ольденбургский,2,5633,0.0218
обижен,2,5634,0.0218
насилия,2,5635,0.0218
губерний,2,5636,0.0218
всякая,2,5637,0.0218
взятая,2,5638,0.0218
ничтожности,2,5639,0.0218
совпавших,2,5640,0.0218
герцогство,2,5641,0.0218
вторичную,2,5642,0.0218
тысячный,2,5643,0.0218
требованием,2,5644,0.0218
революции,2,5645,0.0218
последовавших,2,5646,0.0218
революцию,2,5647,0.0218
совпали,2,5648,0.0218
разума,2,5649,0.0218
убивая,2,5650,0.0218
шедшего,2,5651,0.0218
исполнена,2,5652,0.0218
количеством,2,5653,0.0218
сложных,2,5654,0.0218
стараемся,2,5655,0.0218
становятся,2,5656,0.0218
пользуется,2,5657,0.0218
свободой,2,5658,0.0218
роевая,2,5659,0.0218
бессознательным,2,5660,0.0218
орудием,2,5661,0.0218
совершенный,2,5662,0.0218
историческое,2,5663,0.0218
бòльшими,2,5664,0.0218
очевиднее,2,5665,0.0218
поступка,2,5666,0.0218
царево,2,5667,0.0218
божьей,2,5668,0.0218
раб,2,5669,0.0218
общая,2,5670,0.0218
sang,2,5671,0.0218
неизбежным,2,5672,0.0218
произволу,2,5673,0.0218
закону,2,5674,0.0218
совпадения,2,5675,0.0218
вооруженного,2,5676,0.0218
расходы,2,5677,0.0218
почести,2,5678,0.0218
дипломатические,2,5679,0.0218
современников,2,5680,0.0218
имеющее,2,5681,0.0218
съесть,2,5682,0.0218
найдет,2,5683,0.0218
стоящий,2,5684,0.0218
неправ,2,5685,0.0218
миллион,2,5686,0.0218
пудов,2,5687,0.0218
гора,2,5688,0.0218
называемые,2,5689,0.0218
великие,2,5690,0.0218
ярлыки,2,5691,0.0218
наименование,2,5692,0.0218
самих,2,5693,0.0218
непроизвольно,2,5694,0.0218
предвечно,2,5695,0.0218
заслуживали,2,5696,0.0218
императрицу,2,5697,0.0218
обняв,2,5698,0.0218
историк,2,5699,0.0218
супруга,2,5700,0.0218
верили,2,5701,0.0218
усердно,2,5702,0.0218
уверяя,2,5703,0.0218
пажами,2,5704,0.0218
городов,2,5705,0.0218
трепетом,2,5706,0.0218
встречали,2,5707,0.0218
подвигалась,2,5708,0.0218
приготовленной,2,5709,0.0218
польский,2,5710,0.0218
берег,2,5711,0.0218
cosaques,2,5712,0.0218
наступление,2,5713,0.0218
крутом,2,5714,0.0218
зрительную,2,5715,0.0218
немане,2,5716,0.0218
искали,2,5717,0.0218
находили,2,5718,0.0218
кидали,2,5719,0.0218
вытекали,2,5720,0.0218
доселе,2,5721,0.0218
переходили,2,5722,0.0218
palais,2,5723,0.0218
ожидаемого,2,5724,0.0218
небольшую,2,5725,0.0218
непрестанно,2,5726,0.0218
лодках,2,5727,0.0218
конными,2,5728,0.0218
расчищая,2,5729,0.0218
подъехав,2,5730,0.0218
широкой,2,5731,0.0218
фронт,2,5732,0.0218
осмотрел,2,5733,0.0218
лежавшее,2,5734,0.0218
счастливого,2,5735,0.0218
углубился,2,5736,0.0218
путаясь,2,5737,0.0218
переплыть,2,5738,0.0218
уланами,2,5739,0.0218
быстрине,2,5740,0.0218
уланов,2,5741,0.0218
тонули,2,5742,0.0218
переправа,2,5743,0.0218
гордились,2,5744,0.0218
сидевшего,2,5745,0.0218
смотревшего,2,5746,0.0218
вернувшийся,2,5747,0.0218
поляков,2,5748,0.0218
особе,2,5749,0.0218
подозвав,2,5750,0.0218
стоянку,2,5751,0.0218
вылезли,2,5752,0.0218
закричали,2,5753,0.0218
счастливыми,2,5754,0.0218
распоряжениями,2,5755,0.0218
ассигнации,2,5756,0.0218
нужды,2,5757,0.0218
смотры,2,5758,0.0218
усилились,2,5759,0.0218
готовились,2,5760,0.0218
уставши,2,5761,0.0218
окружавших,2,5762,0.0218
проводя,2,5763,0.0218
балов,2,5764,0.0218
праздников,2,5765,0.0218
магнатов,2,5766,0.0218
июне,2,5767,0.0218
изъявил,2,5768,0.0218
согласие,2,5769,0.0218
подписке,2,5770,0.0218
хозяйкой,2,5771,0.0218
виленской,2,5772,0.0218
отдан,2,5773,0.0218
праздник,2,5774,0.0218
приехавших,2,5775,0.0218
красотой,2,5776,0.0218
утонченных,2,5777,0.0218
друбецкой,2,5778,0.0218
garèon,2,5779,0.0218
кавалера,2,5780,0.0218
третьей,2,5781,0.0218
паре,2,5782,0.0218
поглядывая,2,5783,0.0218
золотом,2,5784,0.0218
переставал,2,5785,0.0218
мазурки,2,5786,0.0218
дамой,2,5787,0.0218
широкую,2,5788,0.0218
обратится,2,5789,0.0218
выходную,2,5790,0.0218
освещенный,2,5791,0.0218
мучить,2,5792,0.0218
паркету,2,5793,0.0218
террасу,2,5794,0.0218
приостановился,2,5795,0.0218
прижался,2,5796,0.0218
нагнул,2,5797,0.0218
оскорбленного,2,5798,0.0218
важным,2,5799,0.0218
скрытое,2,5800,0.0218
особ,2,5801,0.0218
получения,2,5802,0.0218
понравилось,2,5803,0.0218
рескрипт,2,5804,0.0218
салтыкову,2,5805,0.0218
требовал,2,5806,0.0218
помирится,2,5807,0.0218
troupes,2,5808,0.0218
cause,2,5809,0.0218
agression,2,5810,0.0218
demande,2,5811,0.0218
aussitôt,2,5812,0.0218
rester,2,5813,0.0218
retirer,2,5814,0.0218
passé,2,5815,0.0218
sera,2,5816,0.0218
possible,2,5817,0.0218
cas,2,5818,0.0218
contraire,2,5819,0.0218
nouvelle,2,5820,0.0218
etc,2,5821,0.0218
призвав,2,5822,0.0218
тактом,2,5823,0.0218
примирению,2,5824,0.0218
казаками,2,5825,0.0218
рыконты,2,5826,0.0218
аванпосты,2,5827,0.0218
мохнатой,2,5828,0.0218
шапке,2,5829,0.0218
приказывая,2,5830,0.0218
подвигаться,2,5831,0.0218
глух,2,5832,0.0218
необычайно,2,5833,0.0218
враждебное,2,5834,0.0218
подниматься,2,5835,0.0218
росисто,2,5836,0.0218
стадо,2,5837,0.0218
красивой,2,5838,0.0218
нравственным,2,5839,0.0218
кампаний,2,5840,0.0218
удерживал,2,5841,0.0218
представленным,2,5842,0.0218
императорская,2,5843,0.0218
отдававших,2,5844,0.0218
проводит,2,5845,0.0218
назначению,2,5846,0.0218
вороной,2,5847,0.0218
блестя,2,5848,0.0218
каменьями,2,5849,0.0218
прогулки,2,5850,0.0218
malheureux,2,5851,0.0218
подданных,2,5852,0.0218
принялся,2,5853,0.0218
знакомое,2,5854,0.0218
конь,2,5855,0.0218
дорогам,2,5856,0.0218
польши,2,5857,0.0218
королевски,2,5858,0.0218
откинул,2,5859,0.0218
фамилию,2,5860,0.0218
выговорить,2,5861,0.0218
решительностью,2,5862,0.0218
charmé,2,5863,0.0218
милостивым,2,5864,0.0218
королевское,2,5865,0.0218
сияло,2,5866,0.0218
глупым,2,5867,0.0218
оскорбительного,2,5868,0.0218
считаете,2,5869,0.0218
полагал,2,5870,0.0218
желают,2,5871,0.0218
воспоминаниях,2,5872,0.0218
веселой,2,5873,0.0218
проведенного,2,5874,0.0218
селения,2,5875,0.0218
вызванный,2,5876,0.0218
трус,2,5877,0.0218
жестокий,2,5878,0.0218
жестокостью,2,5879,0.0218
держатся,2,5880,0.0218
правительства,2,5881,0.0218
необходимостью,2,5882,0.0218
могший,2,5883,0.0218
нерв,2,5884,0.0218
переносить,2,5885,0.0218
занятого,2,5886,0.0218
лучшее,2,5887,0.0218
помещение,2,5888,0.0218
мрачными,2,5889,0.0218
грязном,2,5890,0.0218
ввели,2,5891,0.0218
мюратом,2,5892,0.0218
сделан,2,5893,0.0218
сообщить,2,5894,0.0218
противность,2,5895,0.0218
donnez,2,5896,0.0218
дежурным,2,5897,0.0218
состоявший,2,5898,0.0218
правы,2,5899,0.0218
оказывать,2,5900,0.0218
носить,2,5901,0.0218
величества,2,5902,0.0218
доставили,2,5903,0.0218
конверт,2,5904,0.0218
кастре,2,5905,0.0218
приготовленное,2,5906,0.0218
обедал,2,5907,0.0218
пригласив,2,5908,0.0218
уединения,2,5909,0.0218
скуки,2,5910,0.0218
среды,2,5911,0.0218
шапках,2,5912,0.0218
гусаров,2,5913,0.0218
блестящая,2,5914,0.0218
ожидавших,2,5915,0.0218
отправлял,2,5916,0.0218
поразили,2,5917,0.0218
тюрен,2,5918,0.0218
учтиво,2,5919,0.0218
поспешные,2,5920,0.0218
твердые,2,5921,0.0218
решительные,2,5922,0.0218
круглый,2,5923,0.0218
жирные,2,5924,0.0218
прядь,2,5925,0.0218
книзу,2,5926,0.0218
серединой,2,5927,0.0218
лба,2,5928,0.0218
воротника,2,5929,0.0218
одеколоном,2,5930,0.0218
подбородком,2,5931,0.0218
императорского,2,5932,0.0218
откинув,2,5933,0.0218
короткая,2,5934,0.0218
низкий,2,5935,0.0218
поклон,2,5936,0.0218
куракин,2,5937,0.0218
замялся,2,5938,0.0218
сходя,2,5939,0.0218
дрожанье,2,5940,0.0218
жду,2,5941,0.0218
пухлою,2,5942,0.0218
требования,2,5943,0.0218
одер,2,5944,0.0218
согласны,2,5945,0.0218
предлагаете,2,5946,0.0218
неправоту,2,5947,0.0218
прекрасных,2,5948,0.0218
провинций,2,5949,0.0218
тильзите,2,5950,0.0218
dû,2,5951,0.0218
сожалением,2,5952,0.0218
желать,2,5953,0.0218
дружбе,2,5954,0.0218
армфельдт,2,5955,0.0218
императоре,2,5956,0.0218
положим,2,5957,0.0218
поспевать,2,5958,0.0218
соображениями,2,5959,0.0218
годятся,2,5960,0.0218
рассматривает,2,5961,0.0218
глуп,2,5962,0.0218
опытность,2,5963,0.0218
решительность,2,5964,0.0218
doit,2,5965,0.0218
вызов,2,5966,0.0218
полководцем,2,5967,0.0218
неделя,2,5968,0.0218
следовавший,2,5969,0.0218
втрое,2,5970,0.0218
cent,2,5971,0.0218
vistule,2,5972,0.0218
турки,2,5973,0.0218
фраз,2,5974,0.0218
желавшего,2,5975,0.0218
уронить,2,5976,0.0218
союзники,2,5977,0.0218
очевидную,2,5978,0.0218
быстрые,2,5979,0.0218
знайте,2,5980,0.0218
cependant,2,5981,0.0218
глядеть,2,5982,0.0218
снисходительно,2,5983,0.0218
высокие,2,5984,0.0218
recevrez,2,5985,0.0218
lettre,2,5986,0.0218
сухо,2,5987,0.0218
горячности,2,5988,0.0218
приглашение,2,5989,0.0218
коленкур,2,5990,0.0218
ласковым,2,5991,0.0218
застенчивости,2,5992,0.0218
убеждении,2,5993,0.0218
существовало,2,5994,0.0218
махали,2,5995,0.0218
платками,2,5996,0.0218
посадив,2,5997,0.0218
убеждением,2,5998,0.0218
монастырей,2,5999,0.0218
признак,2,6000,0.0218
коленкура,2,6001,0.0218
суждения,2,6002,0.0218
согласиться,2,6003,0.0218
мнением,2,6004,0.0218
недавнее,2,6005,0.0218
mène,2,6006,0.0218
кофе,2,6007,0.0218
разумных,2,6008,0.0218
считать,2,6009,0.0218
комната,2,6010,0.0218
доказывало,2,6011,0.0218
неприятелей,2,6012,0.0218
след,2,6013,0.0218
утреннего,2,6014,0.0218
выгоню,2,6015,0.0218
германии,2,6016,0.0218
родных,2,6017,0.0218
виртембергских,2,6018,0.0218
готовит,2,6019,0.0218
откланяться,2,6020,0.0218
слушает,2,6021,0.0218
легкою,2,6022,0.0218
одними,2,6023,0.0218
oreille,2,6024,0.0218
считалось,2,6025,0.0218
admirateur,2,6026,0.0218
courtisan,2,6027,0.0218
осведомился,2,6028,0.0218
министра,2,6029,0.0218
молдавскую,2,6030,0.0218
состоять,2,6031,0.0218
вызвать,2,6032,0.0218
курагиным,2,6033,0.0218
турецкой,2,6034,0.0218
старательнее,2,6035,0.0218
ото,2,6036,0.0218
наполняли,2,6037,0.0218
швейцарии,2,6038,0.0218
бесконечные,2,6039,0.0218
светлые,2,6040,0.0218
ближайшие,2,6041,0.0218
практические,2,6042,0.0218
бòльшею,2,6043,0.0218
неба,2,6044,0.0218
военная,2,6045,0.0218
знакомая,2,6046,0.0218
делами,2,6047,0.0218
удивляя,2,6048,0.0218
охотой,2,6049,0.0218
скакать,2,6050,0.0218
стóит,2,6051,0.0218
голодный,2,6052,0.0218
злоба,2,6053,0.0218
устроил,2,6054,0.0218
весть,2,6055,0.0218
перевода,2,6056,0.0218
находившуюся,2,6057,0.0218
дрисском,2,6058,0.0218
передумал,2,6059,0.0218
объехал,2,6060,0.0218
подробностей,2,6061,0.0218
въехал,2,6062,0.0218
аллею,2,6063,0.0218
лысогорского,2,6064,0.0218
страхе,2,6065,0.0218
вечных,2,6066,0.0218
нравственных,2,6067,0.0218
пользы,2,6068,0.0218
воспитатель,2,6069,0.0218
образованный,2,6070,0.0218
переменился,2,6071,0.0218
недоверием,2,6072,0.0218
поднимал,2,6073,0.0218
верхнюю,2,6074,0.0218
маленькая,2,6075,0.0218
закона,2,6076,0.0218
члены,2,6077,0.0218
семейства,2,6078,0.0218
чуждые,2,6079,0.0218
архитектор,2,6080,0.0218
осуждая,2,6081,0.0218
француженку,2,6082,0.0218
выслушал,2,6083,0.0218
объяснять,2,6084,0.0218
бестолкового,2,6085,0.0218
характера,2,6086,0.0218
осуждал,2,6087,0.0218
откровенно,2,6088,0.0218
андреи,2,6089,0.0218
раздражение,2,6090,0.0218
присудил,2,6091,0.0218
духу,2,6092,0.0218
сыне,2,6093,0.0218
сожаления,2,6094,0.0218
возбудить,2,6095,0.0218
приласкав,2,6096,0.0218
рассказывай,2,6097,0.0218
охватила,2,6098,0.0218
спешил,2,6099,0.0218
страшную,2,6100,0.0218
стар,2,6101,0.0218
разумел,2,6102,0.0218
погубил,2,6103,0.0218
орудие,2,6104,0.0218
ока,2,6105,0.0218
повыше,2,6106,0.0218
смотрят,2,6107,0.0218
портрета,2,6108,0.0218
имеем,2,6109,0.0218
курагине,2,6110,0.0218
умоляла,2,6111,0.0218
раздор,2,6112,0.0218
adieu,2,6113,0.0218
rappelez,2,6114,0.0218
невинное,2,6115,0.0218
старику,2,6116,0.0218
посмеяться,2,6117,0.0218
бессмысленные,2,6118,0.0218
расположены,2,6119,0.0218
стремясь,2,6120,0.0218
соединиться,2,6121,0.0218
немецким,2,6122,0.0218
занял,2,6123,0.0218
развлечения,2,6124,0.0218
производила,2,6125,0.0218
разговоров,2,6126,0.0218
определенное,2,6127,0.0218
понятие,2,6128,0.0218
выгоден,2,6129,0.0218
опыта,2,6130,0.0218
глубокомысленно,2,6131,0.0218
отвечают,2,6132,0.0218
неожиданные,2,6133,0.0218
могущие,2,6134,0.0218
ведется,2,6135,0.0218
уяснить,2,6136,0.0218
положением,2,6137,0.0218
вникнуть,2,6138,0.0218
участвовавших,2,6139,0.0218
качестве,2,6140,0.0218
румянцев,2,6141,0.0218
шведский,2,6142,0.0218
должностей,2,6143,0.0218
точки,2,6144,0.0218
брал,2,6145,0.0218
блюститель,2,6146,0.0218
наготове,2,6147,0.0218
полезен,2,6148,0.0218
речах,2,6149,0.0218
самоуверенный,2,6150,0.0218
находившихся,2,6151,0.0218
блестящем,2,6152,0.0218
резкие,2,6153,0.0218
последователи,2,6154,0.0218
теоретики,2,6155,0.0218
облического,2,6156,0.0218
польшу,2,6157,0.0218
планов,2,6158,0.0218
шутка,2,6159,0.0218
унывать,2,6160,0.0218
доверия,2,6161,0.0218
обоими,2,6162,0.0218
принадлежал,2,6163,0.0218
имеющие,2,6164,0.0218
таковых,2,6165,0.0218
глубокого,2,6166,0.0218
прислушиваться,2,6167,0.0218
опытные,2,6168,0.0218
среднее,2,6169,0.0218
четвертое,2,6170,0.0218
наследник,2,6171,0.0218
аустерлицкого,2,6172,0.0218
разочарования,2,6173,0.0218
раздавить,2,6174,0.0218
слабость,2,6175,0.0218
воззрение,2,6176,0.0218
государственным,2,6177,0.0218
пятые,2,6178,0.0218
сильна,2,6179,0.0218
погибнет,2,6180,0.0218
шестые,2,6181,0.0218
опытнее,2,6182,0.0218
доказывали,2,6183,0.0218
восхищались,2,6184,0.0218
командования,2,6185,0.0218
осуждали,2,6186,0.0218
недоверие,2,6187,0.0218
высшего,2,6188,0.0218
воодушевления,2,6189,0.0218
восьмая,2,6190,0.0218
группа,2,6191,0.0218
выгодного,2,6192,0.0218
противником,2,6193,0.0218
предмете,2,6194,0.0218
избежать,2,6195,0.0218
ответственности,2,6196,0.0218
приобрести,2,6197,0.0218
вызывая,2,6198,0.0218
четвертый,2,6199,0.0218
пятый,2,6200,0.0218
приводил,2,6201,0.0218
ловили,2,6202,0.0218
направлением,2,6203,0.0218
царской,2,6204,0.0218
неопределенности,2,6205,0.0218
воззрений,2,6206,0.0218
занятых,2,6207,0.0218
личными,2,6208,0.0218
интересами,2,6209,0.0218
рой,2,6210,0.0218
заглушал,2,6211,0.0218
противоречащих,2,6212,0.0218
выходу,2,6213,0.0218
войском,2,6214,0.0218
выход,2,6215,0.0218
плохой,2,6216,0.0218
лучшего,2,6217,0.0218
секретарь,2,6218,0.0218
подписать,2,6219,0.0218
рассуждать,2,6220,0.0218
воодушевить,2,6221,0.0218
одушевление,2,6222,0.0218
оказавшееся,2,6223,0.0218
несправедливым,2,6224,0.0218
chef,2,6225,0.0218
занимавшего,2,6226,0.0218
постеле,2,6227,0.0218
дремал,2,6228,0.0218
беглым,2,6229,0.0218
рассмотреть,2,6230,0.0218
чернышевым,2,6231,0.0218
немецких,2,6232,0.0218
теоретиков,2,6233,0.0218
широким,2,6234,0.0218
кисточками,2,6235,0.0218
неловким,2,6236,0.0218
картой,2,6237,0.0218
осматривает,2,6238,0.0218
проворчал,2,6239,0.0218
zu,2,6240,0.0218
die,2,6241,0.0218
ganze,2,6242,0.0218
geschichte,2,6243,0.0218
was,2,6244,0.0218
расслышал,2,6245,0.0218
da,2,6246,0.0218
muss,2,6247,0.0218
krieg,2,6248,0.0218
sein,2,6249,0.0218
осматривать,2,6250,0.0218
воспоминаниям,2,6251,0.0218
безнадежно,2,6252,0.0218
итальянец,2,6253,0.0218
воображает,2,6254,0.0218
теория,2,6255,0.0218
встречалось,2,6256,0.0218
подходили,2,6257,0.0218
иеной,2,6258,0.0218
исходе,2,6259,0.0218
сделанные,2,6260,0.0218
единственною,2,6261,0.0218
ich,2,6262,0.0218
забывают,2,6263,0.0218
практике,2,6264,0.0218
радовался,2,6265,0.0218
затылке,2,6266,0.0218
проводить,2,6267,0.0218
останавливаясь,2,6268,0.0218
склонив,2,6269,0.0218
особенным,2,6270,0.0218
раскрасневшийся,2,6271,0.0218
приличия,2,6272,0.0218
quant,2,6273,0.0218
conseillé,2,6274,0.0218
drissa,2,6275,0.0218
ступеньки,2,6276,0.0218
милостиво,2,6277,0.0218
подожди,2,6278,0.0218
михайлович,2,6279,0.0218
затворились,2,6280,0.0218
обход,2,6281,0.0218
избежание,2,6282,0.0218
имея,2,6283,0.0218
понятия,2,6284,0.0218
оспаривали,2,6285,0.0218
защищали,2,6286,0.0218
горячее,2,6287,0.0218
спора,2,6288,0.0218
записке,2,6289,0.0218
толю,2,6290,0.0218
неизвестности,2,6291,0.0218
фыркал,2,6292,0.0218
отворачивался,2,6293,0.0218
возражения,2,6294,0.0218
изложение,2,6295,0.0218
открытым,2,6296,0.0218
испортили,2,6297,0.0218
поправить,2,6298,0.0218
стуча,2,6299,0.0218
затруднение,2,6300,0.0218
случайность,2,6301,0.0218
предвидено,2,6302,0.0218
знавший,2,6303,0.0218
плане,2,6304,0.0218
доказывать,2,6305,0.0218
бьет,2,6306,0.0218
вражды,2,6307,0.0218
трудов,2,6308,0.0218
смешон,2,6309,0.0218
невольное,2,6310,0.0218
черта,2,6311,0.0218
предполагали,2,6312,0.0218
варваром,2,6313,0.0218
отчаянности,2,6314,0.0218
немецкую,2,6315,0.0218
сказанного,2,6316,0.0218
приходившие,2,6317,0.0218
совершенную,2,6318,0.0218
деятелей,2,6319,0.0218
определена,2,6320,0.0218
отряд,2,6321,0.0218
определяется,2,6322,0.0218
река,2,6323,0.0218
совершится,2,6324,0.0218
сухари,2,6325,0.0218
блеском,2,6326,0.0218
признал,2,6327,0.0218
самодовольное,2,6328,0.0218
качеств,2,6329,0.0218
хорошему,2,6330,0.0218
достанет,2,6331,0.0218
полюбит,2,6332,0.0218
заслуга,2,6333,0.0218
открытием,2,6334,0.0218
кратко,2,6335,0.0218
разрыве,2,6336,0.0218
отказом,2,6337,0.0218
отставку,2,6338,0.0218
попытался,2,6339,0.0218
отрадненская,2,6340,0.0218
открыли,2,6341,0.0218
тихих,2,6342,0.0218
радостей,2,6343,0.0218
славная,2,6344,0.0218
дети,2,6345,0.0218
добрая,2,6346,0.0218
стая,2,6347,0.0218
лихие,2,6348,0.0218
двенадцать,2,6349,0.0218
привел,2,6350,0.0218
поставлен,2,6351,0.0218
двинут,2,6352,0.0218
веселое,2,6353,0.0218
придется,2,6354,0.0218
разным,2,6355,0.0218
умозаключений,2,6356,0.0218
страстей,2,6357,0.0218
главном,2,6358,0.0218
пору,2,6359,0.0218
лета,2,6360,0.0218
беспокоиться,2,6361,0.0218
хорошенькой,2,6362,0.0218
плохи,2,6363,0.0218
знакомства,2,6364,0.0218
свенцяны,2,6365,0.0218
гусарам,2,6366,0.0218
воспользовавшись,2,6367,0.0218
вахмистра,2,6368,0.0218
справиться,2,6369,0.0218
буря,2,6370,0.0218
замечательно,2,6371,0.0218
ржаного,2,6372,0.0218
дождь,2,6373,0.0218
лил,2,6374,0.0218
щек,2,6375,0.0218
пожимаясь,2,6376,0.0218
невнимательно,2,6377,0.0218
денисову,2,6378,0.0218
раевским,2,6379,0.0218
собственному,2,6380,0.0218
врал,2,6381,0.0218
настолько,2,6382,0.0218
нравился,2,6383,0.0218
путаница,2,6384,0.0218
собственной,2,6385,0.0218
чужого,2,6386,0.0218
оружия,2,6387,0.0218
идем,2,6388,0.0218
хорошенькая,2,6389,0.0218
польше,2,6390,0.0218
шуток,2,6391,0.0218
корчме,2,6392,0.0218
ночном,2,6393,0.0218
чепчике,2,6394,0.0218
веселье,2,6395,0.0218
запачкать,2,6396,0.0218
поспешили,2,6397,0.0218
переменить,2,6398,0.0218
мокрое,2,6399,0.0218
перегородку,2,6400,0.0218
маленьком,2,6401,0.0218
свечкой,2,6402,0.0218
пустом,2,6403,0.0218
ящике,2,6404,0.0218
играя,2,6405,0.0218
уступить,2,6406,0.0218
юбку,2,6407,0.0218
помощью,2,6408,0.0218
лаврушки,2,6409,0.0218
