token,count,rank,per_1k
анны,34,350,0.417
нам,34,351,0.417
своею,34,352,0.417
сына,34,353,0.417
взял,34,354,0.417
свой,34,355,0.417
дела,34,356,0.417
гусар,34,357,0.417
слово,33,358,0.4047
почти,33,359,0.4047
могла,33,360,0.4047
головой,33,361,0.4047
слишком,33,362,0.4047
подле,33,363,0.4047
наполеон,33,364,0.4047
ведь,33,365,0.4047
крикнул,33,366,0.4047
главнокомандующего,33,367,0.4047
войск,33,368,0.4047
неприятеля,33,369,0.4047
орудия,33,370,0.4047
on,32,371,0.3925
думаю,32,372,0.3925
отец,32,373,0.3925
ипполит,32,374,0.3925
комнаты,32,375,0.3925
тотчас,32,376,0.3925
указывая,32,377,0.3925
полковник,32,378,0.3925
тяжело,32,379,0.3925
командира,32,380,0.3925
сзади,32,381,0.3925
билибин,32,382,0.3925
государю,31,383,0.3802
право,31,384,0.3802
молча,31,385,0.3802
улыбнулся,31,386,0.3802
виконт,31,387,0.3802
сюда,31,388,0.3802
видом,31,389,0.3802
император,31,390,0.3802
посмотрел,31,391,0.3802
стояли,31,392,0.3802
какое,31,393,0.3802
старик,31,394,0.3802
сиятельство,31,395,0.3802
понять,30,396,0.368
dans,30,397,0.368
ко,30,398,0.368
всей,30,399,0.368
господа,30,400,0.368
смотрели,30,401,0.368
говорит,29,402,0.3557
буду,29,403,0.3557
сделал,29,404,0.3557
стали,29,405,0.3557
своему,29,406,0.3557
гостиной,29,407,0.3557
три,29,408,0.3557
cher,29,409,0.3557
понял,29,410,0.3557
однако,29,411,0.3557
ясно,29,412,0.3557
андрею,29,413,0.3557
таки,29,414,0.3557
минуты,29,415,0.3557
полка,29,416,0.3557
желая,29,417,0.3557
сердито,29,418,0.3557
оглянулся,29,419,0.3557
prince,28,420,0.3434
свете,28,421,0.3434
наш,28,422,0.3434
каждый,28,423,0.3434
сторону,28,424,0.3434
лучше,28,425,0.3434
положение,28,426,0.3434
увидав,28,427,0.3434
долго,28,428,0.3434
шел,28,429,0.3434
лошадей,28,430,0.3434
багратиона,28,431,0.3434
bien,27,432,0.3312
moi,27,433,0.3312
рад,27,434,0.3312
пор,27,435,0.3312
часто,27,436,0.3312
брат,27,437,0.3312
действительно,27,438,0.3312
дома,27,439,0.3312
ноги,27,440,0.3312
молодого,27,441,0.3312
дорогу,27,442,0.3312
одной,27,443,0.3312
слезы,27,444,0.3312
деле,27,445,0.3312
должно,27,446,0.3312
невольно,27,447,0.3312
отчего,27,448,0.3312
армию,27,449,0.3312
стороны,27,450,0.3312
верно,27,451,0.3312
могли,27,452,0.3312
батюшка,27,453,0.3312
денисова,27,454,0.3312
j,26,455,0.3189
понимаю,26,456,0.3189
votre,26,457,0.3189
вечера,26,458,0.3189
приехал,26,459,0.3189
генералу,26,460,0.3189
тихо,26,461,0.3189
слышал,26,462,0.3189
женщины,26,463,0.3189
кутузову,26,464,0.3189
далеко,26,465,0.3189
сколько,26,466,0.3189
этому,26,467,0.3189
столь,26,468,0.3189
ближе,26,469,0.3189
ночь,26,470,0.3189
офицеры,26,471,0.3189
хоть,26,472,0.3189
коли,26,473,0.3189
берг,26,474,0.3189
долгоруков,26,475,0.3189
хотите,25,476,0.3066
анатоля,25,477,0.3066
оба,25,478,0.3066
вопросительно,25,479,0.3066
василья,25,480,0.3066
вопрос,25,481,0.3066
вокруг,25,482,0.3066
дороге,25,483,0.3066
точно,25,484,0.3066
адъютанта,25,485,0.3066
жерков,25,486,0.3066
сражение,25,487,0.3066
василия,24,488,0.2944
наши,24,489,0.2944
тоном,24,490,0.2944
наших,24,491,0.2944
ai,24,492,0.2944
ехать,24,493,0.2944
времени,24,494,0.2944
вошел,24,495,0.2944
едва,24,496,0.2944
близко,24,497,0.2944
дать,24,498,0.2944
пока,24,499,0.2944
très,24,500,0.2944
болконского,24,501,0.2944
никого,24,502,0.2944
сидели,24,503,0.2944
заметил,24,504,0.2944
подъехал,24,505,0.2944
офицеров,24,506,0.2944
дочь,23,507,0.2821
напротив,23,508,0.2821
иногда,23,509,0.2821
правда,23,510,0.2821
père,23,511,0.2821
скоро,23,512,0.2821
легко,23,513,0.2821
плечами,23,514,0.2821
которому,23,515,0.2821
имел,23,516,0.2821
вышла,23,517,0.2821
почувствовал,23,518,0.2821
именно,23,519,0.2821
стало,23,520,0.2821
жизнь,23,521,0.2821
поспешно,23,522,0.2821
знаешь,23,523,0.2821
утра,23,524,0.2821
зная,23,525,0.2821
спокойно,23,526,0.2821
увидал,23,527,0.2821
ехал,23,528,0.2821
армия,23,529,0.2821
полкового,23,530,0.2821
тушина,23,531,0.2821
non,22,532,0.2698
постоянно,22,533,0.2698
должна,22,534,0.2698
взгляд,22,535,0.2698
люблю,22,536,0.2698
улыбнулась,22,537,0.2698
богу,22,538,0.2698
мать,22,539,0.2698
стол,22,540,0.2698
дочери,22,541,0.2698
ожидая,22,542,0.2698
гостей,22,543,0.2698
ah,22,544,0.2698
гостиную,22,545,0.2698
слегка,22,546,0.2698
месте,22,547,0.2698
начал,22,548,0.2698
строго,22,549,0.2698
повторил,22,550,0.2698
встал,22,551,0.2698
какая,22,552,0.2698
мгновение,22,553,0.2698
son,22,554,0.2698
ногу,22,555,0.2698
дня,22,556,0.2698
моста,22,557,0.2698
вечер,21,558,0.2576
pauvre,21,559,0.2576
говоря,21,560,0.2576
хотелось,21,561,0.2576
улыбка,21,562,0.2576
павловны,21,563,0.2576
страх,21,564,0.2576
россии,21,565,0.2576
сидела,21,566,0.2576
стола,21,567,0.2576
оглядываясь,21,568,0.2576
спросила,21,569,0.2576
взглядом,21,570,0.2576
деньги,21,571,0.2576
сердце,21,572,0.2576
людьми,21,573,0.2576
цепи,21,574,0.2576
положении,21,575,0.2576
движение,21,576,0.2576
кошелек,21,577,0.2576
пожалуйста,21,578,0.2576
послышался,21,579,0.2576
вероятно,21,580,0.2576
полку,21,581,0.2576
солдата,21,582,0.2576
превосходительство,21,583,0.2576
неприятель,21,584,0.2576
лет,20,585,0.2453
середине,20,586,0.2453
прибавила,20,587,0.2453
собою,20,588,0.2453
гости,20,589,0.2453
руке,20,590,0.2453
отвечала,20,591,0.2453
безухова,20,592,0.2453
слов,20,593,0.2453
мысли,20,594,0.2453
находился,20,595,0.2453
homme,20,596,0.2453
другого,20,597,0.2453
сел,20,598,0.2453
успел,20,599,0.2453
каким,20,600,0.2453
глазах,20,601,0.2453
равно,20,602,0.2453
силы,20,603,0.2453
самых,20,604,0.2453
взглянул,20,605,0.2453
марьи,20,606,0.2453
руках,20,607,0.2453
шли,20,608,0.2453
скорее,20,609,0.2453
места,20,610,0.2453
генерала,20,611,0.2453
поле,20,612,0.2453
dieu,19,613,0.233
думала,19,614,0.233
хотела,19,615,0.233
été,19,616,0.233
деревне,19,617,0.233
платье,19,618,0.233
беспрестанно,19,619,0.233
радостно,19,620,0.233
звук,19,621,0.233
всеми,19,622,0.233
свидания,19,623,0.233
au,19,624,0.233
отвечая,19,625,0.233
князем,19,626,0.233
прошел,19,627,0.233
делал,19,628,0.233
французски,19,629,0.233
заметив,19,630,0.233
самого,19,631,0.233
крики,19,632,0.233
линии,19,633,0.233
ка,19,634,0.233
налево,19,635,0.233
две,19,636,0.233
смерти,19,637,0.233
другим,19,638,0.233
послышались,19,639,0.233
гостья,19,640,0.233
скажу,19,641,0.233
любовь,19,642,0.233
русских,19,643,0.233
колонны,19,644,0.233
хочет,18,645,0.2208
cette,18,646,0.2208
желал,18,647,0.2208
сыном,18,648,0.2208
большой,18,649,0.2208
маленькой,18,650,0.2208
рот,18,651,0.2208
обратилась,18,652,0.2208
se,18,653,0.2208
нею,18,654,0.2208
andré,18,655,0.2208
вниз,18,656,0.2208
видите,18,657,0.2208
краснея,18,658,0.2208
мосту,18,659,0.2208
кабинет,18,660,0.2208
хочу,18,661,0.2208
чорт,18,662,0.2208
графу,18,663,0.2208
раза,18,664,0.2208
гусары,18,665,0.2208
горы,18,666,0.2208
письма,18,667,0.2208
эскадрон,18,668,0.2208
гору,18,669,0.2208
часу,18,670,0.2208
y,17,671,0.2085
мной,17,672,0.2085
мысль,17,673,0.2085
fait,17,674,0.2085
таких,17,675,0.2085
здоровье,17,676,0.2085
бывает,17,677,0.2085
княгини,17,678,0.2085
идет,17,679,0.2085
проговорила,17,680,0.2085
отвернулся,17,681,0.2085
знала,17,682,0.2085
отцу,17,683,0.2085
петербурге,17,684,0.2085
трудно,17,685,0.2085
моего,17,686,0.2085
шопотом,17,687,0.2085
столу,17,688,0.2085
кому,17,689,0.2085
внимания,17,690,0.2085
засмеялся,17,691,0.2085
нехорошо,17,692,0.2085
итти,17,693,0.2085
главное,17,694,0.2085
женщина,17,695,0.2085
голосов,17,696,0.2085
всему,17,697,0.2085
ними,17,698,0.2085
вера,17,699,0.2085
доме,17,700,0.2085
пришел,17,701,0.2085
минут,17,702,0.2085
самый,17,703,0.2085
мое,17,704,0.2085
часов,17,705,0.2085
немец,17,706,0.2085
дмитриевна,17,707,0.2085
русского,17,708,0.2085
позади,17,709,0.2085
военного,17,710,0.2085
командиру,17,711,0.2085
капитан,17,712,0.2085
ядро,17,713,0.2085
деревни,17,714,0.2085
надеюсь,16,715,0.1962
остановилась,16,716,0.1962
скажите,16,717,0.1962
знак,16,718,0.1962
продолжала,16,719,0.1962
неожиданно,16,720,0.1962
движением,16,721,0.1962
головы,16,722,0.1962
jeune,16,723,0.1962
остановил,16,724,0.1962
торопливо,16,725,0.1962
одним,16,726,0.1962
другом,16,727,0.1962
чувствуя,16,728,0.1962
впечатление,16,729,0.1962
одну,16,730,0.1962
стоит,16,731,0.1962
смеясь,16,732,0.1962
просить,16,733,0.1962
сыну,16,734,0.1962
перебил,16,735,0.1962
лицами,16,736,0.1962
s,16,737,0.1962
голова,16,738,0.1962
толпы,16,739,0.1962
поди,16,740,0.1962
движения,16,741,0.1962
мало,16,742,0.1962
обеда,16,743,0.1962
шинели,16,744,0.1962
нечего,16,745,0.1962
шагов,16,746,0.1962
остановились,16,747,0.1962
главнокомандующий,16,748,0.1962
навстречу,16,749,0.1962
тихон,16,750,0.1962
австрийский,16,751,0.1962
ротмистр,16,752,0.1962
багратиону,16,753,0.1962
величество,16,754,0.1962
ami,15,755,0.184
поцеловал,15,756,0.184
говорите,15,757,0.184
кровь,15,758,0.184
сказали,15,759,0.184
одном,15,760,0.184
спрашивал,15,761,0.184
серьезно,15,762,0.184
мои,15,763,0.184
взяв,15,764,0.184
чуть,15,765,0.184
смотреть,15,766,0.184
княжне,15,767,0.184
пожал,15,768,0.184
вслед,15,769,0.184
брата,15,770,0.184
тело,15,771,0.184
упал,15,772,0.184
какие,15,773,0.184
шагами,15,774,0.184
мнение,15,775,0.184
выше,15,776,0.184
жене,15,777,0.184
сквозь,15,778,0.184
узнал,15,779,0.184
страха,15,780,0.184
видал,15,781,0.184
оттого,15,782,0.184
такого,15,783,0.184
кверху,15,784,0.184
тобой,15,785,0.184
сделали,15,786,0.184
матери,15,787,0.184
обе,15,788,0.184
жюли,15,789,0.184
рядом,15,790,0.184
последние,15,791,0.184
слышались,15,792,0.184
видела,15,793,0.184
понимал,15,794,0.184
поднял,15,795,0.184
й,15,796,0.184
фланга,15,797,0.184
нашей,15,798,0.184
велено,15,799,0.184
поход,15,800,0.184
туда,15,801,0.184
поскакал,15,802,0.184
раненых,15,803,0.184
билибина,15,804,0.184
тумане,15,805,0.184
утром,14,806,0.1717
faire,14,807,0.1717
par,14,808,0.1717
вместо,14,809,0.1717
ласково,14,810,0.1717
обыкновенно,14,811,0.1717
отцом,14,812,0.1717
пять,14,813,0.1717
слава,14,814,0.1717
немного,14,815,0.1717
москве,14,816,0.1717
план,14,817,0.1717
большие,14,818,0.1717
дама,14,819,0.1717
самом,14,820,0.1717
тою,14,821,0.1717
которою,14,822,0.1717
рассказал,14,823,0.1717
громко,14,824,0.1717
слушал,14,825,0.1717
стараясь,14,826,0.1717
последнее,14,827,0.1717
невозможно,14,828,0.1717
лицу,14,829,0.1717
заговорил,14,830,0.1717
faut,14,831,0.1717
вставая,14,832,0.1717
ответил,14,833,0.1717
ногами,14,834,0.1717
можете,14,835,0.1717
обо,14,836,0.1717
прекрасно,14,837,0.1717
дал,14,838,0.1717
французские,14,839,0.1717
шагом,14,840,0.1717
высоко,14,841,0.1717
чему,14,842,0.1717
никак,14,843,0.1717
час,14,844,0.1717
тысяч,14,845,0.1717
удовольствием,14,846,0.1717
старого,14,847,0.1717
делалось,14,848,0.1717
смотрела,14,849,0.1717
четыре,14,850,0.1717
борису,14,851,0.1717
хуже,14,852,0.1717
могло,14,853,0.1717
голубчик,14,854,0.1717
страшно,14,855,0.1717
известие,14,856,0.1717
духе,14,857,0.1717
столько,14,858,0.1717
роты,14,859,0.1717
верхом,14,860,0.1717
стыдно,14,861,0.1717
конце,14,862,0.1717
notre,14,863,0.1717
кабинета,14,864,0.1717
marie,14,865,0.1717
велел,14,866,0.1717
свиты,14,867,0.1717
императору,14,868,0.1717
die,14,869,0.1717
телянин,14,870,0.1717
орудий,14,871,0.1717
началось,14,872,0.1717
левой,14,873,0.1717
вейротера,14,874,0.1717
sont,13,875,0.1594
guerre,13,876,0.1594
êtes,13,877,0.1594
avez,13,878,0.1594
анне,13,879,0.1594
разговора,13,880,0.1594
одни,13,881,0.1594
должны,13,882,0.1594
нашего,13,883,0.1594
бога,13,884,0.1594
ваша,13,885,0.1594
менее,13,886,0.1594
дети,13,887,0.1594
жестом,13,888,0.1594
être,13,889,0.1594
никому,13,890,0.1594
женщин,13,891,0.1594
princesse,13,892,0.1594
виде,13,893,0.1594
испуганно,13,894,0.1594
другому,13,895,0.1594
лиц,13,896,0.1594
показался,13,897,0.1594
cela,13,898,0.1594
одному,13,899,0.1594
изредка,13,900,0.1594
анну,13,901,0.1594
самое,13,902,0.1594
кресло,13,903,0.1594
сделаю,13,904,0.1594
случае,13,905,0.1594
рука,13,906,0.1594
скажет,13,907,0.1594
отдал,13,908,0.1594
великого,13,909,0.1594
желание,13,910,0.1594
держал,13,911,0.1594
взглянула,13,912,0.1594
представить,13,913,0.1594
решительно,13,914,0.1594
прошу,13,915,0.1594
история,13,916,0.1594
шаг,13,917,0.1594
хочешь,13,918,0.1594
вспомнил,13,919,0.1594
окна,13,920,0.1594
долохова,13,921,0.1594
иначе,13,922,0.1594
бутылку,13,923,0.1594
неловко,13,924,0.1594
графини,13,925,0.1594
огромный,13,926,0.1594
самому,13,927,0.1594
фигура,13,928,0.1594
николая,13,929,0.1594
стала,13,930,0.1594
lui,13,931,0.1594
платок,13,932,0.1594
неужели,13,933,0.1594
довольно,13,934,0.1594
часть,13,935,0.1594
столом,13,936,0.1594
княжну,13,937,0.1594
прошли,13,938,0.1594
этою,13,939,0.1594
испытывал,13,940,0.1594
виноват,13,941,0.1594
рысью,13,942,0.1594
начальника,13,943,0.1594
фронте,13,944,0.1594
лицах,13,945,0.1594
посмотрите,13,946,0.1594
вене,13,947,0.1594
министра,13,948,0.1594
вейротер,13,949,0.1594
фланг,13,950,0.1594
тумана,13,951,0.1594
года,12,952,0.1472
chez,12,953,0.1472
annette,12,954,0.1472
такою,12,955,0.1472
человеку,12,956,0.1472
хорош,12,957,0.1472
души,12,958,0.1472
вашего,12,959,0.1472
значительно,12,960,0.1472
поднимая,12,961,0.1472
людям,12,962,0.1472
suis,12,963,0.1472
jamais,12,964,0.1472
весьма,12,965,0.1472
чувством,12,966,0.1472
каждом,12,967,0.1472
показать,12,968,0.1472
толстый,12,969,0.1472
самой,12,970,0.1472
отошел,12,971,0.1472
словами,12,972,0.1472
думаете,12,973,0.1472
среди,12,974,0.1472
разных,12,975,0.1472
общество,12,976,0.1472
вошла,12,977,0.1472
мир,12,978,0.1472
жены,12,979,0.1472
француз,12,980,0.1472
деревню,12,981,0.1472
жена,12,982,0.1472
грустно,12,983,0.1472
затем,12,984,0.1472
адъютанты,12,985,0.1472
sur,12,986,0.1472
ils,12,987,0.1472
презрительно,12,988,0.1472
ею,12,989,0.1472
просто,12,990,0.1472
русски,12,991,0.1472
приятно,12,992,0.1472
французский,12,993,0.1472
мужа,12,994,0.1472
лоб,12,995,0.1472
слез,12,996,0.1472
одною,12,997,0.1472
душа,12,998,0.1472
никакого,12,999,0.1472
большого,12,1000,0.1472
пари,12,1001,0.1472
оглядывая,12,1002,0.1472
молчал,12,1003,0.1472
михайловны,12,1004,0.1472
стояла,12,1005,0.1472
снова,12,1006,0.1472
старшая,12,1007,0.1472
ног,12,1008,0.1472
большим,12,1009,0.1472
смеха,12,1010,0.1472
радости,12,1011,0.1472
будем,12,1012,0.1472
мою,12,1013,0.1472
ходил,12,1014,0.1472
думать,12,1015,0.1472
ради,12,1016,0.1472
дым,12,1017,0.1472
пехоты,12,1018,0.1472
образом,12,1019,0.1472
новые,12,1020,0.1472
петя,12,1021,0.1472
другими,12,1022,0.1472
адъютантов,12,1023,0.1472
послал,12,1024,0.1472
душе,12,1025,0.1472
горе,12,1026,0.1472
поля,12,1027,0.1472
мака,12,1028,0.1472
приказания,12,1029,0.1472
благодарю,12,1030,0.1472
офицеру,12,1031,0.1472
любви,12,1032,0.1472
батареи,12,1033,0.1472
стороне,12,1034,0.1472
атаковать,12,1035,0.1472
господин,12,1036,0.1472
военный,12,1037,0.1472
пушки,12,1038,0.1472
ранен,12,1039,0.1472
благородие,12,1040,0.1472
императоров,12,1041,0.1472
amie,11,1042,0.1349
ces,11,1043,0.1349
обмануть,11,1044,0.1349
детей,11,1045,0.1349
войны,11,1046,0.1349
александра,11,1047,0.1349
могут,11,1048,0.1349
судьба,11,1049,0.1349
dit,11,1050,0.1349
нами,11,1051,0.1349
будь,11,1052,0.1349
принял,11,1053,0.1349
силах,11,1054,0.1349
мыслей,11,1055,0.1349
lise,11,1056,0.1349
самые,11,1057,0.1349
диван,11,1058,0.1349
речи,11,1059,0.1349
вновь,11,1060,0.1349
боялся,11,1061,0.1349
сделала,11,1062,0.1349
bonne,11,1063,0.1349
груди,11,1064,0.1349
будете,11,1065,0.1349
пошла,11,1066,0.1349
молодому,11,1067,0.1349
bon,11,1068,0.1349
желания,11,1069,0.1349
рассказывать,11,1070,0.1349
èa,11,1071,0.1349
узнать,11,1072,0.1349
остановиться,11,1073,0.1349
хотели,11,1074,0.1349
будут,11,1075,0.1349
казался,11,1076,0.1349
неприятно,11,1077,0.1349
другу,11,1078,0.1349
доктор,11,1079,0.1349
очки,11,1080,0.1349
думает,11,1081,0.1349
показалось,11,1082,0.1349
честь,11,1083,0.1349
огонь,11,1084,0.1349
колес,11,1085,0.1349
ночи,11,1086,0.1349
значит,11,1087,0.1349
крик,11,1088,0.1349
третий,11,1089,0.1349
высокий,11,1090,0.1349
внимание,11,1091,0.1349
сильнее,11,1092,0.1349
обедать,11,1093,0.1349
плохо,11,1094,0.1349
делали,11,1095,0.1349
писал,11,1096,0.1349
вчера,11,1097,0.1349
впрочем,11,1098,0.1349
маленький,11,1099,0.1349
шаги,11,1100,0.1349
михайловной,11,1101,0.1349
сердца,11,1102,0.1349
забыл,11,1103,0.1349
михайловну,11,1104,0.1349
доктора,11,1105,0.1349
почтительно,11,1106,0.1349
кресле,11,1107,0.1349
показывая,11,1108,0.1349
занят,11,1109,0.1349
пойду,11,1110,0.1349
