name,name_lower,chapter_idx,count
Андрея,андре,50,1
Андрея,андре,51,3
Андрея,андре,52,3
Андрея,андре,53,11
Андрея,андре,54,4
Андрея,андре,56,4
Андрея,андре,57,7
Андрея,андре,58,12
Андрея,андре,59,5
Андрея,андре,60,3
Андрея,андре,61,3
Андрея,андре,67,1
Андрея,андре,68,3
Андрея,андре,69,1
Андрея,андре,70,2
Андрея,андре,71,1
Андрея,андре,72,2
Андрея,андре,73,1
Андрея,андре,75,2
Андрея,андре,77,3
Андрея,андре,78,1
Андрея,андре,79,1
Андрея,андре,81,3
Андрея,андре,83,2
Андрея,андре,84,1
Андрея,андре,85,4
Андрея,андре,86,3
Андрея,андре,90,3
Андрея,андре,92,6
Илья Андреевич,андреевич,1,1
Илья Андреевич,андреевич,69,1
Илья Андреевич,андреевич,74,2
Граф Илья Андреич,андреич,2,6
Граф Илья Андреич,андреич,8,1
Граф Илья Андреич,андреич,12,1
Граф Илья Андреич,андреич,15,1
Граф Илья Андреич,андреич,28,1
Граф Илья Андреич,андреич,55,1
Граф Илья Андреич,андреич,56,1
Граф Илья Андреич,андреич,57,1
Граф Илья Андреич,андреич,64,2
Граф Илья Андреич,андреич,68,2
Граф Илья Андреич,андреич,71,1
Граф Илья Андреич,андреич,73,2
Граф Илья Андреич,андреич,74,1
Граф Илья Андреич,андреич,77,1
Граф Илья Андреич,андреич,78,5
Граф Илья Андреич,андреич,79,4
Граф Илья Андреич,андреич,83,1
Граф Илья Андреич,андреич,85,1
Граф Илья Андреич,андреич,89,1
"Мой
Андрюша",андрюш,93,2
Анисье,анись,67,2
Анисьюшка,анисьюшк,67,2
Анну,анн,61,1
Антон,антон,25,3
Марье Антоновне,антоновн,50,2
Апраксина,апракс,2,1
Арабчике,арабчик,64,1
Аракчеев,аракче,39,11
Аракчеев,аракче,40,2
Аракчееву,аракчеев,39,3
"Болконскому
Аракчеевым",аракчеевым,40,1
Арбату,арбат,88,1
Арбатскую,арбатску,93,1
Аринка,аринк,67,1
Архаровым,архаровым,10,1
Архаровым,архаровым,85,1
Архаровых,архаровых,1,1
Архаровых,архаровых,81,1
Астрея,астре,72,1
Аудиенция,аудиенци,39,1
Ауерштетом,ауерштет,20,1
Аустерлица,аустерлиц,1,2
Аустерлица,аустерлиц,2,1
Аустерлица,аустерлиц,26,1
Аустерлица,аустерлиц,34,2
Аустерлица,аустерлиц,38,1
Аустерлица,аустерлиц,46,2
Аустерлица,аустерлиц,65,1
Аустерлица,аустерлиц,93,2
Аустерлицком,аустерлицк,1,1
Аустерлицком,аустерлицк,6,3
Аустерлицком,аустерлицк,22,1
Аустерлицком,аустерлицк,26,1
Аустерлицком,аустерлицк,46,1
Аустерлицкого,аустерлицкого,2,1
"Марьи Дмитриевны
Ахросимовой",ахросимов,77,1
"Марьи Дмитриевны
Ахросимовой",ахросимов,90,2
Багратиона,багратион,1,8
Багратиона,багратион,2,19
Осип Алексеевич Баздеев,базде,16,2
Балага,балаг,87,13
Балага,балаг,88,6
Барский,барский,25,1
Бартенштейна,бартенштейн,29,1
Бартенштейна,бартенштейн,30,2
Барыню,барын,67,2
Басовым,басовым,61,1
Батальоны,батальон,35,1
Бега,бег,1,1
Молодой Безухов,безух,1,1
Молодой Безухов,безух,3,1
Молодой Безухов,безух,5,1
Молодой Безухов,безух,9,1
Молодой Безухов,безух,11,1
Молодой Безухов,безух,15,1
Молодой Безухов,безух,24,1
Молодой Безухов,безух,42,1
Молодой Безухов,безух,46,1
Молодой Безухов,безух,48,1
Молодой Безухов,безух,50,3
Молодой Безухов,безух,52,1
Молодой Безухов,безух,55,1
Молодой Безухов,безух,58,1
Молодой Безухов,безух,79,1
Молодой Безухов,безух,80,1
Молодой Безухов,безух,83,1
Молодой Безухов,безух,84,1
Безухову,безухов,1,2
Безухову,безухов,3,1
Безухову,безухов,9,1
Безухову,безухов,16,1
Безухову,безухов,21,1
Безухову,безухов,42,1
Безухову,безухов,44,3
Безухову,безухов,47,1
Безухову,безухов,50,1
Безухову,безухов,51,1
Безухову,безухов,80,2
Безухову,безухов,83,2
Безухову,безухов,84,1
Безуховою,безухово,83,1
Безуховым,безуховым,9,1
Безуховым,безуховым,16,1
Безуховых,безуховых,44,1
Беклешов,беклеш,2,3
Белова,бел,68,1
Бенигсен,бенигсен,22,1
Бенигсен,бенигсен,93,3
Бери,бер,64,1
Берга,берг,1,1
Берга,берг,46,14
Берга,берг,51,1
Берга,берг,53,1
Берга,берг,55,17
Берга,берг,56,2
Бергам,бергам,55,1
Береги,берег,64,1
Берегись,берегись,18,1
Бесподобно,бесподобно,79,1
Билибина,билиб,22,2
Билибина,билиб,23,2
Билибина,билиб,44,1
Билибину,билибин,23,1
Бицкий,бицкий,53,2
Бицкого,бицкого,53,1
Бицкому,бицком,53,1
Благоприятствовать,благоприятствовать,42,1
Богу,бог,0,2
Богу,бог,7,1
Богу,бог,13,1
Богу,бог,14,1
Богу,бог,15,1
Богу,бог,17,1
Богу,бог,24,1
Богу,бог,25,1
Богу,бог,27,1
Богу,бог,30,1
Богу,бог,49,1
Богу,бог,57,1
Богу,бог,59,1
Богу,бог,60,1
Богу,бог,65,2
Богу,бог,72,1
Богу,бог,82,1
Богу,бог,85,1
Марьей Богдановной,богдановн,7,8
Марьей Богдановной,богдановн,8,2
Богиня,богин,93,1
Богородица,богородиц,27,2
Богучарово,богучарово,22,1
Богучарово,богучарово,36,1
Богучарово,богучарово,53,1
Богучарово,богучарово,74,1
Богучаровым,богучаровым,22,1
Божество,божество,26,1
Божию,божи,45,1
Божию,божи,79,1
Божьего,божьего,1,1
Боитесь,боитесь,93,1
Болконской,болконск,76,1
Болконский,болконский,37,1
Болконский,болконский,39,2
Болконский,болконский,40,2
Болконский,болконский,41,2
Болконский,болконский,50,2
Болконский,болконский,51,1
Болконский,болконский,54,1
Болконский,болконский,58,1
Болконский,болконский,67,1
Болконский,болконский,73,1
Болконский,болконский,86,1
Болконский,болконский,90,1
Болконский,болконский,93,1
Болконским,болконским,40,1
Болконским,болконским,61,1
Болконским,болконским,86,1
Болконским,болконским,90,1
Болконского,болконского,22,1
Болконского,болконского,40,3
Болконского,болконского,41,1
Болконского,болконского,58,2
Болконского,болконского,59,1
Болконского,болконского,61,1
Болконского,болконского,80,2
Болконского,болконского,90,2
Болконскому,болконском,25,1
Болконскому,болконском,61,1
Болконскому,болконском,83,1
Болконскому,болконском,86,3
Болконскому,болконском,90,1
Бонапарт,бонапарт,21,1
Бонапарт,бонапарт,22,1
Бонапарт,бонапарт,25,1
Бонапарт,бонапарт,33,2
Бонапарт,бонапарт,35,7
Бонапарт,бонапарт,36,2
Бонапарт,бонапарт,41,1
Бонапарт,бонапарт,72,1
Бонапарт,бонапарт,74,5
Бонапарт,бонапарт,93,3
Бонапартия,бонапарти,9,1
Бонапартия,бонапарти,20,2
Бонапартия,бонапарти,22,1
Боря,бор,1,1
Боря,бор,48,2
Боржозовской,боржозовск,61,1
Борису,борис,0,1
Борису,борис,1,1
Борису,борис,20,5
Борису,борис,21,4
Борису,борис,33,21
Борису,борис,34,4
Борису,борис,35,2
Борису,борис,44,2
Борису,борис,46,1
Борису,борис,47,16
Борису,борис,48,2
Борису,борис,51,1
Борису,борис,52,1
Борису,борис,55,1
Борису,борис,56,4
Борису,борис,57,1
Борису,борис,61,1
Борису,борис,62,1
Борису,борис,74,3
Борису,борис,76,24
Борису,борис,79,2
Борису,борис,80,2
Борису,борис,83,1
Босые,босы,67,1
Браки,брак,93,1
Буксгевдену,буксгевден,23,2
Буксгевдену,буксгевден,93,7
Буонапарте,буонапарт,33,1
Буонапарте,буонапарт,59,4
Буонапарте,буонапарт,93,1
Буонапартием,буонапарти,22,2
Бурьенке,бурьенк,60,1
Бывши,бывш,85,1
Валет,валет,13,1
Валуев,валу,1,1
Валуев,валу,2,2
Ваня,ван,69,1
Варшавскую,варшавску,87,1
Вася,вас,0,1
Вася,вас,11,1
Василия,васили,19,2
Василий,василий,19,6
Василий,василий,93,1
Василья,василь,5,1
Василья,василь,43,1
"Ивана
Васильевича",васильевич,42,1
"Ивана
Васильевича",васильевич,91,1
Елена Васильевна,васильевн,55,1
Елена Васильевна,васильевн,57,1
Елена Васильевна,васильевн,72,2
Елена Васильевна,васильевн,77,1
Васька,васьк,0,2
Васька,васьк,11,1
Вены,вен,20,1
Вены,вен,21,1
Вены,вен,93,1
Вера,вер,14,1
Вера,вер,46,8
Вера,вер,51,1
Вера,вер,55,4
Вершины,вершин,63,1
Вздвиженке,вздвиженк,78,1
Вздвиженке,вздвиженк,83,1
Вилларский,вилларский,17,10
Вилларский,вилларский,18,2
Вилларский,вилларский,42,1
Вилларским,вилларским,17,1
Вилларским,вилларским,18,1
Вилларскому,вилларском,16,1
Вифлянкой,вифлянк,64,2
Вишь,вишь,67,2
Водоноса,водонос,68,1
Возбуждай,возбуждай,18,1
Волторна,волторн,66,1
Волшебница,волшебниц,11,1
Волшебница,волшебниц,14,1
Вольтера,вольтер,1,1
Воронеж,воронеж,0,1
Востока,восток,43,1
Востока,восток,74,1
Восхитительно,восхитительно,93,1
Сивцева Вражка,вражк,72,1
Всемилостивейшего,всемилостивейшего,23,1
Вскочив,вскочив,66,1
Вспомни,вспомн,86,1
Встретившиеся,встретившиес,25,1
Всюду,всюд,22,1
Второе,второ,91,1
Входит,входит,69,1
Вхожу,вхож,30,1
Выждав,выждав,11,1
Выигрыш,выигрыш,12,1
Выпадала,выпадал,67,1
Вяземский,вяземский,1,1
Гаврилы,гаврил,1,1
Гей,гей,0,1
Георгием,георги,1,1
Георгием,георги,35,1
Георгиевскою,георгиевско,2,1
Гердера,гердер,26,1
Гирчик,гирчик,64,1
Глогау,глога,20,1
Глогау,глога,93,1
Голуховскому,голуховском,61,1
Лысых Гор,гор,22,1
Лысых Гор,гор,59,1
Лысых Гор,гор,74,1
Лысыми Горами,горам,22,1
Лысыми Горами,горам,25,1
Горести,горест,59,1
Горчаковы,горчаков,11,1
Госпитальные,госпитальны,32,1
Гостиная,гостина,91,1
Гром,гр,2,2
Гришка,гришк,0,1
Грудной,грудн,22,1
Жорж Дандэн,дандэн,93,1
Данила,данил,63,5
Данила,данил,64,6
Данила,данил,65,3
Данила,данил,82,1
Данило,данило,63,6
Данило,данило,64,2
Данило,данило,65,8
Пелагея Даниловна,даниловн,69,7
Пелагея Даниловна,даниловн,70,1
Двоюродные,двоюродны,93,1
Дели,дел,18,1
Дементьева,дементь,29,1
Демьяна,демьян,7,2
Денисов,денис,0,18
Денисов,денис,1,1
Денисов,денис,2,1
Денисов,денис,3,5
Денисов,денис,4,4
Денисов,денис,9,6
Денисов,денис,10,3
Денисов,денис,11,17
Денисов,денис,14,7
Денисов,денис,15,8
Денисов,денис,29,7
Денисов,денис,30,32
Денисов,денис,31,3
Денисов,денис,32,19
Денисов,денис,33,2
Денисов,денис,34,5
Денисов,денис,35,2
Денисов,денис,61,3
Денисову,денисов,0,4
Денисову,денисов,3,1
Денисову,денисов,11,1
Денисову,денисов,15,1
Денисову,денисов,30,2
Денисову,денисов,32,2
Денисову,денисов,33,1
Денисовым,денисовым,1,1
Денисовым,денисовым,2,1
Денисовым,денисовым,3,1
Денисовым,денисовым,4,1
Денисовым,денисовым,10,1
Денисовым,денисовым,11,1
Денисовым,денисовым,12,2
Денисовым,денисовым,29,2
Дерзки,дерзк,74,1
Десале,десал,92,2
Десятка,десятк,13,1
Диану,диан,66,1
Диммлер,диммлер,68,1
Диммлер,диммлер,69,11
Диммлер,диммлер,70,1
Директором,директор,40,1
Марьи Дмитриевны,дмитриевн,77,9
Марьи Дмитриевны,дмитриевн,78,2
Марьи Дмитриевны,дмитриевн,79,2
Марьи Дмитриевны,дмитриевн,83,8
Марьи Дмитриевны,дмитриевн,85,8
Марьи Дмитриевны,дмитриевн,86,1
Марьи Дмитриевны,дмитриевн,88,1
Марьи Дмитриевны,дмитриевн,89,24
Марьи Дмитриевны,дмитриевн,90,15
Марьи Дмитриевны,дмитриевн,92,2
Марьи Дмитриевны,дмитриевн,93,4
Дмитрий,дмитрий,0,1
Василий Дмитрич,дмитрич,10,1
Василий Дмитрич,дмитрич,11,1
Василий Дмитрич,дмитрич,14,1
Василий Дмитрич,дмитрич,15,2
Василий Дмитрич,дмитрич,32,2
Довольны,довольн,16,1
Дожойвейку,дожойвейк,61,1
Долгорукова,долгорук,1,1
Долгорукова,долгорук,2,1
Юрий Владимирович Долгорукий,долгорукий,1,1
Долохов,долох,1,2
Долохов,долох,2,1
Долохов,долох,3,20
Долохов,долох,4,16
Долохов,долох,5,4
Долохов,долох,9,8
Долохов,долох,10,6
Долохов,долох,11,1
Долохов,долох,12,22
Долохов,долох,13,11
Долохов,долох,14,2
Долохов,долох,15,2
Долохов,долох,17,1
Долохов,долох,65,1
Долохов,долох,79,3
Долохов,долох,80,2
Долохов,долох,82,5
Долохов,долох,87,17
Долохов,долох,88,7
Долохов,долох,91,1
Долохов,долох,93,1
Долохову,долохов,2,1
Долохову,долохов,4,1
Долохову,долохов,10,1
Долохову,долохов,14,1
Долохову,долохов,29,2
Долохову,долохов,87,4
Долоховым,долоховым,2,2
Долоховым,долоховым,3,3
Долоховым,долоховым,4,1
Долоховым,долоховым,9,3
Долоховым,долоховым,10,1
Долоховым,долоховым,12,2
Долоховым,долоховым,20,1
Долоховым,долоховым,80,1
Долоховым,долоховым,82,1
Долоховым,долоховым,85,1
Долоховым,долоховым,87,2
Долоховым,долоховым,88,2
Долоховым,долоховым,91,1
Дорожка,дорожк,69,1
Дочитав,дочитав,23,1
Дрона,дрон,53,1
Борис Друбецкой,друбецк,20,1
Борис Друбецкой,друбецк,33,2
Борис Друбецкой,друбецк,44,1
Борис Друбецкой,друбецк,45,2
Борис Друбецкой,друбецк,50,1
Борис Друбецкой,друбецк,74,1
Борис Друбецкой,друбецк,75,1
Борис Друбецкой,друбецк,79,1
Друбецкого,друбецкого,34,1
Друбецкого,друбецкого,75,1
Друбецкого,друбецкого,80,1
Дружочек,дружочек,93,1
Дубравы,дубрав,63,1
Дуняшу,дуняш,48,2
Дуняшу,дуняш,49,2
Дуняшу,дуняш,70,4
Душенька,душеньк,0,1
Душенька,душеньк,8,1
Душенька,душеньк,37,1
Дым,дым,4,1
Знаменитого Дюпора,дюпор,80,3
Знаменитого Дюпора,дюпор,93,1
Дяденьки,дяденьк,86,1
Дёмкина,дёмк,69,1
Евангелие,евангели,17,3
Евангелие,евангели,18,1
Амальи Евгениевны,евгениевн,73,1
Европы,европ,44,1
Европы,европ,59,1
Европы,европ,74,1
Европы,европ,93,1
Египтяне,египтян,69,1
Единственная,единственна,46,1
Екатерининского,екатерининского,49,1
Елизавета,елизавет,51,1
Ерзу,ерз,66,7
Ерзынька,ерзыньк,66,1
Жалкие,жалки,8,1
Жаровых,жаровых,64,1
Желаете,желает,17,1
Жерве,жерв,53,4
Жилинский,жилинский,33,2
Жилинским,жилинским,33,1
Жилинским,жилинским,35,1
Жилинского,жилинского,33,2
Жилинскому,жилинском,33,1
Жюли,жюл,68,2
Жюли,жюл,73,6
Жюли,жюл,76,17
Жюли,жюл,79,3
Жюли,жюл,93,2
Забавляйтесь,забавляйтесь,91,1
Заварзинских,заварзинских,64,1
Заглянув,заглянув,31,1
Зала,зал,11,1
Замерз,замерз,77,1
Зарежь,зарежь,87,1
Затвори,затвор,88,1
Захар,захар,0,2
Захар,захар,69,6
Михаил Захарыч,захарыч,91,1
Здоровы,здоров,0,1
Здравия,здрави,31,1
Землянка,землянк,30,1
Золовки,золовк,77,1
Иваном,иван,66,1
Михаилом Ивановичем,иванович,59,1
Михаилом Ивановичем,иванович,87,2
Марьи Ивановны,ивановн,1,1
Марьи Ивановны,ивановн,64,4
Марьи Ивановны,ивановн,68,2
Марьи Ивановны,ивановн,69,4
Марьи Ивановны,ивановн,70,1
Иванушка,иванушк,27,5
Карл Иваныч,иваныч,22,2
Карл Иваныч,иваныч,28,1
Карл Иваныч,иваныч,87,2
Иверской,иверск,77,2
Иверскую,иверску,72,1
Игнатка,игнатк,88,1
Василий Игнатьич,игнатьич,2,1
Иеной,иен,20,1
Иерусалима,иерусалим,43,1
Избрали,избрал,16,1
Изволили,изволил,74,1
Издохла,издохл,87,1
Измученные,измученны,22,1
Илагин,илаг,66,14
Илагин,илаг,67,1
Илагины,илагин,64,1
Илагины,илагин,66,1
Илагинская,илагинска,66,2
Илагинский,илагинский,66,1
Илагинских,илагинских,66,1
Илагинских,илагинских,67,1
Илагинского,илагинского,66,1
Илагиным,илагиным,66,1
Иллюминатство,иллюминатство,43,1
Иль,иль,12,1
Наталью Ильиничну,ильиничн,64,1
Наталью Ильиничну,ильиничн,90,1
Петром Ильичем,ильич,64,1
Ильюшку,ильюшк,1,1
Илюшка,илюшк,12,1
Иогеля,иогел,9,1
Иогеля,иогел,10,2
Иогеля,иогел,11,3
Иогеля,иогел,14,1
Иогель,иогель,11,6
Ипатка,ипатк,1,1
Ипполита,ипполит,20,1
Ипполита,ипполит,21,5
Ипполита,ипполит,93,1
Искушения,искушени,24,1
Испанцы,испанц,72,1
Исполнив,исполнив,18,1
Италии,итали,22,1
Италии,итали,54,1
Итальянского,итальянского,1,1
Какова,как,1,1
Каково,каково,35,1
Каменку,каменк,87,2
Каменским,каменским,1,1
Каменским,каменским,93,1
Камердинеру,камердинер,22,1
Капельдинер,капельдинер,79,1
Карая,кара,65,3
Жюли Карагина,караг,68,3
Жюли Карагина,караг,75,2
Жюли Карагиной,карагин,59,1
Жюли Карагиной,карагин,68,2
Жюли Карагиной,карагин,79,1
Жюли Карагиной,карагин,82,1
Карагиным,карагиным,76,2
Дом Карагиных,карагиных,76,4
Карай,карай,64,2
Карай,карай,65,9
Караюшка,караюшк,65,1
Эдуард Карлыч,карлыч,69,2
Фомы Кемпийского,кемпийского,17,1
Киев,ки,19,1
Киев,ки,24,1
Киев,ки,28,1
Киев,ки,61,1
Киеве,киев,27,2
Киевскую,киевску,24,1
"Граф
Петр Кириллович",кириллович,93,1
Михаил Кирилыч,кирилыч,79,1
Михаил Кирилыч,кирилыч,93,1
Кирюша,кирюш,27,1
Кишиневе,кишинев,7,1
Клумба,клумб,62,1
Козловского,козловского,35,1
Козловскому,козловском,35,1
Коко,коко,14,1
Коко,коко,60,1
Коля,кол,0,1
Коленкуpa,коленкуpa,93,1
Коленкуре,коленкур,50,1
Колесо,колесо,6,1
Колязина,коляз,27,2
Колязине,колязин,27,1
Коляска,коляск,26,1
Кондратьевна,кондратьевн,68,1
Копаетесь,копаетесь,87,1
Копенгагенский,копенгагенский,93,1
Коренной,коренн,69,2
Корниках,корниках,64,1
Корчеву,корчев,22,2
Корчевский,корчевский,22,1
Кочубей,кочуб,40,3
Кочубея,кочубе,39,1
Кочубея,кочубе,40,3
Кочубея,кочубе,41,1
Кременчуга,кременчуг,61,1
Кремлевскую,кремлевску,72,1
Крещенья,крещень,10,1
Анатоль Курагин,кураг,50,1
Анатоль Курагин,кураг,76,1
Анатоль Курагин,кураг,80,5
Анатоль Курагин,кураг,81,2
Анатоль Курагин,кураг,82,3
Анатоль Курагин,кураг,85,1
Анатоль Курагин,кураг,86,1
Анатоль Курагин,кураг,87,2
Анатоль Курагин,кураг,88,1
Анатоль Курагин,кураг,90,2
Анатоль Курагин,кураг,91,1
Анатоль Курагин,кураг,92,3
Курагину,курагин,76,1
Курагину,курагин,83,1
Курагину,курагин,86,1
Курагину,курагин,87,2
Курагиным,курагиным,81,1
Курагиным,курагиным,82,2
Курагиным,курагиным,84,1
Курагиным,курагиным,86,1
Курагиных,курагиных,18,1
Курским,курским,2,1
Кутузова,кутуз,1,1
Кутузова,кутуз,2,3
Кутузова,кутуз,3,1
Кутузова,кутуз,6,3
Кутузову,кутузов,1,1
Лаврушка,лаврушк,29,1
Лаврушка,лаврушк,30,3
Лаврушка,лаврушк,61,1
Лазарев,лазар,35,11
Лазареву,лазарев,35,2
Лазарчук,лазарчук,30,1
Ланжерона,ланжерон,1,1
Леность,леность,17,1
Лента,лент,93,1
Лестно,лестно,93,1
Лети,лет,18,1
Лизе,лиз,6,4
Лизе,лиз,7,2
Лизе,лиз,38,1
Лизе,лиз,59,1
Линь,линь,93,1
Лови,лов,10,1
Лопухин,лопух,74,1
Лысогорского,лысогорского,27,1
Льду,льд,30,1
Любезные,любезны,42,1
Людовика,людовик,5,1
Людовика,людовик,15,1
Лядовской,лядовск,64,1
Лёлей,лёл,19,1
Ма,ма,68,1
Мавруша,мавруш,49,2
Мавруша,мавруш,68,2
Магазины,магазин,93,1
Магницкий,магницкий,40,1
Магницкий,магницкий,53,5
Магницким,магницким,40,1
Магницкого,магницкого,53,1
Магницкому,магницком,53,1
Остров Мадагаскар,мадагаскар,68,1
Макарин,макар,87,3
Макарин,макар,88,2
Макарину,макарин,87,1
Макарину,макарин,88,1
Макариным,макариным,90,1
Макарка,макарк,87,2
Макеев,маке,31,2
Макеевым,макеевым,31,1
Максимке,максимк,1,1
Малая,мала,2,1
Мамушка,мамушк,8,1
Амалии Мансфельд,мансфельд,93,1
Мари,мар,6,1
Марата,марат,20,1
Марго,марго,72,1
Марков,марк,1,1
Маркитант,маркитант,29,1
Марса,марс,61,1
Марья,марь,6,8
Марья,марь,7,8
Марья,марь,8,3
Марья,марь,22,9
Марья,марь,23,4
Марья,марь,25,2
Марья,марь,27,9
Марья,марь,28,4
Марья,марь,38,1
Марья,марь,50,1
Марья,марь,59,9
Марья,марь,60,15
Марья,марь,73,12
Марья,марь,74,3
Марья,марь,75,9
Марья,марь,76,2
Марья,марь,78,11
Марья,марь,81,1
Марья,марь,82,1
