token,count,rank,per_1k
новых,7,1805,0.0821
анны,7,1806,0.0821
прежнего,7,1807,0.0821
отношении,7,1808,0.0821
женихом,7,1809,0.0821
prince,7,1810,0.0821
генерала,7,1811,0.0821
par,7,1812,0.0821
французского,7,1813,0.0821
молодым,7,1814,0.0821
grand,7,1815,0.0821
разговором,7,1816,0.0821
ипполит,7,1817,0.0821
très,7,1818,0.0821
хорошего,7,1819,0.0821
злобно,7,1820,0.0821
tout,7,1821,0.0821
верхом,7,1822,0.0821
bataille,7,1823,0.0821
мальчик,7,1824,0.0821
больницы,7,1825,0.0821
делами,7,1826,0.0821
лично,7,1827,0.0821
каком,7,1828,0.0821
принимая,7,1829,0.0821
подняв,7,1830,0.0821
добро,7,1831,0.0821
общего,7,1832,0.0821
живу,7,1833,0.0821
будущей,7,1834,0.0821
шапку,7,1835,0.0821
поехали,7,1836,0.0821
смеяться,7,1837,0.0821
подъехали,7,1838,0.0821
законы,7,1839,0.0821
земле,7,1840,0.0821
свидание,7,1841,0.0821
напрасно,7,1842,0.0821
слушать,7,1843,0.0821
ели,7,1844,0.0821
комиссии,7,1845,0.0821
дамы,7,1846,0.0821
коридор,7,1847,0.0821
ярко,7,1848,0.0821
товарищи,7,1849,0.0821
хвостом,7,1850,0.0821
ряды,7,1851,0.0821
государственного,7,1852,0.0821
смотрите,7,1853,0.0821
ряд,7,1854,0.0821
делая,7,1855,0.0821
счастливою,7,1856,0.0821
тени,7,1857,0.0821
аракчеев,7,1858,0.0821
аракчеева,7,1859,0.0821
красным,7,1860,0.0821
кочубей,7,1861,0.0821
сперанскому,7,1862,0.0821
магницкий,7,1863,0.0821
иосиф,7,1864,0.0821
charmante,7,1865,0.0821
причиной,7,1866,0.0821
моем,7,1867,0.0821
партию,7,1868,0.0821
узнала,7,1869,0.0821
шли,7,1870,0.0821
горничная,7,1871,0.0821
зеркала,7,1872,0.0821
хозяин,7,1873,0.0821
налево,7,1874,0.0821
разговоров,7,1875,0.0821
нравится,7,1876,0.0821
невесты,7,1877,0.0821
ходила,7,1878,0.0821
зеркало,7,1879,0.0821
невестой,7,1880,0.0821
большими,7,1881,0.0821
усами,7,1882,0.0821
кобель,7,1883,0.0821
зайца,7,1884,0.0821
анисья,7,1885,0.0821
федоровна,7,1886,0.0821
тройка,7,1887,0.0821
остановиться,6,1888,0.0704
знакомый,6,1889,0.0704
бросился,6,1890,0.0704
целовать,6,1891,0.0704
блестящие,6,1892,0.0704
взгляде,6,1893,0.0704
искал,6,1894,0.0704
новом,6,1895,0.0704
войдя,6,1896,0.0704
обратились,6,1897,0.0704
обняла,6,1898,0.0704
минута,6,1899,0.0704
воду,6,1900,0.0704
мужчинами,6,1901,0.0704
схватив,6,1902,0.0704
отворил,6,1903,0.0704
помощью,6,1904,0.0704
ваша,6,1905,0.0704
которою,6,1906,0.0704
худой,6,1907,0.0704
дружны,6,1908,0.0704
ими,6,1909,0.0704
поразила,6,1910,0.0704
прелестная,6,1911,0.0704
занятий,6,1912,0.0704
оставаться,6,1913,0.0704
прошла,6,1914,0.0704
славный,6,1915,0.0704
чувствовали,6,1916,0.0704
тайные,6,1917,0.0704
разговаривал,6,1918,0.0704
александру,6,1919,0.0704
армию,6,1920,0.0704
нужна,6,1921,0.0704
балы,6,1922,0.0704
приема,6,1923,0.0704
членом,6,1924,0.0704
палец,6,1925,0.0704
забыл,6,1926,0.0704
подмосковную,6,1927,0.0704
разные,6,1928,0.0704
голова,6,1929,0.0704
ласково,6,1930,0.0704
кротко,6,1931,0.0704
думали,6,1932,0.0704
выразить,6,1933,0.0704
убит,6,1934,0.0704
получив,6,1935,0.0704
приходить,6,1936,0.0704
чужих,6,1937,0.0704
заговорили,6,1938,0.0704
дурное,6,1939,0.0704
кутузова,6,1940,0.0704
аустерлица,6,1941,0.0704
неприятеля,6,1942,0.0704
французских,6,1943,0.0704
слышны,6,1944,0.0704
рассказы,6,1945,0.0704
солдатами,6,1946,0.0704
умер,6,1947,0.0704
жену,6,1948,0.0704
взад,6,1949,0.0704
мундирах,6,1950,0.0704
известных,6,1951,0.0704
состояла,6,1952,0.0704
лицах,6,1953,0.0704
атмосфера,6,1954,0.0704
молодца,6,1955,0.0704
дверей,6,1956,0.0704
полю,6,1957,0.0704
ответа,6,1958,0.0704
бумагу,6,1959,0.0704
кончил,6,1960,0.0704
ниже,6,1961,0.0704
пора,6,1962,0.0704
добрые,6,1963,0.0704
многие,6,1964,0.0704
последней,6,1965,0.0704
петра,6,1966,0.0704
близость,6,1967,0.0704
крайней,6,1968,0.0704
дружбы,6,1969,0.0704
убить,6,1970,0.0704
доброю,6,1971,0.0704
знакомства,6,1972,0.0704
нагнулся,6,1973,0.0704
отчетливо,6,1974,0.0704
согласился,6,1975,0.0704
словах,6,1976,0.0704
ушел,6,1977,0.0704
исключительно,6,1978,0.0704
сомнения,6,1979,0.0704
приходило,6,1980,0.0704
правды,6,1981,0.0704
никаких,6,1982,0.0704
шесть,6,1983,0.0704
подбежал,6,1984,0.0704
договорил,6,1985,0.0704
холодный,6,1986,0.0704
ангел,6,1987,0.0704
объяснил,6,1988,0.0704
постоянно,6,1989,0.0704
сидеть,6,1990,0.0704
дивана,6,1991,0.0704
представлялась,6,1992,0.0704
женился,6,1993,0.0704
ужина,6,1994,0.0704
месяц,6,1995,0.0704
целовал,6,1996,0.0704
детей,6,1997,0.0704
повторял,6,1998,0.0704
смел,6,1999,0.0704
умереть,6,2000,0.0704
остается,6,2001,0.0704
ночью,6,2002,0.0704
выйдет,6,2003,0.0704
ответить,6,2004,0.0704
отношениях,6,2005,0.0704
выражения,6,2006,0.0704
расстаться,6,2007,0.0704
прошло,6,2008,0.0704
написано,6,2009,0.0704
услыхала,6,2010,0.0704
блаженства,6,2011,0.0704
продолжение,6,2012,0.0704
оглядывалась,6,2013,0.0704
решилась,6,2014,0.0704
прежний,6,2015,0.0704
каждую,6,2016,0.0704
bonne,6,2017,0.0704
марьей,6,2018,0.0704
богдановна,6,2019,0.0704
значительно,6,2020,0.0704
коридоре,6,2021,0.0704
колена,6,2022,0.0704
платком,6,2023,0.0704
сознание,6,2024,0.0704
смеха,6,2025,0.0704
поправить,6,2026,0.0704
нужны,6,2027,0.0704
окну,6,2028,0.0704
русски,6,2029,0.0704
окно,6,2030,0.0704
мужа,6,2031,0.0704
лоб,6,2032,0.0704
закрыл,6,2033,0.0704
радостное,6,2034,0.0704
углу,6,2035,0.0704
таинства,6,2036,0.0704
сообщила,6,2037,0.0704
адъютантом,6,2038,0.0704
продолжалось,6,2039,0.0704
вызвал,6,2040,0.0704
отдам,6,2041,0.0704
красивая,6,2042,0.0704
прелести,6,2043,0.0704
отпуска,6,2044,0.0704
веселиться,6,2045,0.0704
вечерах,6,2046,0.0704
воздух,6,2047,0.0704
странное,6,2048,0.0704
третьего,6,2049,0.0704
заговорила,6,2050,0.0704
помолчав,6,2051,0.0704
испуганная,6,2052,0.0704
перебила,6,2053,0.0704
тысячу,6,2054,0.0704
особенного,6,2055,0.0704
хозяина,6,2056,0.0704
иогель,6,2057,0.0704
принимал,6,2058,0.0704
танцует,6,2059,0.0704
даму,6,2060,0.0704
беспрестанно,6,2061,0.0704
старое,6,2062,0.0704
встретил,6,2063,0.0704
игру,6,2064,0.0704
весны,6,2065,0.0704
ужинать,6,2066,0.0704
смутно,6,2067,0.0704
мыслью,6,2068,0.0704
кончится,6,2069,0.0704
веселым,6,2070,0.0704
счет,6,2071,0.0704
шутить,6,2072,0.0704
сила,6,2073,0.0704
знают,6,2074,0.0704
середину,6,2075,0.0704
скучно,6,2076,0.0704
голосе,6,2077,0.0704
изменить,6,2078,0.0704
ноты,6,2079,0.0704
эх,6,2080,0.0704
вниз,6,2081,0.0704
духе,6,2082,0.0704
богом,6,2083,0.0704
показать,6,2084,0.0704
путешествия,6,2085,0.0704
входил,6,2086,0.0704
подождать,6,2087,0.0704
знаем,6,2088,0.0704
кровать,6,2089,0.0704
помолчал,6,2090,0.0704
жестом,6,2091,0.0704
помочь,6,2092,0.0704
познакомиться,6,2093,0.0704
масонов,6,2094,0.0704
насчет,6,2095,0.0704
высказать,6,2096,0.0704
пяти,6,2097,0.0704
понимает,6,2098,0.0704
сильно,6,2099,0.0704
обновления,6,2100,0.0704
возвращения,6,2101,0.0704
страхом,6,2102,0.0704
сомнение,6,2103,0.0704
целей,6,2104,0.0704
посмотрите,6,2105,0.0704
нравственно,6,2106,0.0704
будете,6,2107,0.0704
вел,6,2108,0.0704
носом,6,2109,0.0704
подать,6,2110,0.0704
никуда,6,2111,0.0704
читая,6,2112,0.0704
большого,6,2113,0.0704
прошли,6,2114,0.0704
нисколько,6,2115,0.0704
дыханье,6,2116,0.0704
силами,6,2117,0.0704
полчаса,6,2118,0.0704
тайны,6,2119,0.0704
награды,6,2120,0.0704
волю,6,2121,0.0704
сообщить,6,2122,0.0704
учение,6,2123,0.0704
отдать,6,2124,0.0704
намерения,6,2125,0.0704
произошло,6,2126,0.0704
обществу,6,2127,0.0704
половине,6,2128,0.0704
дали,6,2129,0.0704
перчатки,6,2130,0.0704
любезный,6,2131,0.0704
смутился,6,2132,0.0704
устава,6,2133,0.0704
последнюю,6,2134,0.0704
привык,6,2135,0.0704
многих,6,2136,0.0704
старом,6,2137,0.0704
детской,6,2138,0.0704
on,6,2139,0.0704
même,6,2140,0.0704
entre,6,2141,0.0704
особенную,6,2142,0.0704
французским,6,2143,0.0704
мнения,6,2144,0.0704
глубине,6,2145,0.0704
votre,6,2146,0.0704
guerre,6,2147,0.0704
ah,6,2148,0.0704
борисом,6,2149,0.0704
обещала,6,2150,0.0704
llе,6,2151,0.0704
детскую,6,2152,0.0704
кроватки,6,2153,0.0704
милость,6,2154,0.0704
заснул,6,2155,0.0704
девушку,6,2156,0.0704
nos,6,2157,0.0704
j,6,2158,0.0704
sont,6,2159,0.0704
ребенком,6,2160,0.0704
подняла,6,2161,0.0704
имениях,6,2162,0.0704
главноуправляющий,6,2163,0.0704
занятия,6,2164,0.0704
показывая,6,2165,0.0704
совету,6,2166,0.0704
предлагал,6,2167,0.0704
городе,6,2168,0.0704
назначение,6,2169,0.0704
народ,6,2170,0.0704
согласиться,6,2171,0.0704
думаете,6,2172,0.0704
утешения,6,2173,0.0704
болезни,6,2174,0.0704
единственное,6,2175,0.0704
поступка,6,2176,0.0704
горы,6,2177,0.0704
дайте,6,2178,0.0704
красный,6,2179,0.0704
длинным,6,2180,0.0704
пелагеюшка,6,2181,0.0704
обман,6,2182,0.0704
грех,6,2183,0.0704
крыльцу,6,2184,0.0704
рассказывали,6,2185,0.0704
привез,6,2186,0.0704
вещей,6,2187,0.0704
спину,6,2188,0.0704
офицера,6,2189,0.0704
играли,6,2190,0.0704
думает,6,2191,0.0704
отсутствие,6,2192,0.0704
тела,6,2193,0.0704
комнатам,6,2194,0.0704
тушин,6,2195,0.0704
бледная,6,2196,0.0704
ход,6,2197,0.0704
тильзит,6,2198,0.0704
июня,6,2199,0.0704
буонапарте,6,2200,0.0704
гвардии,6,2201,0.0704
выразило,6,2202,0.0704
фраке,6,2203,0.0704
справедливость,6,2204,0.0704
перестал,6,2205,0.0704
добродушно,6,2206,0.0704
белым,6,2207,0.0704
лазарев,6,2208,0.0704
лазарева,6,2209,0.0704
заметно,6,2210,0.0704
случаю,6,2211,0.0704
кабинета,6,2212,0.0704
репутацию,6,2213,0.0704
господин,6,2214,0.0704
власть,6,2215,0.0704
лож,6,2216,0.0704
приняло,6,2217,0.0704
нашла,6,2218,0.0704
помоги,6,2219,0.0704
диванной,6,2220,0.0704
картины,6,2221,0.0704
думая,6,2222,0.0704
невеста,6,2223,0.0704
приданое,6,2224,0.0704
держала,6,2225,0.0704
московских,6,2226,0.0704
красными,6,2227,0.0704
стоя,6,2228,0.0704
отошла,6,2229,0.0704
круг,6,2230,0.0704
тонкий,6,2231,0.0704
добр,6,2232,0.0704
сцене,6,2233,0.0704
нерешительности,6,2234,0.0704
полюбить,6,2235,0.0704
брак,6,2236,0.0704
тайно,6,2237,0.0704
просит,6,2238,0.0704
chère,6,2239,0.0704
милка,6,2240,0.0704
хвост,6,2241,0.0704
настасья,6,2242,0.0704
обедни,6,2243,0.0704
ругай,6,2244,0.0704
барыни,6,2245,0.0704
дядюшку,6,2246,0.0704
песню,6,2247,0.0704
тройки,6,2248,0.0704
больна,6,2249,0.0704
извинить,6,2250,0.0704
голыми,6,2251,0.0704
курагиным,6,2252,0.0704
буксгевден,6,2253,0.0704
въехали,5,2254,0.0587
надеялся,5,2255,0.0587
движение,5,2256,0.0587
какому,5,2257,0.0587
новую,5,2258,0.0587
взяли,5,2259,0.0587
сени,5,2260,0.0587
замиранием,5,2261,0.0587
ступеням,5,2262,0.0587
третье,5,2263,0.0587
крики,5,2264,0.0587
помнил,5,2265,0.0587
свечей,5,2266,0.0587
пронзительно,5,2267,0.0587
красная,5,2268,0.0587
упала,5,2269,0.0587
счастливые,5,2270,0.0587
восторга,5,2271,0.0587
остальные,5,2272,0.0587
каждое,5,2273,0.0587
спали,5,2274,0.0587
сабли,5,2275,0.0587
чемоданы,5,2276,0.0587
шпорами,5,2277,0.0587
шопот,5,2278,0.0587
черные,5,2279,0.0587
веселые,5,2280,0.0587
испуганными,5,2281,0.0587
всяком,5,2282,0.0587
слове,5,2283,0.0587
выехал,5,2284,0.0587
будешь,5,2285,0.0587
случится,5,2286,0.0587
доказать,5,2287,0.0587
друзья,5,2288,0.0587
радостей,5,2289,0.0587
засмеялась,5,2290,0.0587
встретившись,5,2291,0.0587
ожидали,5,2292,0.0587
прощения,5,2293,0.0587
выбрав,5,2294,0.0587
справедливо,5,2295,0.0587
явился,5,2296,0.0587
принят,5,2297,0.0587
москва,5,2298,0.0587
достаточно,5,2299,0.0587
самыми,5,2300,0.0587
дама,5,2301,0.0587
мазурку,5,2302,0.0587
полковником,5,2303,0.0587
общее,5,2304,0.0587
дано,5,2305,0.0587
некогда,5,2306,0.0587
э,5,2307,0.0587
приказания,5,2308,0.0587
обеде,5,2309,0.0587
скачи,5,2310,0.0587
вели,5,2311,0.0587
отдохнуть,5,2312,0.0587
румяный,5,2313,0.0587
цыган,5,2314,0.0587
нашим,5,2315,0.0587
выразилась,5,2316,0.0587
счастию,5,2317,0.0587
аустерлицком,5,2318,0.0587
сражении,5,2319,0.0587
месяце,5,2320,0.0587
войну,5,2321,0.0587
сражение,5,2322,0.0587
вести,5,2323,0.0587
чрез,5,2324,0.0587
дурным,5,2325,0.0587
растопчина,5,2326,0.0587
левую,5,2327,0.0587
оставив,5,2328,0.0587
лакеи,5,2329,0.0587
старались,5,2330,0.0587
почтительности,5,2331,0.0587
готовы,5,2332,0.0587
военного,5,2333,0.0587
глупость,5,2334,0.0587
озабоченно,5,2335,0.0587
столовой,5,2336,0.0587
доложил,5,2337,0.0587
остановились,5,2338,0.0587
федор,5,2339,0.0587
гость,5,2340,0.0587
воспользоваться,5,2341,0.0587
приемной,5,2342,0.0587
повели,5,2343,0.0587
пройти,5,2344,0.0587
обратил,5,2345,0.0587
счастливый,5,2346,0.0587
глубже,5,2347,0.0587
обеды,5,2348,0.0587
замолкли,5,2349,0.0587
восторженный,5,2350,0.0587
поднялся,5,2351,0.0587
андреича,5,2352,0.0587
большая,5,2353,0.0587
глядел,5,2354,0.0587
нечаянно,5,2355,0.0587
прошедшее,5,2356,0.0587
казаться,5,2357,0.0587
какую,5,2358,0.0587
соль,5,2359,0.0587
жестокости,5,2360,0.0587
вздохнув,5,2361,0.0587
покорно,5,2362,0.0587
хорошеньких,5,2363,0.0587
брать,5,2364,0.0587
сосед,5,2365,0.0587
стул,5,2366,0.0587
окончательно,5,2367,0.0587
намерением,5,2368,0.0587
вовсе,5,2369,0.0587
малейшего,5,2370,0.0587
рассеянным,5,2371,0.0587
довести,5,2372,0.0587
шагах,5,2373,0.0587
шло,5,2374,0.0587
узнавая,5,2375,0.0587
рот,5,2376,0.0587
мгновение,5,2377,0.0587
зубы,5,2378,0.0587
сразу,5,2379,0.0587
блестели,5,2380,0.0587
сил,5,2381,0.0587
грудью,5,2382,0.0587
перенесет,5,2383,0.0587
увидит,5,2384,0.0587
поручение,5,2385,0.0587
сестрой,5,2386,0.0587
нежный,5,2387,0.0587
заснуть,5,2388,0.0587
повернулся,5,2389,0.0587
оскорбительно,5,2390,0.0587
гордился,5,2391,0.0587
принимала,5,2392,0.0587
спокойствия,5,2393,0.0587
занимать,5,2394,0.0587
шутя,5,2395,0.0587
спокойною,5,2396,0.0587
чувствует,5,2397,0.0587
высшем,5,2398,0.0587
кругу,5,2399,0.0587
характера,5,2400,0.0587
нести,5,2401,0.0587
точки,5,2402,0.0587
зрения,5,2403,0.0587
жив,5,2404,0.0587
сердцу,5,2405,0.0587
cette,5,2406,0.0587
позвал,5,2407,0.0587
находится,5,2408,0.0587
сделает,5,2409,0.0587
простых,5,2410,0.0587
спрашиваю,5,2411,0.0587
прошептал,5,2412,0.0587
вскочил,5,2413,0.0587
родных,5,2414,0.0587
общему,5,2415,0.0587
печали,5,2416,0.0587
забыла,5,2417,0.0587
вернулась,5,2418,0.0587
работой,5,2419,0.0587
злым,5,2420,0.0587
страшного,5,2421,0.0587
послал,5,2422,0.0587
привычке,5,2423,0.0587
княгини,5,2424,0.0587
fait,5,2425,0.0587
маленькие,5,2426,0.0587
белые,5,2427,0.0587
следует,5,2428,0.0587
проходили,5,2429,0.0587
поцеловав,5,2430,0.0587
проводить,5,2431,0.0587
оставила,5,2432,0.0587
подробностей,5,2433,0.0587
тихим,5,2434,0.0587
рассказывала,5,2435,0.0587
сотни,5,2436,0.0587
держа,5,2437,0.0587
встретить,5,2438,0.0587
лестницу,5,2439,0.0587
лестницы,5,2440,0.0587
священник,5,2441,0.0587
носил,5,2442,0.0587
оставался,5,2443,0.0587
должности,5,2444,0.0587
больной,5,2445,0.0587
старушка,5,2446,0.0587
встречал,5,2447,0.0587
чистоты,5,2448,0.0587
семейства,5,2449,0.0587
родителей,5,2450,0.0587
девица,5,2451,0.0587
умею,5,2452,0.0587
уверена,5,2453,0.0587
бывать,5,2454,0.0587
бывали,5,2455,0.0587
такими,5,2456,0.0587
отъезд,5,2457,0.0587
двадцать,5,2458,0.0587
настоящее,5,2459,0.0587
поеду,5,2460,0.0587
некоторых,5,2461,0.0587
прибавила,5,2462,0.0587
подумать,5,2463,0.0587
девицы,5,2464,0.0587
пустили,5,2465,0.0587
последнем,5,2466,0.0587
девочек,5,2467,0.0587
радостью,5,2468,0.0587
счастливее,5,2469,0.0587
пользовался,5,2470,0.0587
подсел,5,2471,0.0587
поглядывая,5,2472,0.0587
робея,5,2473,0.0587
приподнял,5,2474,0.0587
маленького,5,2475,0.0587
представлялся,5,2476,0.0587
кланяясь,5,2477,0.0587
недоумением,5,2478,0.0587
отказа,5,2479,0.0587
настроение,5,2480,0.0587
странным,5,2481,0.0587
ответила,5,2482,0.0587
поставил,5,2483,0.0587
проиграл,5,2484,0.0587
е,5,2485,0.0587
земли,5,2486,0.0587
проигрыш,5,2487,0.0587
честное,5,2488,0.0587
постель,5,2489,0.0587
допустить,5,2490,0.0587
несчастия,5,2491,0.0587
историю,5,2492,0.0587
поэтому,5,2493,0.0587
московские,5,2494,0.0587
движением,5,2495,0.0587
годами,5,2496,0.0587
совершилось,5,2497,0.0587
здоров,5,2498,0.0587
жарко,5,2499,0.0587
стыда,5,2500,0.0587
клавикорд,5,2501,0.0587
играла,5,2502,0.0587
пел,5,2503,0.0587
музыку,5,2504,0.0587
замечая,5,2505,0.0587
подбежала,5,2506,0.0587
грусти,5,2507,0.0587
широко,5,2508,0.0587
несчастье,5,2509,0.0587
город,5,2510,0.0587
объяснение,5,2511,0.0587
взволнованная,5,2512,0.0587
голубушка,5,2513,0.0587
барышень,5,2514,0.0587
ноября,5,2515,0.0587
смотритель,5,2516,0.0587
важном,5,2517,0.0587
раньше,5,2518,0.0587
мыслями,5,2519,0.0587
особенною,5,2520,0.0587
выходил,5,2521,0.0587
наслаждение,5,2522,0.0587
оставшись,5,2523,0.0587
усов,5,2524,0.0587
самовар,5,2525,0.0587
беспокойство,5,2526,0.0587
заложив,5,2527,0.0587
важным,5,2528,0.0587
стар,5,2529,0.0587
масонства,5,2530,0.0587
насмешки,5,2531,0.0587
вашему,5,2532,0.0587
показал,5,2533,0.0587
нашу,5,2534,0.0587
умом,5,2535,0.0587
слабости,5,2536,0.0587
божий,5,2537,0.0587
ближнему,5,2538,0.0587
праздности,5,2539,0.0587
молчание,5,2540,0.0587
согласен,5,2541,0.0587
целью,5,2542,0.0587
поразил,5,2543,0.0587
услугам,5,2544,0.0587
темной,5,2545,0.0587
повел,5,2546,0.0587
снять,5,2547,0.0587
гроб,5,2548,0.0587
шее,5,2549,0.0587
масонстве,5,2550,0.0587
средств,5,2551,0.0587
основание,5,2552,0.0587
важного,5,2553,0.0587
пользоваться,5,2554,0.0587
вторая,5,2555,0.0587
семь,5,2556,0.0587
храма,5,2557,0.0587
искренно,5,2558,0.0587
пристрастие,5,2559,0.0587
заставляло,5,2560,0.0587
вино,5,2561,0.0587
источник,5,2562,0.0587
ковру,5,2563,0.0587
рубашке,5,2564,0.0587
понемногу,5,2565,0.0587
двое,5,2566,0.0587
стыдно,5,2567,0.0587
умиления,5,2568,0.0587
женские,5,2569,0.0587
прочел,5,2570,0.0587
пойдет,5,2571,0.0587
радушно,5,2572,0.0587
свадьбы,5,2573,0.0587
прежнему,5,2574,0.0587
pétersbourg,5,2575,0.0587
стояло,5,2576,0.0587
петербургского,5,2577,0.0587
подробности,5,2578,0.0587
дала,5,2579,0.0587
стоять,5,2580,0.0587
службу,5,2581,0.0587
употреблял,5,2582,0.0587
презирал,5,2583,0.0587
общий,5,2584,0.0587
trouve,5,2585,0.0587
прусского,5,2586,0.0587
короля,5,2587,0.0587
попросила,5,2588,0.0587
дворе,5,2589,0.0587
принято,5,2590,0.0587
voir,5,2591,0.0587
некоторым,5,2592,0.0587
кресле,5,2593,0.0587
бонапарт,5,2594,0.0587
осторожно,5,2595,0.0587
политических,5,2596,0.0587
оживился,5,2597,0.0587
табакерку,5,2598,0.0587
умела,5,2599,0.0587
называла,5,2600,0.0587
богучарово,5,2601,0.0587
имение,5,2602,0.0587
настоящей,5,2603,0.0587
бумаге,5,2604,0.0587
главной,5,2605,0.0587
квартире,5,2606,0.0587
ai,5,2607,0.0587
voilà,5,2608,0.0587
maréchal,5,2609,0.0587
останется,5,2610,0.0587
сестра,5,2611,0.0587
одеялом,5,2612,0.0587
обыкновенного,5,2613,0.0587
огромное,5,2614,0.0587
московского,5,2615,0.0587
управляющий,5,2616,0.0587
знакомые,5,2617,0.0587
возвращаясь,5,2618,0.0587
заехать,5,2619,0.0587
двор,5,2620,0.0587
отвечали,5,2621,0.0587
расположение,5,2622,0.0587
женитьбе,5,2623,0.0587
собаку,5,2624,0.0587
умру,5,2625,0.0587
охотно,5,2626,0.0587
служите,5,2627,0.0587
ведет,5,2628,0.0587
достоинства,5,2629,0.0587
лысые,5,2630,0.0587
любимую,5,2631,0.0587
конец,5,2632,0.0587
мороз,5,2633,0.0587
словам,5,2634,0.0587
царь,5,2635,0.0587
недоверчиво,5,2636,0.0587
ужином,5,2637,0.0587
михаил,5,2638,0.0587
подъезжал,5,2639,0.0587
барину,5,2640,0.0587
товарищем,5,2641,0.0587
лошадям,5,2642,0.0587
больные,5,2643,0.0587
находить,5,2644,0.0587
знавший,5,2645,0.0587
командира,5,2646,0.0587
нескольких,5,2647,0.0587
позади,5,2648,0.0587
прочь,5,2649,0.0587
проснулся,5,2650,0.0587
спокойный,5,2651,0.0587
дивизии,5,2652,0.0587
госпиталь,5,2653,0.0587
попросил,5,2654,0.0587
выкатывая,5,2655,0.0587
солдата,5,2656,0.0587
видя,5,2657,0.0587
пишу,5,2658,0.0587
тильзите,5,2659,0.0587
французской,5,2660,0.0587
ужин,5,2661,0.0587
случаях,5,2662,0.0587
сделаю,5,2663,0.0587
городу,5,2664,0.0587
свиты,5,2665,0.0587
передал,5,2666,0.0587
опасность,5,2667,0.0587
honneur,5,2668,0.0587
синем,5,2669,0.0587
величество,5,2670,0.0587
красной,5,2671,0.0587
угла,5,2672,0.0587
работа,5,2673,0.0587
горячностью,5,2674,0.0587
умирать,5,2675,0.0587
эй,5,2676,0.0587
объявил,5,2677,0.0587
огромный,5,2678,0.0587
связи,5,2679,0.0587
женский,5,2680,0.0587
фразу,5,2681,0.0587
присутствия,5,2682,0.0587
сомневаться,5,2683,0.0587
сперанским,5,2684,0.0587
особенный,5,2685,0.0587
пишут,5,2686,0.0587
стариков,5,2687,0.0587
свести,5,2688,0.0587
толки,5,2689,0.0587
исчезла,5,2690,0.0587
обдумать,5,2691,0.0587
сперанском,5,2692,0.0587
презрение,5,2693,0.0587
иосифа,5,2694,0.0587
алексеевича,5,2695,0.0587
светом,5,2696,0.0587
сию,5,2697,0.0587
успела,5,2698,0.0587
глубокий,5,2699,0.0587
свободу,5,2700,0.0587
дух,5,2701,0.0587
декабря,5,2702,0.0587
присутствии,5,2703,0.0587
обнять,5,2704,0.0587
песни,5,2705,0.0587
вере,5,2706,0.0587
дочерьми,5,2707,0.0587
главнокомандующего,5,2708,0.0587
маменька,5,2709,0.0587
вопроса,5,2710,0.0587
женитьба,5,2711,0.0587
решение,5,2712,0.0587
вскочила,5,2713,0.0587
легла,5,2714,0.0587
мил,5,2715,0.0587
влюблен,5,2716,0.0587
понимаете,5,2717,0.0587
бросилась,5,2718,0.0587
дуняша,5,2719,0.0587
посланник,5,2720,0.0587
ехала,5,2721,0.0587
отчаянием,5,2722,0.0587
ушами,5,2723,0.0587
воздухе,5,2724,0.0587
хозяйка,5,2725,0.0587
богатой,5,2726,0.0587
кавалеров,5,2727,0.0587
вальса,5,2728,0.0587
старалась,5,2729,0.0587
вбежал,5,2730,0.0587
подали,5,2731,0.0587
встретила,5,2732,0.0587
судя,5,2733,0.0587
спиной,5,2734,0.0587
мамаша,5,2735,0.0587
повалился,5,2736,0.0587
свадьба,5,2737,0.0587
зарыдала,5,2738,0.0587
отрадное,5,2739,0.0587
безумно,5,2740,0.0587
религия,5,2741,0.0587
mademoiselle,5,2742,0.0587
гнев,5,2743,0.0587
надежду,5,2744,0.0587
жила,5,2745,0.0587
семью,5,2746,0.0587
спокойна,5,2747,0.0587
мерзавец,5,2748,0.0587
собакам,5,2749,0.0587
арапником,5,2750,0.0587
охоту,5,2751,0.0587
шубку,5,2752,0.0587
опушку,5,2753,0.0587
гона,5,2754,0.0587
матёрый,5,2755,0.0587
ехали,5,2756,0.0587
дядюшке,5,2757,0.0587
анисьи,5,2758,0.0587
мотив,5,2759,0.0587
гитару,5,2760,0.0587
воспоминания,5,2761,0.0587
наряженных,5,2762,0.0587
черкес,5,2763,0.0587
вожжи,5,2764,0.0587
мелюковых,5,2765,0.0587
подругу,5,2766,0.0587
барынь,5,2767,0.0587
карагиных,5,2768,0.0587
занавесь,5,2769,0.0587
встретив,4,2770,0.0469
подъезжая,4,2771,0.0469
приходил,4,2772,0.0469
спит,4,2773,0.0469
огонь,4,2774,0.0469
опустил,4,2775,0.0469
ходу,4,2776,0.0469
сердилась,4,2777,0.0469
горела,4,2778,0.0469
силен,4,2779,0.0469
карету,4,2780,0.0469
батюшки,4,2781,0.0469
раздумал,4,2782,0.0469
забыв,4,2783,0.0469
столы,4,2784,0.0469
стремительно,4,2785,0.0469
буря,4,2786,0.0469
ногах,4,2787,0.0469
дыхание,4,2788,0.0469
выходила,4,2789,0.0469
сошлись,4,2790,0.0469
окружили,4,2791,0.0469
поступком,4,2792,0.0469
диванную,4,2793,0.0469
чай,4,2794,0.0469
сапоги,4,2795,0.0469
пары,4,2796,0.0469
подушки,4,2797,0.0469
