token,count,rank,per_1k
времени,120,160,0.6246
кончая,119,161,0.6194
день,117,162,0.609
нее,115,163,0.5986
которой,115,164,0.5986
другой,114,165,0.5934
гг,114,166,0.5934
про,113,167,0.5882
раз,113,168,0.5882
глаза,113,169,0.5882
наташи,113,170,0.5882
петя,113,171,0.5882
сам,112,172,0.583
тех,112,173,0.583
несколько,111,174,0.5778
го,109,175,0.5674
казалось,108,176,0.5621
чтоб,108,177,0.5621
русских,105,178,0.5465
наполеон,104,179,0.5413
свое,103,180,0.5361
войны,103,181,0.5361
жизнь,102,182,0.5309
кутузова,101,183,0.5257
николая,101,184,0.5257
одно,100,185,0.5205
которых,100,186,0.5205
говорит,100,187,0.5205
дело,100,188,0.5205
сказать,99,189,0.5153
них,99,190,0.5153
всем,99,191,0.5153
несмотря,99,192,0.5153
е,99,193,0.5153
хорошо,98,194,0.5101
силы,98,195,0.5101
французский,97,196,0.5049
графиня,97,197,0.5049
истории,96,198,0.4997
этой,95,199,0.4945
нему,95,200,0.4945
два,95,201,0.4945
видимо,94,202,0.4893
стал,94,203,0.4893
офицер,94,204,0.4893
своим,93,205,0.4841
своих,92,206,0.4789
через,92,207,0.4789
потом,92,208,0.4789
те,91,209,0.4737
сражения,91,210,0.4737
можно,91,211,0.4737
руку,91,212,0.4737
которая,91,213,0.4737
думал,90,214,0.4685
одного,90,215,0.4685
эта,89,216,0.4632
всего,88,217,0.458
друг,88,218,0.458
пьеру,88,219,0.458
le,87,220,0.4528
голову,87,221,0.4528
войск,87,222,0.4528
котором,86,223,0.4476
нужно,86,224,0.4476
кроме,86,225,0.4476
вас,86,226,0.4476
нам,86,227,0.4476
против,85,228,0.4424
говорили,83,229,0.432
даже,83,230,0.432
лица,83,231,0.432
движения,83,232,0.432
знал,82,233,0.4268
ростов,82,234,0.4268
марьи,82,235,0.4268
над,81,236,0.4216
ежели,81,237,0.4216
точно,81,238,0.4216
долохов,81,239,0.4216
ростова,80,240,0.4164
мысли,80,241,0.4164
власть,80,242,0.4164
отвечал,79,243,0.4112
нем,79,244,0.4112
москве,79,245,0.4112
вместе,79,246,0.4112
анна,78,247,0.406
vous,78,248,0.406
княжны,78,249,0.406
историки,78,250,0.406
хотя,77,251,0.4008
минуту,77,252,0.4008
чего,77,253,0.4008
говорить,77,254,0.4008
движение,77,255,0.4008
хотел,75,256,0.3904
там,75,257,0.3904
видел,75,258,0.3904
совершенно,74,259,0.3852
французы,74,260,0.3852
спросил,74,261,0.3852
назад,73,262,0.38
этим,72,263,0.3748
самое,72,264,0.3748
необходимости,72,265,0.3748
других,71,266,0.3696
чувствовал,71,267,0.3696
эту,71,268,0.3696
совсем,70,269,0.3644
денисова,69,270,0.3591
est,68,271,0.3539
нельзя,68,272,0.3539
цель,68,273,0.3539
пленных,68,274,0.3539
положение,67,275,0.3487
таким,67,276,0.3487
первый,67,277,0.3487
чувство,67,278,0.3487
дома,66,279,0.3435
тебя,66,280,0.3435
соня,66,281,0.3435
никто,65,282,0.3383
la,65,283,0.3383
тоже,65,284,0.3383
которую,65,285,0.3383
почти,65,286,0.3383
свободы,65,287,0.3383
александра,65,288,0.3383
строки,65,289,0.3383
опечатка,65,290,0.3383
своею,64,291,0.3331
москву,64,292,0.3331
куда,64,293,0.3331
мира,64,294,0.3331
вопрос,63,295,0.3279
много,63,296,0.3279
à,63,297,0.3279
события,63,298,0.3279
чтó,63,299,0.3279
вам,63,300,0.3279
такое,63,301,0.3279
глядя,63,302,0.3279
м,63,303,0.3279
руки,63,304,0.3279
очевидно,63,305,0.3279
история,63,306,0.3279
быстро,62,307,0.3227
говорила,62,308,0.3227
могла,62,309,0.3227
той,62,310,0.3227
одна,61,311,0.3175
часть,61,312,0.3175
пор,61,313,0.3175
друга,61,314,0.3175
собой,61,315,0.3175
ту,61,316,0.3175
перевода,61,317,0.3175
другие,60,318,0.3123
всю,60,319,0.3123
власти,60,320,0.3123
улыбаясь,59,321,0.3071
тотчас,59,322,0.3071
невольно,59,323,0.3071
граф,59,324,0.3071
деятельность,59,325,0.3071
тебе,59,326,0.3071
мой,59,327,0.3071
народа,58,328,0.3019
улыбкой,58,329,0.3019
продолжал,58,330,0.3019
тут,58,331,0.3019
солдаты,58,332,0.3019
смерти,57,333,0.2967
могли,57,334,0.2967
своем,57,335,0.2967
любви,57,336,0.2967
цели,57,337,0.2967
ростовых,57,338,0.2967
этому,57,339,0.2967
сделать,56,340,0.2915
должно,56,341,0.2915
весь,56,342,0.2915
выражение,56,343,0.2915
такой,56,344,0.2915
русской,56,345,0.2915
должен,55,346,0.2863
россии,55,347,0.2863
собою,55,348,0.2863
давно,54,349,0.2811
иногда,54,350,0.2811
лице,54,351,0.2811
народов,54,352,0.2811
борис,54,353,0.2811
et,53,354,0.2759
какое,53,355,0.2759
года,53,356,0.2759
дороге,53,357,0.2759
подошел,53,358,0.2759
приезд,53,359,0.2759
ошибочно,53,360,0.2759
гр,53,361,0.2759
письмо,52,362,0.2707
дня,52,363,0.2707
вперед,52,364,0.2707
матери,52,365,0.2707
оно,52,366,0.2707
двух,51,367,0.2655
les,51,368,0.2655
голос,51,369,0.2655
часто,51,370,0.2655
говорят,51,371,0.2655
видеть,51,372,0.2655
воли,51,373,0.2655
наташей,51,374,0.2655
три,51,375,0.2655
сторон,51,376,0.2655
делать,50,377,0.2603
государь,50,378,0.2603
элен,50,379,0.2603
ваше,50,380,0.2603
ж,50,381,0.2603
глазами,50,382,0.2603
своему,50,383,0.2603
сражении,50,384,0.2603
наташе,50,385,0.2603
александр,50,386,0.2603
que,49,387,0.255
сколько,49,388,0.255
особенности,49,389,0.255
которым,49,390,0.255
д,49,391,0.255
знаю,49,392,0.255
одной,49,393,0.255
издания,49,394,0.255
петербурге,48,395,0.2498
слово,48,396,0.2498
павловна,48,397,0.2498
je,48,398,0.2498
именно,48,399,0.2498
имел,48,400,0.2498
смотрел,48,401,0.2498
французски,48,402,0.2498
почему,48,403,0.2498
французами,48,404,0.2498
настроение,47,405,0.2446
армию,47,406,0.2446
ними,47,407,0.2446
сила,47,408,0.2446
ехать,47,409,0.2446
стороны,47,410,0.2446
место,47,411,0.2446
лиц,46,412,0.2394
образом,46,413,0.2394
русские,46,414,0.2394
своими,46,415,0.2394
французской,46,416,0.2394
какой,46,417,0.2394
княжне,46,418,0.2394
скоро,46,419,0.2394
вся,46,420,0.2394
всей,45,421,0.2342
ах,45,422,0.2342
петербург,45,423,0.2342
сделал,45,424,0.2342
кажется,45,425,0.2342
старого,45,426,0.2342
французского,45,427,0.2342
нас,45,428,0.2342
понять,44,429,0.229
участие,44,430,0.229
слишком,44,431,0.229
мужа,44,432,0.229
душе,44,433,0.229
каратаев,44,434,0.229
долго,43,435,0.2238
графа,43,436,0.2238
всеми,43,437,0.2238
отчего,43,438,0.2238
лет,43,439,0.2238
каждый,43,440,0.2238
вышел,43,441,0.2238
эпилог,43,442,0.2238
русский,42,443,0.2186
каким,42,444,0.2186
действия,42,445,0.2186
нынче,42,446,0.2186
марье,42,447,0.2186
особенно,42,448,0.2186
доме,42,449,0.2186
встреча,42,450,0.2186
туда,42,451,0.2186
долохова,42,452,0.2186
дела,41,453,0.2134
старый,41,454,0.2134
другого,41,455,0.2134
проговорил,41,456,0.2134
исторических,41,457,0.2134
сейчас,41,458,0.2134
лучше,41,459,0.2134
видно,41,460,0.2134
деятельности,41,461,0.2134
значение,40,462,0.2082
князем,40,463,0.2082
лошадей,40,464,0.2082
здесь,40,465,0.2082
головой,40,466,0.2082
руками,40,467,0.2082
двери,40,468,0.2082
случае,40,469,0.2082
герцог,40,470,0.2082
причины,40,471,0.2082
отношение,40,472,0.2082
дальше,40,473,0.2082
командовал,40,474,0.2082
приложение,40,475,0.2082
a,39,476,0.203
словами,39,477,0.203
вокруг,39,478,0.203
событий,39,479,0.203
приехал,39,480,0.203
представляется,39,481,0.203
весело,39,482,0.203
бывает,39,483,0.203
nicolas,39,484,0.203
могло,39,485,0.203
мысль,39,486,0.203
взгляд,39,487,0.203
представить,39,488,0.203
наташу,39,489,0.203
солдата,39,490,0.203
стали,39,491,0.203
менее,39,492,0.203
впереди,39,493,0.203
голосом,38,494,0.1978
стало,38,495,0.1978
любил,38,496,0.1978
пока,38,497,0.1978
дорогу,38,498,0.1978
людьми,38,499,0.1978
сама,38,500,0.1978
должны,38,501,0.1978
марьей,38,502,0.1978
узнал,38,503,0.1978
вследствие,38,504,0.1978
человечества,38,505,0.1978
французские,38,506,0.1978
полка,38,507,0.1978
лошадь,38,508,0.1978
толстого,38,509,0.1978
государя,37,510,0.1926
кутузову,37,511,0.1926
кампании,37,512,0.1926
одну,37,513,0.1926
русского,37,514,0.1926
война,37,515,0.1926
невозможно,37,516,0.1926
казаки,37,517,0.1926
исторические,37,518,0.1926
самый,36,519,0.1874
видела,36,520,0.1874
кого,36,521,0.1874
графини,36,522,0.1874
таки,36,523,0.1874
обратился,36,524,0.1874
лошади,36,525,0.1874
взял,36,526,0.1874
начал,36,527,0.1874
уж,36,528,0.1874
люблю,36,529,0.1874
отношении,36,530,0.1874
комнату,36,531,0.1874
та,36,532,0.1874
остановился,36,533,0.1874
комнаты,36,534,0.1874
могу,36,535,0.1874
знать,36,536,0.1874
французских,36,537,0.1874
итти,36,538,0.1874
участвовал,36,539,0.1874
тихон,36,540,0.1874
смерть,36,541,0.1874
части,36,542,0.1874
какие,35,543,0.1822
мать,35,544,0.1822
положении,35,545,0.1822
офицеров,35,546,0.1822
свой,35,547,0.1822
никакого,35,548,0.1822
говоря,35,549,0.1822
ведь,35,550,0.1822
должна,35,551,0.1822
дом,35,552,0.1822
понял,35,553,0.1822
пошел,35,554,0.1822
мари,35,555,0.1822
императора,35,556,0.1822
жюли,35,557,0.1822
письма,34,558,0.177
un,34,559,0.177
d,34,560,0.177
знала,34,561,0.177
франции,34,562,0.177
самого,34,563,0.177
такие,34,564,0.177
поступок,34,565,0.177
почувствовал,34,566,0.177
поехал,34,567,0.177
сын,34,568,0.177
прямо,34,569,0.177
другое,34,570,0.177
отца,34,571,0.177
княжной,34,572,0.177
иметь,34,573,0.177
сражение,34,574,0.177
войско,34,575,0.177
тексте,34,576,0.177
вечер,33,577,0.1718
василий,33,578,0.1718
ce,33,579,0.1718
дать,33,580,0.1718
император,33,581,0.1718
действие,33,582,0.1718
будут,33,583,0.1718
году,33,584,0.1718
первого,33,585,0.1718
жены,33,586,0.1718
желание,33,587,0.1718
другими,33,588,0.1718
новая,33,589,0.1718
пьером,33,590,0.1718
подле,33,591,0.1718
ночь,33,592,0.1718
масс,33,593,0.1718
рассказ,33,594,0.1718
романа,33,595,0.1718
имеет,32,596,0.1666
столько,32,597,0.1666
n,32,598,0.1666
глаз,32,599,0.1666
увидал,32,600,0.1666
вошел,32,601,0.1666
человеком,32,602,0.1666
любовь,32,603,0.1666
войне,32,604,0.1666
комнате,32,605,0.1666
просто,32,606,0.1666
зачем,32,607,0.1666
плен,32,608,0.1666
рассуждения,32,609,0.1666
болконского,32,610,0.1666
издании,32,611,0.1666
кн,32,612,0.1666
понимал,31,613,0.1614
какая,31,614,0.1614
которому,31,615,0.1614
адъютант,31,616,0.1614
me,31,617,0.1614
обращаясь,31,618,0.1614
ma,31,619,0.1614
офицера,31,620,0.1614
движением,31,621,0.1614
главное,31,622,0.1614
делал,31,623,0.1614
иначе,31,624,0.1614
лицом,31,625,0.1614
мимо,31,626,0.1614
вопросы,31,627,0.1614
стоял,31,628,0.1614
разных,31,629,0.1614
сына,31,630,0.1614
мальчик,31,631,0.1614
идет,31,632,0.1614
нами,31,633,0.1614
ибо,31,634,0.1614
силу,31,635,0.1614
пети,31,636,0.1614
qu,30,637,0.1562
pas,30,638,0.1562
последние,30,639,0.1562
главы,30,640,0.1562
en,30,641,0.1562
чувства,30,642,0.1562
самой,30,643,0.1562
вид,30,644,0.1562
даву,30,645,0.1562
ноги,30,646,0.1562
прибавил,30,647,0.1562
отец,30,648,0.1562
армия,30,649,0.1562
событие,30,650,0.1562
октября,30,651,0.1562
взято,30,652,0.1562
текст,30,653,0.1562
du,29,654,0.1509
армией,29,655,0.1509
горе,29,656,0.1509
рукой,29,657,0.1509
право,29,658,0.1509
однако,29,659,0.1509
княжну,29,660,0.1509
генерала,29,661,0.1509
думала,29,662,0.1509
брат,29,663,0.1509
дурно,29,664,0.1509
сначала,29,665,0.1509
последний,29,666,0.1509
дочь,29,667,0.1509
воля,29,668,0.1509
приказание,29,669,0.1509
король,29,670,0.1509
свободе,29,671,0.1509
бориса,29,672,0.1509
см,29,673,0.1509
визд,29,674,0.1509
тома,29,675,0.1509
самых,28,676,0.1457
радостно,28,677,0.1457
степени,28,678,0.1457
самые,28,679,0.1457
тысяч,28,680,0.1457
конца,28,681,0.1457
беспрестанно,28,682,0.1457
чувствовала,28,683,0.1457
души,28,684,0.1457
свете,28,685,0.1457
рана,28,686,0.1457
напротив,28,687,0.1457
бог,28,688,0.1457
сюда,28,689,0.1457
ногами,28,690,0.1457
взглядом,28,691,0.1457
сел,28,692,0.1457
князю,28,693,0.1457
подумал,28,694,0.1457
причина,28,695,0.1457
приказания,28,696,0.1457
хочу,28,697,0.1457
наполеоном,28,698,0.1457
текста,28,699,0.1457
анатоль,28,700,0.1457
дней,27,701,0.1405
думать,27,702,0.1405
молодой,27,703,0.1405
две,27,704,0.1405
москва,27,705,0.1405
известие,27,706,0.1405
тяжело,27,707,0.1405
qui,27,708,0.1405
слезы,27,709,0.1405
глазах,27,710,0.1405
николаю,27,711,0.1405
первое,27,712,0.1405
сидел,27,713,0.1405
мало,27,714,0.1405
звуки,27,715,0.1405
ясно,27,716,0.1405
сони,27,717,0.1405
шел,27,718,0.1405
одном,27,719,0.1405
голоса,27,720,0.1405
знает,27,721,0.1405
причин,27,722,0.1405
ха,27,723,0.1405
партии,27,724,0.1405
отъезд,27,725,0.1405
болконский,27,726,0.1405
несвицкий,27,727,0.1405
анны,26,728,0.1353
des,26,729,0.1353
действительно,26,730,0.1353
весьма,26,731,0.1353
главнокомандующего,26,732,0.1353
француз,26,733,0.1353
россию,26,734,0.1353
слышал,26,735,0.1353
самом,26,736,0.1353
посмотрел,26,737,0.1353
видом,26,738,0.1353
знаешь,26,739,0.1353
сторону,26,740,0.1353
постоянно,26,741,0.1353
предмет,26,742,0.1353
заметил,26,743,0.1353
улыбнулся,26,744,0.1353
поступка,26,745,0.1353
одни,26,746,0.1353
скорее,26,747,0.1353
встал,26,748,0.1353
мир,26,749,0.1353
другим,26,750,0.1353
платон,26,751,0.1353
большой,26,752,0.1353
могут,26,753,0.1353
сил,26,754,0.1353
революции,26,755,0.1353
виконт,26,756,0.1353
писатель,26,757,0.1353
народ,25,758,0.1301
делали,25,759,0.1301
трудно,25,760,0.1301
мире,25,761,0.1301
кутузовым,25,762,0.1301
третий,25,763,0.1301
человеку,25,764,0.1301
mon,25,765,0.1301
последнее,25,766,0.1301
молча,25,767,0.1301
ко,25,768,0.1301
ростовым,25,769,0.1301
хочет,25,770,0.1301
толстой,25,771,0.1301
странно,25,772,0.1301
делает,25,773,0.1301
условия,25,774,0.1301
отношения,25,775,0.1301
бородинском,25,776,0.1301
николаем,25,777,0.1301
начала,25,778,0.1301
сознание,25,779,0.1301
вышла,25,780,0.1301
конце,25,781,0.1301
послышался,25,782,0.1301
верно,25,783,0.1301
объяснение,25,784,0.1301
новое,25,785,0.1301
штаб,25,786,0.1301
правда,25,787,0.1301
период,25,788,0.1301
свобода,25,789,0.1301
войну,25,790,0.1301
затем,25,791,0.1301
автора,25,792,0.1301
находился,24,793,0.1249
положения,24,794,0.1249
столь,24,795,0.1249
громко,24,796,0.1249
on,24,797,0.1249
этими,24,798,0.1249
условий,24,799,0.1249
безухова,24,800,0.1249
сами,24,801,0.1249
мишо,24,802,0.1249
ближе,24,803,0.1249
испытывал,24,804,0.1249
выражением,24,805,0.1249
другу,24,806,0.1249
речи,24,807,0.1249
соне,24,808,0.1249
месте,24,809,0.1249
связи,24,810,0.1249
страх,24,811,0.1249
андреем,24,812,0.1249
состояла,24,813,0.1249
разговора,24,814,0.1249
пленные,24,815,0.1249
одному,24,816,0.1249
взять,24,817,0.1249
шли,24,818,0.1249
одинаково,24,819,0.1249
такого,24,820,0.1249
необходимо,24,821,0.1249
рассказывал,24,822,0.1249
одним,24,823,0.1249
также,24,824,0.1249
ночи,24,825,0.1249
план,24,826,0.1249
петр,24,827,0.1249
костра,24,828,0.1249
закричал,24,829,0.1249
михайловна,24,830,0.1249
издание,24,831,0.1249
знали,23,832,0.1197
понимая,23,833,0.1197
какого,23,834,0.1197
всему,23,835,0.1197
дочери,23,836,0.1197
дел,23,837,0.1197
п,23,838,0.1197
роль,23,839,0.1197
всякое,23,840,0.1197
женой,23,841,0.1197
первых,23,842,0.1197
условиях,23,843,0.1197
ею,23,844,0.1197
смотрела,23,845,0.1197
командир,23,846,0.1197
соней,23,847,0.1197
имели,23,848,0.1197
дверь,23,849,0.1197
ехал,23,850,0.1197
буду,23,851,0.1197
богу,23,852,0.1197
спросила,23,853,0.1197
тихо,23,854,0.1197
говорю,23,855,0.1197
находится,23,856,0.1197
нею,23,857,0.1197
частью,23,858,0.1197
хоть,23,859,0.1197
состоит,23,860,0.1197
наши,23,861,0.1197
историков,23,862,0.1197
хотелось,23,863,0.1197
поводу,23,864,0.1197
понятие,23,865,0.1197
курсив,23,866,0.1197
берем,23,867,0.1197
высших,22,868,0.1145
павловны,22,869,0.1145
бородинского,22,870,0.1145
une,22,871,0.1145
духа,22,872,0.1145
радость,22,873,0.1145
трех,22,874,0.1145
видал,22,875,0.1145
желая,22,876,0.1145
службе,22,877,0.1145
милый,22,878,0.1145
рассказал,22,879,0.1145
людям,22,880,0.1145
брата,22,881,0.1145
едва,22,882,0.1145
таких,22,883,0.1145
смысл,22,884,0.1145
отвернулся,22,885,0.1145
середине,22,886,0.1145
темноте,22,887,0.1145
рода,22,888,0.1145
думаю,22,889,0.1145
офицеры,22,890,0.1145
ряд,22,891,0.1145
конец,22,892,0.1145
наполеону,22,893,0.1145
представление,22,894,0.1145
наука,22,895,0.1145
закон,22,896,0.1145
воль,22,897,0.1145
бонапарте,22,898,0.1145
анатоля,22,899,0.1145
вр,22,900,0.1145
гостиной,21,901,0.1093
общие,21,902,0.1093
ne,21,903,0.1093
bien,21,904,0.1093
другом,21,905,0.1093
билибин,21,906,0.1093
около,21,907,0.1093
узнав,21,908,0.1093
вовсе,21,909,0.1093
общества,21,910,0.1093
полк,21,911,0.1093
женщины,21,912,0.1093
моя,21,913,0.1093
многих,21,914,0.1093
стала,21,915,0.1093
понимаю,21,916,0.1093
знаете,21,917,0.1093
минуты,21,918,0.1093
дети,21,919,0.1093
совета,21,920,0.1093
страшно,21,921,0.1093
одною,21,922,0.1093
счастье,21,923,0.1093
самым,21,924,0.1093
сидела,21,925,0.1093
волнение,21,926,0.1093
жить,21,927,0.1093
сущность,21,928,0.1093
возможность,21,929,0.1093
каждого,21,930,0.1093
везде,21,931,0.1093
мгновение,21,932,0.1093
делают,21,933,0.1093
каком,21,934,0.1093
удержать,21,935,0.1093
дороги,21,936,0.1093
казак,21,937,0.1093
велел,21,938,0.1093
рассказывать,21,939,0.1093
историк,21,940,0.1093
княгиня,21,941,0.1093
н,21,942,0.1093
петербурга,20,943,0.1041
значения,20,944,0.1041
неожиданно,20,945,0.1041
plus,20,946,0.1041
ипполит,20,947,0.1041
василия,20,948,0.1041
вера,20,949,0.1041
завтра,20,950,0.1041
возможности,20,951,0.1041
чуть,20,952,0.1041
dans,20,953,0.1041
считал,20,954,0.1041
деньги,20,955,0.1041
внимание,20,956,0.1041
мере,20,957,0.1041
жене,20,958,0.1041
таком,20,959,0.1041
разве,20,960,0.1041
новые,20,961,0.1041
состоянии,20,962,0.1041
оглянулся,20,963,0.1041
указывая,20,964,0.1041
целью,20,965,0.1041
пути,20,966,0.1041
поле,20,967,0.1041
виде,20,968,0.1041
наконец,20,969,0.1041
вне,20,970,0.1041
радости,20,971,0.1041
жил,20,972,0.1041
вполне,20,973,0.1041
понимать,20,974,0.1041
мной,20,975,0.1041
существует,20,976,0.1041
ума,20,977,0.1041
отступление,20,978,0.1041
ваши,20,979,0.1041
денисову,20,980,0.1041
старой,20,981,0.1041
сзади,20,982,0.1041
начале,20,983,0.1041
первая,20,984,0.1041
де,20,985,0.1041
иностранных,20,986,0.1041
шопотом,19,987,0.0989
распоряжения,19,988,0.0989
повторил,19,989,0.0989
всякий,19,990,0.0989
церкви,19,991,0.0989
числе,19,992,0.0989
багратион,19,993,0.0989
случилось,19,994,0.0989
видели,19,995,0.0989
легко,19,996,0.0989
тою,19,997,0.0989
общество,19,998,0.0989
любила,19,999,0.0989
сильнее,19,1000,0.0989
радостное,19,1001,0.0989
хотела,19,1002,0.0989
службу,19,1003,0.0989
бога,19,1004,0.0989
графине,19,1005,0.0989
рядом,19,1006,0.0989
взгляде,19,1007,0.0989
солдатами,19,1008,0.0989
четыре,19,1009,0.0989
изредка,19,1010,0.0989
оглядываясь,19,1011,0.0989
другую,19,1012,0.0989
крикнул,19,1013,0.0989
которыми,19,1014,0.0989
историю,19,1015,0.0989
улыбка,19,1016,0.0989
неприятно,19,1017,0.0989
стараясь,19,1018,0.0989
pour,19,1019,0.0989
багратиона,19,1020,0.0989
корпусом,19,1021,0.0989
генералов,19,1022,0.0989
иванович,19,1023,0.0989
поспешно,19,1024,0.0989
происходит,19,1025,0.0989
вопроса,19,1026,0.0989
понятия,19,1027,0.0989
историками,19,1028,0.0989
герцога,19,1029,0.0989
полковник,19,1030,0.0989
законам,19,1031,0.0989
детей,19,1032,0.0989
министр,19,1033,0.0989
австрийский,19,1034,0.0989
карл,19,1035,0.0989
жан,19,1036,0.0989
вещи,18,1037,0.0937
вечера,18,1038,0.0937
никого,18,1039,0.0937
j,18,1040,0.0937
être,18,1041,0.0937
послышались,18,1042,0.0937
писал,18,1043,0.0937
известия,18,1044,0.0937
болезни,18,1045,0.0937
больших,18,1046,0.0937
французам,18,1047,0.0937
увидав,18,1048,0.0937
впоследствии,18,1049,0.0937
маленький,18,1050,0.0937
верст,18,1051,0.0937
жена,18,1052,0.0937
количество,18,1053,0.0937
молодых,18,1054,0.0937
продолжала,18,1055,0.0937
князе,18,1056,0.0937
андрее,18,1057,0.0937
необходимость,18,1058,0.0937
впечатление,18,1059,0.0937
сих,18,1060,0.0937
руках,18,1061,0.0937
горы,18,1062,0.0937
оба,18,1063,0.0937
соню,18,1064,0.0937
выше,18,1065,0.0937
жизнью,18,1066,0.0937
товарищей,18,1067,0.0937
спокойно,18,1068,0.0937
смотреть,18,1069,0.0937
ожидая,18,1070,0.0937
различных,18,1071,0.0937
спрашивал,18,1072,0.0937
равно,18,1073,0.0937
наше,18,1074,0.0937
огонь,18,1075,0.0937
город,18,1076,0.0937
далеко,18,1077,0.0937
хуже,18,1078,0.0937
боялся,18,1079,0.0937
андрею,18,1080,0.0937
можем,18,1081,0.0937
взглянул,18,1082,0.0937
приезда,18,1083,0.0937
явлений,18,1084,0.0937
законов,18,1085,0.0937
пришли,18,1086,0.0937
казаков,18,1087,0.0937
главнокомандующий,18,1088,0.0937
сохранены,18,1089,0.0937
grand,18,1090,0.0937
чему,18,1091,0.0937
французская,18,1092,0.0937
объяснить,18,1093,0.0937
чорт,18,1094,0.0937
маленькой,18,1095,0.0937
домой,18,1096,0.0937
ноября,18,1097,0.0937
деятель,18,1098,0.0937
приказаний,18,1099,0.0937
переведены,18,1100,0.0937
большие,17,1101,0.0885
настоящего,17,1102,0.0885
чтение,17,1103,0.0885
строго,17,1104,0.0885
получил,17,1105,0.0885
si,17,1106,0.0885
сердито,17,1107,0.0885
знакомых,17,1108,0.0885
хочешь,17,1109,0.0885
вспомнил,17,1110,0.0885
ничем,17,1111,0.0885
казались,17,1112,0.0885
lle,17,1113,0.0885
свет,17,1114,0.0885
неловко,17,1115,0.0885
русскими,17,1116,0.0885
совершилось,17,1117,0.0885
любить,17,1118,0.0885
