token,count,rank,per_1k
этой,95,144,0.7447
нему,95,145,0.7447
два,95,146,0.7447
видимо,94,147,0.7369
стал,94,148,0.7369
офицер,94,149,0.7369
своим,93,150,0.729
своих,92,151,0.7212
через,92,152,0.7212
сражения,91,153,0.7133
можно,91,154,0.7133
руку,91,155,0.7133
которая,91,156,0.7133
думал,90,157,0.7055
одного,90,158,0.7055
всего,88,159,0.6898
друг,88,160,0.6898
пьеру,88,161,0.6898
le,87,162,0.682
голову,87,163,0.682
войск,87,164,0.682
котором,86,165,0.6741
нужно,86,166,0.6741
кроме,86,167,0.6741
нам,86,168,0.6741
против,85,169,0.6663
говорили,83,170,0.6506
даже,83,171,0.6506
лица,83,172,0.6506
движения,83,173,0.6506
знал,82,174,0.6428
ростов,82,175,0.6428
марьи,82,176,0.6428
над,81,177,0.635
ежели,81,178,0.635
точно,81,179,0.635
долохов,81,180,0.635
ростова,80,181,0.6271
мысли,80,182,0.6271
власть,80,183,0.6271
отвечал,79,184,0.6193
нем,79,185,0.6193
москве,79,186,0.6193
вместе,79,187,0.6193
анна,78,188,0.6114
vous,78,189,0.6114
княжны,78,190,0.6114
историки,78,191,0.6114
хотя,77,192,0.6036
минуту,77,193,0.6036
чего,77,194,0.6036
говорить,77,195,0.6036
движение,77,196,0.6036
хотел,75,197,0.5879
там,75,198,0.5879
видел,75,199,0.5879
совершенно,74,200,0.5801
французы,74,201,0.5801
спросил,74,202,0.5801
назад,73,203,0.5722
этим,72,204,0.5644
самое,72,205,0.5644
необходимости,72,206,0.5644
других,71,207,0.5566
чувствовал,71,208,0.5566
эту,71,209,0.5566
совсем,70,210,0.5487
денисова,69,211,0.5409
est,68,212,0.533
нельзя,68,213,0.533
цель,68,214,0.533
пленных,68,215,0.533
положение,67,216,0.5252
таким,67,217,0.5252
первый,67,218,0.5252
чувство,67,219,0.5252
дома,66,220,0.5174
тебя,66,221,0.5174
соня,66,222,0.5174
никто,65,223,0.5095
la,65,224,0.5095
тоже,65,225,0.5095
которую,65,226,0.5095
почти,65,227,0.5095
свободы,65,228,0.5095
александра,65,229,0.5095
строки,65,230,0.5095
опечатка,65,231,0.5095
своею,64,232,0.5017
москву,64,233,0.5017
куда,64,234,0.5017
мира,64,235,0.5017
вопрос,63,236,0.4939
много,63,237,0.4939
à,63,238,0.4939
события,63,239,0.4939
чтó,63,240,0.4939
глядя,63,241,0.4939
м,63,242,0.4939
руки,63,243,0.4939
очевидно,63,244,0.4939
история,63,245,0.4939
быстро,62,246,0.486
говорила,62,247,0.486
могла,62,248,0.486
той,62,249,0.486
одна,61,250,0.4782
часть,61,251,0.4782
пор,61,252,0.4782
друга,61,253,0.4782
собой,61,254,0.4782
ту,61,255,0.4782
перевода,61,256,0.4782
другие,60,257,0.4703
всю,60,258,0.4703
власти,60,259,0.4703
улыбаясь,59,260,0.4625
тотчас,59,261,0.4625
невольно,59,262,0.4625
граф,59,263,0.4625
деятельность,59,264,0.4625
тебе,59,265,0.4625
мой,59,266,0.4625
народа,58,267,0.4547
улыбкой,58,268,0.4547
продолжал,58,269,0.4547
тут,58,270,0.4547
солдаты,58,271,0.4547
смерти,57,272,0.4468
могли,57,273,0.4468
своем,57,274,0.4468
любви,57,275,0.4468
цели,57,276,0.4468
ростовых,57,277,0.4468
этому,57,278,0.4468
сделать,56,279,0.439
должно,56,280,0.439
выражение,56,281,0.439
русской,56,282,0.439
должен,55,283,0.4311
россии,55,284,0.4311
собою,55,285,0.4311
давно,54,286,0.4233
иногда,54,287,0.4233
лице,54,288,0.4233
народов,54,289,0.4233
борис,54,290,0.4233
et,53,291,0.4155
какое,53,292,0.4155
года,53,293,0.4155
дороге,53,294,0.4155
подошел,53,295,0.4155
приезд,53,296,0.4155
ошибочно,53,297,0.4155
гр,53,298,0.4155
письмо,52,299,0.4076
дня,52,300,0.4076
вперед,52,301,0.4076
матери,52,302,0.4076
двух,51,303,0.3998
les,51,304,0.3998
голос,51,305,0.3998
часто,51,306,0.3998
говорят,51,307,0.3998
видеть,51,308,0.3998
воли,51,309,0.3998
наташей,51,310,0.3998
три,51,311,0.3998
сторон,51,312,0.3998
делать,50,313,0.3919
государь,50,314,0.3919
элен,50,315,0.3919
ваше,50,316,0.3919
ж,50,317,0.3919
глазами,50,318,0.3919
своему,50,319,0.3919
сражении,50,320,0.3919
наташе,50,321,0.3919
александр,50,322,0.3919
que,49,323,0.3841
сколько,49,324,0.3841
особенности,49,325,0.3841
которым,49,326,0.3841
д,49,327,0.3841
знаю,49,328,0.3841
одной,49,329,0.3841
издания,49,330,0.3841
петербурге,48,331,0.3763
слово,48,332,0.3763
павловна,48,333,0.3763
je,48,334,0.3763
именно,48,335,0.3763
имел,48,336,0.3763
смотрел,48,337,0.3763
французски,48,338,0.3763
французами,48,339,0.3763
настроение,47,340,0.3684
армию,47,341,0.3684
ними,47,342,0.3684
сила,47,343,0.3684
ехать,47,344,0.3684
стороны,47,345,0.3684
место,47,346,0.3684
лиц,46,347,0.3606
образом,46,348,0.3606
своими,46,349,0.3606
французской,46,350,0.3606
какой,46,351,0.3606
княжне,46,352,0.3606
скоро,46,353,0.3606
всей,45,354,0.3528
ах,45,355,0.3528
петербург,45,356,0.3528
сделал,45,357,0.3528
кажется,45,358,0.3528
старого,45,359,0.3528
французского,45,360,0.3528
нас,45,361,0.3528
понять,44,362,0.3449
участие,44,363,0.3449
слишком,44,364,0.3449
мужа,44,365,0.3449
душе,44,366,0.3449
каратаев,44,367,0.3449
долго,43,368,0.3371
графа,43,369,0.3371
всеми,43,370,0.3371
отчего,43,371,0.3371
лет,43,372,0.3371
каждый,43,373,0.3371
вышел,43,374,0.3371
эпилог,43,375,0.3371
каким,42,376,0.3292
действия,42,377,0.3292
нынче,42,378,0.3292
марье,42,379,0.3292
особенно,42,380,0.3292
доме,42,381,0.3292
встреча,42,382,0.3292
туда,42,383,0.3292
долохова,42,384,0.3292
дела,41,385,0.3214
старый,41,386,0.3214
другого,41,387,0.3214
проговорил,41,388,0.3214
исторических,41,389,0.3214
лучше,41,390,0.3214
видно,41,391,0.3214
деятельности,41,392,0.3214
значение,40,393,0.3136
князем,40,394,0.3136
лошадей,40,395,0.3136
головой,40,396,0.3136
руками,40,397,0.3136
двери,40,398,0.3136
случае,40,399,0.3136
герцог,40,400,0.3136
причины,40,401,0.3136
отношение,40,402,0.3136
дальше,40,403,0.3136
командовал,40,404,0.3136
приложение,40,405,0.3136
словами,39,406,0.3057
вокруг,39,407,0.3057
событий,39,408,0.3057
приехал,39,409,0.3057
представляется,39,410,0.3057
весело,39,411,0.3057
бывает,39,412,0.3057
nicolas,39,413,0.3057
могло,39,414,0.3057
мысль,39,415,0.3057
взгляд,39,416,0.3057
представить,39,417,0.3057
наташу,39,418,0.3057
солдата,39,419,0.3057
стали,39,420,0.3057
менее,39,421,0.3057
впереди,39,422,0.3057
голосом,38,423,0.2979
стало,38,424,0.2979
любил,38,425,0.2979
пока,38,426,0.2979
дорогу,38,427,0.2979
людьми,38,428,0.2979
должны,38,429,0.2979
марьей,38,430,0.2979
узнал,38,431,0.2979
вследствие,38,432,0.2979
человечества,38,433,0.2979
французские,38,434,0.2979
полка,38,435,0.2979
лошадь,38,436,0.2979
толстого,38,437,0.2979
государя,37,438,0.29
кутузову,37,439,0.29
кампании,37,440,0.29
одну,37,441,0.29
русского,37,442,0.29
война,37,443,0.29
невозможно,37,444,0.29
казаки,37,445,0.29
исторические,37,446,0.29
самый,36,447,0.2822
видела,36,448,0.2822
кого,36,449,0.2822
графини,36,450,0.2822
таки,36,451,0.2822
обратился,36,452,0.2822
лошади,36,453,0.2822
взял,36,454,0.2822
начал,36,455,0.2822
уж,36,456,0.2822
люблю,36,457,0.2822
отношении,36,458,0.2822
комнату,36,459,0.2822
остановился,36,460,0.2822
комнаты,36,461,0.2822
могу,36,462,0.2822
знать,36,463,0.2822
французских,36,464,0.2822
итти,36,465,0.2822
участвовал,36,466,0.2822
тихон,36,467,0.2822
смерть,36,468,0.2822
части,36,469,0.2822
какие,35,470,0.2744
мать,35,471,0.2744
положении,35,472,0.2744
офицеров,35,473,0.2744
свой,35,474,0.2744
никакого,35,475,0.2744
говоря,35,476,0.2744
ведь,35,477,0.2744
должна,35,478,0.2744
дом,35,479,0.2744
понял,35,480,0.2744
пошел,35,481,0.2744
мари,35,482,0.2744
императора,35,483,0.2744
жюли,35,484,0.2744
письма,34,485,0.2665
un,34,486,0.2665
d,34,487,0.2665
знала,34,488,0.2665
франции,34,489,0.2665
самого,34,490,0.2665
поступок,34,491,0.2665
почувствовал,34,492,0.2665
поехал,34,493,0.2665
сын,34,494,0.2665
прямо,34,495,0.2665
отца,34,496,0.2665
княжной,34,497,0.2665
иметь,34,498,0.2665
сражение,34,499,0.2665
войско,34,500,0.2665
тексте,34,501,0.2665
вечер,33,502,0.2587
василий,33,503,0.2587
ce,33,504,0.2587
дать,33,505,0.2587
император,33,506,0.2587
действие,33,507,0.2587
будут,33,508,0.2587
году,33,509,0.2587
первого,33,510,0.2587
жены,33,511,0.2587
желание,33,512,0.2587
другими,33,513,0.2587
новая,33,514,0.2587
пьером,33,515,0.2587
подле,33,516,0.2587
ночь,33,517,0.2587
масс,33,518,0.2587
рассказ,33,519,0.2587
романа,33,520,0.2587
имеет,32,521,0.2508
столько,32,522,0.2508
n,32,523,0.2508
глаз,32,524,0.2508
увидал,32,525,0.2508
вошел,32,526,0.2508
человеком,32,527,0.2508
любовь,32,528,0.2508
войне,32,529,0.2508
комнате,32,530,0.2508
просто,32,531,0.2508
плен,32,532,0.2508
рассуждения,32,533,0.2508
болконского,32,534,0.2508
издании,32,535,0.2508
кн,32,536,0.2508
понимал,31,537,0.243
какая,31,538,0.243
которому,31,539,0.243
адъютант,31,540,0.243
me,31,541,0.243
обращаясь,31,542,0.243
ma,31,543,0.243
офицера,31,544,0.243
движением,31,545,0.243
главное,31,546,0.243
делал,31,547,0.243
иначе,31,548,0.243
лицом,31,549,0.243
мимо,31,550,0.243
вопросы,31,551,0.243
стоял,31,552,0.243
разных,31,553,0.243
сына,31,554,0.243
мальчик,31,555,0.243
идет,31,556,0.243
нами,31,557,0.243
ибо,31,558,0.243
силу,31,559,0.243
пети,31,560,0.243
qu,30,561,0.2352
pas,30,562,0.2352
последние,30,563,0.2352
главы,30,564,0.2352
en,30,565,0.2352
чувства,30,566,0.2352
самой,30,567,0.2352
вид,30,568,0.2352
даву,30,569,0.2352
ноги,30,570,0.2352
прибавил,30,571,0.2352
отец,30,572,0.2352
армия,30,573,0.2352
событие,30,574,0.2352
октября,30,575,0.2352
взято,30,576,0.2352
текст,30,577,0.2352
du,29,578,0.2273
армией,29,579,0.2273
горе,29,580,0.2273
рукой,29,581,0.2273
право,29,582,0.2273
однако,29,583,0.2273
княжну,29,584,0.2273
генерала,29,585,0.2273
думала,29,586,0.2273
брат,29,587,0.2273
дурно,29,588,0.2273
сначала,29,589,0.2273
последний,29,590,0.2273
дочь,29,591,0.2273
воля,29,592,0.2273
приказание,29,593,0.2273
король,29,594,0.2273
свободе,29,595,0.2273
бориса,29,596,0.2273
визд,29,597,0.2273
тома,29,598,0.2273
самых,28,599,0.2195
радостно,28,600,0.2195
степени,28,601,0.2195
самые,28,602,0.2195
тысяч,28,603,0.2195
конца,28,604,0.2195
беспрестанно,28,605,0.2195
чувствовала,28,606,0.2195
души,28,607,0.2195
свете,28,608,0.2195
рана,28,609,0.2195
напротив,28,610,0.2195
сюда,28,611,0.2195
ногами,28,612,0.2195
взглядом,28,613,0.2195
сел,28,614,0.2195
князю,28,615,0.2195
подумал,28,616,0.2195
причина,28,617,0.2195
приказания,28,618,0.2195
хочу,28,619,0.2195
наполеоном,28,620,0.2195
текста,28,621,0.2195
анатоль,28,622,0.2195
дней,27,623,0.2117
думать,27,624,0.2117
молодой,27,625,0.2117
две,27,626,0.2117
москва,27,627,0.2117
известие,27,628,0.2117
тяжело,27,629,0.2117
qui,27,630,0.2117
слезы,27,631,0.2117
глазах,27,632,0.2117
николаю,27,633,0.2117
первое,27,634,0.2117
сидел,27,635,0.2117
мало,27,636,0.2117
звуки,27,637,0.2117
ясно,27,638,0.2117
сони,27,639,0.2117
шел,27,640,0.2117
одном,27,641,0.2117
голоса,27,642,0.2117
знает,27,643,0.2117
причин,27,644,0.2117
ха,27,645,0.2117
партии,27,646,0.2117
отъезд,27,647,0.2117
болконский,27,648,0.2117
несвицкий,27,649,0.2117
анны,26,650,0.2038
des,26,651,0.2038
действительно,26,652,0.2038
весьма,26,653,0.2038
главнокомандующего,26,654,0.2038
француз,26,655,0.2038
россию,26,656,0.2038
слышал,26,657,0.2038
самом,26,658,0.2038
посмотрел,26,659,0.2038
видом,26,660,0.2038
знаешь,26,661,0.2038
сторону,26,662,0.2038
постоянно,26,663,0.2038
предмет,26,664,0.2038
заметил,26,665,0.2038
улыбнулся,26,666,0.2038
поступка,26,667,0.2038
одни,26,668,0.2038
скорее,26,669,0.2038
встал,26,670,0.2038
мир,26,671,0.2038
другим,26,672,0.2038
платон,26,673,0.2038
большой,26,674,0.2038
могут,26,675,0.2038
сил,26,676,0.2038
революции,26,677,0.2038
виконт,26,678,0.2038
писатель,26,679,0.2038
народ,25,680,0.196
делали,25,681,0.196
трудно,25,682,0.196
мире,25,683,0.196
кутузовым,25,684,0.196
третий,25,685,0.196
человеку,25,686,0.196
mon,25,687,0.196
последнее,25,688,0.196
молча,25,689,0.196
ко,25,690,0.196
ростовым,25,691,0.196
хочет,25,692,0.196
толстой,25,693,0.196
странно,25,694,0.196
делает,25,695,0.196
условия,25,696,0.196
отношения,25,697,0.196
бородинском,25,698,0.196
николаем,25,699,0.196
начала,25,700,0.196
сознание,25,701,0.196
вышла,25,702,0.196
конце,25,703,0.196
послышался,25,704,0.196
верно,25,705,0.196
объяснение,25,706,0.196
новое,25,707,0.196
штаб,25,708,0.196
правда,25,709,0.196
период,25,710,0.196
свобода,25,711,0.196
войну,25,712,0.196
затем,25,713,0.196
автора,25,714,0.196
находился,24,715,0.1881
положения,24,716,0.1881
столь,24,717,0.1881
громко,24,718,0.1881
on,24,719,0.1881
этими,24,720,0.1881
условий,24,721,0.1881
безухова,24,722,0.1881
мишо,24,723,0.1881
ближе,24,724,0.1881
испытывал,24,725,0.1881
выражением,24,726,0.1881
другу,24,727,0.1881
речи,24,728,0.1881
соне,24,729,0.1881
месте,24,730,0.1881
связи,24,731,0.1881
страх,24,732,0.1881
андреем,24,733,0.1881
состояла,24,734,0.1881
разговора,24,735,0.1881
пленные,24,736,0.1881
одному,24,737,0.1881
взять,24,738,0.1881
шли,24,739,0.1881
одинаково,24,740,0.1881
такого,24,741,0.1881
необходимо,24,742,0.1881
рассказывал,24,743,0.1881
одним,24,744,0.1881
также,24,745,0.1881
ночи,24,746,0.1881
план,24,747,0.1881
петр,24,748,0.1881
костра,24,749,0.1881
закричал,24,750,0.1881
михайловна,24,751,0.1881
издание,24,752,0.1881
знали,23,753,0.1803
понимая,23,754,0.1803
какого,23,755,0.1803
всему,23,756,0.1803
дочери,23,757,0.1803
дел,23,758,0.1803
п,23,759,0.1803
роль,23,760,0.1803
женой,23,761,0.1803
первых,23,762,0.1803
условиях,23,763,0.1803
ею,23,764,0.1803
смотрела,23,765,0.1803
командир,23,766,0.1803
соней,23,767,0.1803
имели,23,768,0.1803
дверь,23,769,0.1803
ехал,23,770,0.1803
буду,23,771,0.1803
богу,23,772,0.1803
спросила,23,773,0.1803
тихо,23,774,0.1803
говорю,23,775,0.1803
находится,23,776,0.1803
нею,23,777,0.1803
частью,23,778,0.1803
хоть,23,779,0.1803
состоит,23,780,0.1803
наши,23,781,0.1803
историков,23,782,0.1803
хотелось,23,783,0.1803
поводу,23,784,0.1803
понятие,23,785,0.1803
курсив,23,786,0.1803
берем,23,787,0.1803
высших,22,788,0.1725
павловны,22,789,0.1725
бородинского,22,790,0.1725
une,22,791,0.1725
духа,22,792,0.1725
радость,22,793,0.1725
трех,22,794,0.1725
видал,22,795,0.1725
желая,22,796,0.1725
службе,22,797,0.1725
милый,22,798,0.1725
рассказал,22,799,0.1725
людям,22,800,0.1725
брата,22,801,0.1725
едва,22,802,0.1725
таких,22,803,0.1725
смысл,22,804,0.1725
отвернулся,22,805,0.1725
середине,22,806,0.1725
темноте,22,807,0.1725
рода,22,808,0.1725
думаю,22,809,0.1725
офицеры,22,810,0.1725
ряд,22,811,0.1725
конец,22,812,0.1725
наполеону,22,813,0.1725
представление,22,814,0.1725
наука,22,815,0.1725
закон,22,816,0.1725
воль,22,817,0.1725
бонапарте,22,818,0.1725
анатоля,22,819,0.1725
вр,22,820,0.1725
гостиной,21,821,0.1646
общие,21,822,0.1646
ne,21,823,0.1646
bien,21,824,0.1646
другом,21,825,0.1646
билибин,21,826,0.1646
около,21,827,0.1646
узнав,21,828,0.1646
вовсе,21,829,0.1646
общества,21,830,0.1646
полк,21,831,0.1646
женщины,21,832,0.1646
моя,21,833,0.1646
многих,21,834,0.1646
стала,21,835,0.1646
понимаю,21,836,0.1646
знаете,21,837,0.1646
минуты,21,838,0.1646
дети,21,839,0.1646
совета,21,840,0.1646
страшно,21,841,0.1646
одною,21,842,0.1646
счастье,21,843,0.1646
самым,21,844,0.1646
сидела,21,845,0.1646
волнение,21,846,0.1646
жить,21,847,0.1646
сущность,21,848,0.1646
возможность,21,849,0.1646
каждого,21,850,0.1646
везде,21,851,0.1646
мгновение,21,852,0.1646
делают,21,853,0.1646
каком,21,854,0.1646
удержать,21,855,0.1646
дороги,21,856,0.1646
казак,21,857,0.1646
велел,21,858,0.1646
рассказывать,21,859,0.1646
историк,21,860,0.1646
княгиня,21,861,0.1646
н,21,862,0.1646
петербурга,20,863,0.1568
значения,20,864,0.1568
неожиданно,20,865,0.1568
plus,20,866,0.1568
ипполит,20,867,0.1568
василия,20,868,0.1568
вера,20,869,0.1568
завтра,20,870,0.1568
возможности,20,871,0.1568
чуть,20,872,0.1568
dans,20,873,0.1568
считал,20,874,0.1568
деньги,20,875,0.1568
внимание,20,876,0.1568
мере,20,877,0.1568
жене,20,878,0.1568
таком,20,879,0.1568
новые,20,880,0.1568
состоянии,20,881,0.1568
оглянулся,20,882,0.1568
указывая,20,883,0.1568
целью,20,884,0.1568
пути,20,885,0.1568
поле,20,886,0.1568
виде,20,887,0.1568
наконец,20,888,0.1568
вне,20,889,0.1568
радости,20,890,0.1568
жил,20,891,0.1568
вполне,20,892,0.1568
понимать,20,893,0.1568
мной,20,894,0.1568
существует,20,895,0.1568
ума,20,896,0.1568
отступление,20,897,0.1568
денисову,20,898,0.1568
старой,20,899,0.1568
сзади,20,900,0.1568
начале,20,901,0.1568
первая,20,902,0.1568
де,20,903,0.1568
иностранных,20,904,0.1568
шопотом,19,905,0.1489
распоряжения,19,906,0.1489
повторил,19,907,0.1489
церкви,19,908,0.1489
числе,19,909,0.1489
багратион,19,910,0.1489
случилось,19,911,0.1489
видели,19,912,0.1489
легко,19,913,0.1489
тою,19,914,0.1489
общество,19,915,0.1489
любила,19,916,0.1489
сильнее,19,917,0.1489
радостное,19,918,0.1489
хотела,19,919,0.1489
службу,19,920,0.1489
бога,19,921,0.1489
графине,19,922,0.1489
рядом,19,923,0.1489
взгляде,19,924,0.1489
солдатами,19,925,0.1489
четыре,19,926,0.1489
изредка,19,927,0.1489
оглядываясь,19,928,0.1489
другую,19,929,0.1489
крикнул,19,930,0.1489
которыми,19,931,0.1489
историю,19,932,0.1489
улыбка,19,933,0.1489
неприятно,19,934,0.1489
стараясь,19,935,0.1489
pour,19,936,0.1489
багратиона,19,937,0.1489
корпусом,19,938,0.1489
генералов,19,939,0.1489
иванович,19,940,0.1489
поспешно,19,941,0.1489
происходит,19,942,0.1489
вопроса,19,943,0.1489
понятия,19,944,0.1489
историками,19,945,0.1489
герцога,19,946,0.1489
полковник,19,947,0.1489
законам,19,948,0.1489
детей,19,949,0.1489
министр,19,950,0.1489
австрийский,19,951,0.1489
карл,19,952,0.1489
жан,19,953,0.1489
вещи,18,954,0.1411
вечера,18,955,0.1411
никого,18,956,0.1411
j,18,957,0.1411
être,18,958,0.1411
послышались,18,959,0.1411
писал,18,960,0.1411
известия,18,961,0.1411
болезни,18,962,0.1411
больших,18,963,0.1411
французам,18,964,0.1411
увидав,18,965,0.1411
впоследствии,18,966,0.1411
маленький,18,967,0.1411
верст,18,968,0.1411
жена,18,969,0.1411
количество,18,970,0.1411
молодых,18,971,0.1411
продолжала,18,972,0.1411
князе,18,973,0.1411
андрее,18,974,0.1411
необходимость,18,975,0.1411
впечатление,18,976,0.1411
сих,18,977,0.1411
руках,18,978,0.1411
горы,18,979,0.1411
оба,18,980,0.1411
соню,18,981,0.1411
выше,18,982,0.1411
жизнью,18,983,0.1411
товарищей,18,984,0.1411
спокойно,18,985,0.1411
смотреть,18,986,0.1411
ожидая,18,987,0.1411
различных,18,988,0.1411
спрашивал,18,989,0.1411
равно,18,990,0.1411
наше,18,991,0.1411
огонь,18,992,0.1411
город,18,993,0.1411
далеко,18,994,0.1411
хуже,18,995,0.1411
боялся,18,996,0.1411
андрею,18,997,0.1411
можем,18,998,0.1411
взглянул,18,999,0.1411
приезда,18,1000,0.1411
явлений,18,1001,0.1411
законов,18,1002,0.1411
пришли,18,1003,0.1411
казаков,18,1004,0.1411
главнокомандующий,18,1005,0.1411
сохранены,18,1006,0.1411
grand,18,1007,0.1411
чему,18,1008,0.1411
французская,18,1009,0.1411
объяснить,18,1010,0.1411
чорт,18,1011,0.1411
маленькой,18,1012,0.1411
домой,18,1013,0.1411
ноября,18,1014,0.1411
деятель,18,1015,0.1411
приказаний,18,1016,0.1411
переведены,18,1017,0.1411
большие,17,1018,0.1333
настоящего,17,1019,0.1333
чтение,17,1020,0.1333
строго,17,1021,0.1333
получил,17,1022,0.1333
si,17,1023,0.1333
сердито,17,1024,0.1333
знакомых,17,1025,0.1333
хочешь,17,1026,0.1333
вспомнил,17,1027,0.1333
ничем,17,1028,0.1333
казались,17,1029,0.1333
lle,17,1030,0.1333
свет,17,1031,0.1333
неловко,17,1032,0.1333
русскими,17,1033,0.1333
совершилось,17,1034,0.1333
любить,17,1035,0.1333
смысла,17,1036,0.1333
ребенка,17,1037,0.1333
маршал,17,1038,0.1333
виду,17,1039,0.1333
числа,17,1040,0.1333
мужик,17,1041,0.1333
душу,17,1042,0.1333
другая,17,1043,0.1333
наш,17,1044,0.1333
серьезно,17,1045,0.1333
теми,17,1046,0.1333
большую,17,1047,0.1333
хочется,17,1048,0.1333
мнению,17,1049,0.1333
умер,17,1050,0.1333
раза,17,1051,0.1333
заметив,17,1052,0.1333
восток,17,1053,0.1333
законы,17,1054,0.1333
главе,17,1055,0.1333
штаба,17,1056,0.1333
ермолов,17,1057,0.1333
хотите,17,1058,0.1333
лесу,17,1059,0.1333
известно,17,1060,0.1333
знаем,17,1061,0.1333
ребенок,17,1062,0.1333
видит,17,1063,0.1333
капрал,17,1064,0.1333
держал,17,1065,0.1333
деревне,17,1066,0.1333
благо,17,1067,0.1333
долоховым,17,1068,0.1333
эсаул,17,1069,0.1333
стол,17,1070,0.1333
господа,17,1071,0.1333
обед,17,1072,0.1333
год,17,1073,0.1333
александре,17,1074,0.1333
поездка,17,1075,0.1333
обе,16,1076,0.1254
русским,16,1077,0.1254
болезнь,16,1078,0.1254
обыкновенно,16,1079,0.1254
très,16,1080,0.1254
ai,16,1081,0.1254
mais,16,1082,0.1254
мои,16,1083,0.1254
приятно,16,1084,0.1254
муж,16,1085,0.1254
ужасно,16,1086,0.1254
михаил,16,1087,0.1254
мое,16,1088,0.1254
ответ,16,1089,0.1254
форме,16,1090,0.1254
votre,16,1091,0.1254
жители,16,1092,0.1254
виноват,16,1093,0.1254
событии,16,1094,0.1254
участия,16,1095,0.1254
гусар,16,1096,0.1254
близко,16,1097,0.1254
покраснел,16,1098,0.1254
скажу,16,1099,0.1254
гостей,16,1100,0.1254
марью,16,1101,0.1254
свободным,16,1102,0.1254
пошла,16,1103,0.1254
ходил,16,1104,0.1254
оттого,16,1105,0.1254
слава,16,1106,0.1254
лежал,16,1107,0.1254
значит,16,1108,0.1254
минут,16,1109,0.1254
возвращение,16,1110,0.1254
офицеру,16,1111,0.1254
другому,16,1112,0.1254
поднял,16,1113,0.1254
толпа,16,1114,0.1254
